Order 0	number of articles 11
Order 7	number of articles 24
0	Aisle 7	Location 14
1	Aisle 16	Location 9
2	Aisle 9	Location 33
3	Aisle 18	Location 44
4	Aisle 19	Location 17
5	Aisle 15	Location 13
6	Aisle 9	Location 20
7	Aisle 15	Location 2
8	Aisle 16	Location 36
9	Aisle 12	Location 9
10	Aisle 8	Location 40
11	Aisle 7	Location 33
12	Aisle 5	Location 3
13	Aisle 9	Location 42
14	Aisle 15	Location 31
15	Aisle 17	Location 1
16	Aisle 2	Location 44
17	Aisle 8	Location 11
18	Aisle 4	Location 25
19	Aisle 1	Location 34
20	Aisle 6	Location 41
21	Aisle 6	Location 24
22	Aisle 19	Location 4
23	Aisle 10	Location 32
Order 8	number of articles 21
0	Aisle 16	Location 26
1	Aisle 2	Location 25
2	Aisle 16	Location 31
3	Aisle 9	Location 1
4	Aisle 9	Location 20
5	Aisle 11	Location 40
6	Aisle 12	Location 25
7	Aisle 10	Location 21
8	Aisle 19	Location 0
9	Aisle 3	Location 31
10	Aisle 19	Location 41
11	Aisle 0	Location 17
12	Aisle 17	Location 11
13	Aisle 15	Location 22
14	Aisle 8	Location 29
15	Aisle 16	Location 33
16	Aisle 2	Location 44
17	Aisle 12	Location 0
18	Aisle 14	Location 40
19	Aisle 13	Location 38
20	Aisle 15	Location 37
Order 9	number of articles 18
0	Aisle 18	Location 28
1	Aisle 6	Location 13
2	Aisle 9	Location 40
3	Aisle 13	Location 21
4	Aisle 18	Location 9
5	Aisle 0	Location 31
6	Aisle 3	Location 14
7	Aisle 19	Location 34
8	Aisle 17	Location 24
9	Aisle 10	Location 12
10	Aisle 3	Location 39
11	Aisle 0	Location 22
12	Aisle 7	Location 43
13	Aisle 1	Location 29
14	Aisle 2	Location 30
15	Aisle 16	Location 33
16	Aisle 9	Location 10
17	Aisle 7	Location 25
Order 10	number of articles 5
0	Aisle 3	Location 14
1	Aisle 11	Location 38
2	Aisle 15	Location 44
3	Aisle 0	Location 37
4	Aisle 15	Location 39
Order 11	number of articles 5
0	Aisle 12	Location 17
1	Aisle 16	Location 16
2	Aisle 15	Location 29
3	Aisle 10	Location 31
4	Aisle 18	Location 36
Order 12	number of articles 11
0	Aisle 17	Location 26
1	Aisle 1	Location 3
2	Aisle 6	Location 30
3	Aisle 4	Location 33
4	Aisle 6	Location 43
5	Aisle 17	Location 12
6	Aisle 8	Location 20
7	Aisle 7	Location 4
8	Aisle 10	Location 19
9	Aisle 5	Location 4
10	Aisle 14	Location 33
Order 13	number of articles 10
0	Aisle 7	Location 40
1	Aisle 4	Location 29
2	Aisle 16	Location 14
3	Aisle 12	Location 32
4	Aisle 17	Location 24
5	Aisle 12	Location 23
6	Aisle 7	Location 32
7	Aisle 4	Location 35
8	Aisle 1	Location 16
9	Aisle 17	Location 44
Order 14	number of articles 5
0	Aisle 9	Location 44
1	Aisle 19	Location 39
2	Aisle 16	Location 13
3	Aisle 9	Location 33
4	Aisle 8	Location 42
Order 15	number of articles 14
0	Aisle 2	Location 18
1	Aisle 18	Location 35
2	Aisle 12	Location 38
3	Aisle 3	Location 14
4	Aisle 1	Location 27
5	Aisle 19	Location 42
6	Aisle 0	Location 24
7	Aisle 15	Location 44
8	Aisle 5	Location 10
9	Aisle 13	Location 29
10	Aisle 2	Location 28
11	Aisle 13	Location 30
12	Aisle 3	Location 2
13	Aisle 16	Location 7
Order 16	number of articles 23
0	Aisle 1	Location 30
1	Aisle 7	Location 36
2	Aisle 13	Location 13
3	Aisle 19	Location 6
4	Aisle 3	Location 29
5	Aisle 15	Location 14
6	Aisle 4	Location 0
7	Aisle 13	Location 5
8	Aisle 3	Location 14
9	Aisle 18	Location 42
10	Aisle 0	Location 37
11	Aisle 7	Location 5
12	Aisle 15	Location 19
13	Aisle 5	Location 31
14	Aisle 8	Location 16
15	Aisle 16	Location 19
16	Aisle 9	Location 18
17	Aisle 2	Location 22
18	Aisle 8	Location 12
19	Aisle 9	Location 17
20	Aisle 13	Location 22
21	Aisle 16	Location 40
22	Aisle 17	Location 28
Order 17	number of articles 8
0	Aisle 5	Location 22
1	Aisle 11	Location 9
2	Aisle 15	Location 3
3	Aisle 18	Location 32
4	Aisle 12	Location 36
5	Aisle 14	Location 7
6	Aisle 0	Location 32
7	Aisle 6	Location 26
Order 18	number of articles 7
0	Aisle 16	Location 31
1	Aisle 9	Location 43
2	Aisle 8	Location 25
3	Aisle 5	Location 27
4	Aisle 14	Location 26
5	Aisle 14	Location 9
6	Aisle 9	Location 20
Order 19	number of articles 9
0	Aisle 10	Location 43
1	Aisle 9	Location 17
2	Aisle 15	Location 38
3	Aisle 1	Location 43
4	Aisle 2	Location 14
5	Aisle 3	Location 36
6	Aisle 1	Location 5
7	Aisle 12	Location 40
8	Aisle 9	Location 14
Order 20	number of articles 6
0	Aisle 2	Location 22
1	Aisle 17	Location 11
2	Aisle 10	Location 33
3	Aisle 15	Location 26
4	Aisle 1	Location 42
5	Aisle 4	Location 22
Order 21	number of articles 24
0	Aisle 9	Location 16
1	Aisle 16	Location 2
2	Aisle 17	Location 37
3	Aisle 16	Location 35
4	Aisle 3	Location 26
5	Aisle 8	Location 9
6	Aisle 19	Location 31
7	Aisle 3	Location 32
8	Aisle 10	Location 9
9	Aisle 10	Location 31
10	Aisle 17	Location 40
11	Aisle 5	Location 29
12	Aisle 16	Location 15
13	Aisle 8	Location 26
14	Aisle 3	Location 43
15	Aisle 16	Location 3
16	Aisle 15	Location 44
17	Aisle 11	Location 21
18	Aisle 18	Location 19
19	Aisle 9	Location 27
20	Aisle 3	Location 9
21	Aisle 0	Location 42
22	Aisle 16	Location 33
23	Aisle 11	Location 11
Order 22	number of articles 7
0	Aisle 16	Location 27
1	Aisle 12	Location 7
2	Aisle 2	Location 5
3	Aisle 13	Location 21
4	Aisle 7	Location 15
5	Aisle 3	Location 16
6	Aisle 9	Location 25
Order 23	number of articles 13
0	Aisle 7	Location 42
1	Aisle 19	Location 23
2	Aisle 13	Location 28
3	Aisle 1	Location 12
4	Aisle 0	Location 43
5	Aisle 2	Location 24
6	Aisle 16	Location 44
7	Aisle 19	Location 10
8	Aisle 14	Location 0
9	Aisle 8	Location 13
10	Aisle 13	Location 20
11	Aisle 17	Location 42
12	Aisle 3	Location 43
Order 24	number of articles 14
0	Aisle 11	Location 7
1	Aisle 3	Location 37
2	Aisle 13	Location 29
3	Aisle 17	Location 5
4	Aisle 14	Location 15
5	Aisle 15	Location 18
6	Aisle 11	Location 15
7	Aisle 2	Location 26
8	Aisle 11	Location 14
9	Aisle 0	Location 36
10	Aisle 10	Location 30
11	Aisle 8	Location 0
12	Aisle 7	Location 25
13	Aisle 6	Location 30
Order 25	number of articles 9
0	Aisle 8	Location 26
1	Aisle 10	Location 43
2	Aisle 4	Location 38
3	Aisle 11	Location 4
4	Aisle 3	Location 36
5	Aisle 16	Location 2
6	Aisle 15	Location 19
7	Aisle 9	Location 17
8	Aisle 1	Location 5
Order 26	number of articles 24
0	Aisle 9	Location 13
1	Aisle 17	Location 2
2	Aisle 17	Location 40
3	Aisle 11	Location 24
4	Aisle 19	Location 24
5	Aisle 11	Location 13
6	Aisle 8	Location 21
7	Aisle 11	Location 22
8	Aisle 13	Location 8
9	Aisle 17	Location 1
10	Aisle 10	Location 26
11	Aisle 8	Location 24
12	Aisle 1	Location 7
13	Aisle 19	Location 9
14	Aisle 5	Location 29
15	Aisle 12	Location 39
16	Aisle 15	Location 41
17	Aisle 15	Location 13
18	Aisle 15	Location 30
19	Aisle 3	Location 4
20	Aisle 4	Location 16
21	Aisle 6	Location 0
22	Aisle 9	Location 32
23	Aisle 11	Location 30
Order 27	number of articles 8
0	Aisle 4	Location 14
1	Aisle 4	Location 5
2	Aisle 17	Location 1
3	Aisle 6	Location 32
4	Aisle 19	Location 5
5	Aisle 13	Location 28
6	Aisle 19	Location 0
7	Aisle 5	Location 10
Order 28	number of articles 21
0	Aisle 17	Location 9
1	Aisle 5	Location 4
2	Aisle 1	Location 35
3	Aisle 11	Location 0
4	Aisle 0	Location 32
5	Aisle 12	Location 43
6	Aisle 8	Location 27
7	Aisle 19	Location 20
8	Aisle 18	Location 26
9	Aisle 19	Location 30
10	Aisle 3	Location 12
11	Aisle 12	Location 26
12	Aisle 6	Location 30
13	Aisle 10	Location 36
14	Aisle 10	Location 31
15	Aisle 14	Location 1
16	Aisle 6	Location 15
17	Aisle 17	Location 30
18	Aisle 16	Location 22
19	Aisle 11	Location 31
20	Aisle 2	Location 7
Order 29	number of articles 14
0	Aisle 3	Location 13
1	Aisle 0	Location 36
2	Aisle 1	Location 25
3	Aisle 13	Location 8
4	Aisle 17	Location 15
5	Aisle 10	Location 23
6	Aisle 15	Location 25
7	Aisle 16	Location 6
8	Aisle 8	Location 34
9	Aisle 18	Location 43
10	Aisle 13	Location 43
11	Aisle 7	Location 4
12	Aisle 3	Location 29
13	Aisle 10	Location 15
Order 30	number of articles 21
0	Aisle 0	Location 34
1	Aisle 12	Location 33
2	Aisle 14	Location 23
3	Aisle 11	Location 15
4	Aisle 16	Location 9
5	Aisle 3	Location 1
6	Aisle 18	Location 42
7	Aisle 1	Location 2
8	Aisle 5	Location 13
9	Aisle 7	Location 16
10	Aisle 12	Location 25
11	Aisle 7	Location 10
12	Aisle 3	Location 9
13	Aisle 13	Location 29
14	Aisle 4	Location 4
15	Aisle 15	Location 28
16	Aisle 8	Location 26
17	Aisle 12	Location 5
18	Aisle 9	Location 10
19	Aisle 2	Location 22
20	Aisle 15	Location 37
Order 31	number of articles 12
0	Aisle 12	Location 44
1	Aisle 12	Location 11
2	Aisle 5	Location 26
3	Aisle 2	Location 0
4	Aisle 10	Location 0
5	Aisle 7	Location 4
6	Aisle 8	Location 37
7	Aisle 17	Location 40
8	Aisle 17	Location 3
9	Aisle 5	Location 11
10	Aisle 2	Location 5
11	Aisle 19	Location 40
Order 32	number of articles 8
0	Aisle 1	Location 42
1	Aisle 16	Location 20
2	Aisle 2	Location 3
3	Aisle 6	Location 14
4	Aisle 8	Location 23
5	Aisle 0	Location 10
6	Aisle 1	Location 41
7	Aisle 11	Location 29
Order 33	number of articles 21
0	Aisle 5	Location 14
1	Aisle 2	Location 22
2	Aisle 14	Location 12
3	Aisle 18	Location 24
4	Aisle 15	Location 33
5	Aisle 14	Location 39
6	Aisle 6	Location 9
7	Aisle 14	Location 33
8	Aisle 7	Location 2
9	Aisle 17	Location 7
10	Aisle 12	Location 9
11	Aisle 11	Location 1
12	Aisle 10	Location 35
13	Aisle 12	Location 15
14	Aisle 13	Location 5
15	Aisle 16	Location 25
16	Aisle 13	Location 6
17	Aisle 17	Location 40
18	Aisle 10	Location 1
19	Aisle 18	Location 6
20	Aisle 8	Location 28
Order 34	number of articles 6
0	Aisle 1	Location 22
1	Aisle 13	Location 11
2	Aisle 10	Location 7
3	Aisle 4	Location 27
4	Aisle 8	Location 11
5	Aisle 13	Location 44
Order 35	number of articles 8
0	Aisle 13	Location 34
1	Aisle 6	Location 5
2	Aisle 8	Location 41
3	Aisle 12	Location 39
4	Aisle 19	Location 10
5	Aisle 18	Location 19
6	Aisle 17	Location 41
7	Aisle 11	Location 18
Order 36	number of articles 18
0	Aisle 5	Location 14
1	Aisle 18	Location 10
2	Aisle 18	Location 19
3	Aisle 15	Location 17
4	Aisle 19	Location 26
5	Aisle 0	Location 17
6	Aisle 8	Location 0
7	Aisle 18	Location 1
8	Aisle 14	Location 27
9	Aisle 0	Location 14
10	Aisle 10	Location 17
11	Aisle 3	Location 12
12	Aisle 12	Location 27
13	Aisle 7	Location 38
14	Aisle 14	Location 20
15	Aisle 0	Location 27
16	Aisle 6	Location 12
17	Aisle 10	Location 10
Order 37	number of articles 21
0	Aisle 5	Location 0
1	Aisle 15	Location 28
2	Aisle 13	Location 22
3	Aisle 5	Location 16
4	Aisle 5	Location 35
5	Aisle 10	Location 28
6	Aisle 2	Location 20
7	Aisle 4	Location 35
8	Aisle 9	Location 26
9	Aisle 12	Location 23
10	Aisle 5	Location 34
11	Aisle 7	Location 12
12	Aisle 14	Location 26
13	Aisle 9	Location 8
14	Aisle 1	Location 19
15	Aisle 19	Location 20
16	Aisle 16	Location 27
17	Aisle 15	Location 18
18	Aisle 1	Location 3
19	Aisle 1	Location 9
20	Aisle 12	Location 8
Order 38	number of articles 5
0	Aisle 7	Location 41
1	Aisle 16	Location 36
2	Aisle 13	Location 29
3	Aisle 12	Location 31
4	Aisle 15	Location 19
Order 39	number of articles 6
0	Aisle 6	Location 25
1	Aisle 7	Location 21
2	Aisle 14	Location 21
3	Aisle 6	Location 15
4	Aisle 1	Location 10
5	Aisle 19	Location 17
Order 40	number of articles 13
0	Aisle 11	Location 30
1	Aisle 17	Location 26
2	Aisle 8	Location 29
3	Aisle 19	Location 11
4	Aisle 10	Location 1
5	Aisle 4	Location 4
6	Aisle 18	Location 3
7	Aisle 16	Location 30
8	Aisle 0	Location 40
9	Aisle 19	Location 27
10	Aisle 14	Location 12
11	Aisle 3	Location 5
12	Aisle 19	Location 19
Order 41	number of articles 10
0	Aisle 12	Location 15
1	Aisle 13	Location 8
2	Aisle 13	Location 28
3	Aisle 10	Location 24
4	Aisle 18	Location 36
5	Aisle 8	Location 12
6	Aisle 19	Location 33
7	Aisle 7	Location 30
8	Aisle 0	Location 40
9	Aisle 3	Location 22
Order 42	number of articles 18
0	Aisle 1	Location 42
1	Aisle 16	Location 36
2	Aisle 19	Location 26
3	Aisle 13	Location 40
4	Aisle 2	Location 36
5	Aisle 11	Location 42
6	Aisle 11	Location 26
7	Aisle 12	Location 32
8	Aisle 4	Location 10
9	Aisle 14	Location 29
10	Aisle 18	Location 41
11	Aisle 16	Location 10
12	Aisle 8	Location 16
13	Aisle 16	Location 34
14	Aisle 7	Location 23
15	Aisle 5	Location 44
16	Aisle 11	Location 18
17	Aisle 17	Location 5
Order 43	number of articles 6
0	Aisle 2	Location 25
1	Aisle 19	Location 19
2	Aisle 3	Location 6
3	Aisle 0	Location 25
4	Aisle 6	Location 17
5	Aisle 1	Location 27
Order 44	number of articles 12
0	Aisle 0	Location 24
1	Aisle 17	Location 12
2	Aisle 19	Location 28
3	Aisle 9	Location 14
4	Aisle 11	Location 33
5	Aisle 2	Location 16
6	Aisle 13	Location 18
7	Aisle 19	Location 22
8	Aisle 17	Location 28
9	Aisle 8	Location 3
10	Aisle 6	Location 23
11	Aisle 7	Location 1
Order 45	number of articles 24
0	Aisle 8	Location 33
1	Aisle 18	Location 37
2	Aisle 15	Location 25
3	Aisle 1	Location 15
4	Aisle 16	Location 8
5	Aisle 15	Location 38
6	Aisle 4	Location 34
7	Aisle 9	Location 35
8	Aisle 1	Location 3
9	Aisle 11	Location 38
10	Aisle 6	Location 23
11	Aisle 15	Location 22
12	Aisle 15	Location 21
13	Aisle 1	Location 35
14	Aisle 5	Location 6
15	Aisle 19	Location 0
16	Aisle 19	Location 11
17	Aisle 1	Location 26
18	Aisle 5	Location 38
19	Aisle 11	Location 31
20	Aisle 5	Location 3
21	Aisle 16	Location 31
22	Aisle 0	Location 2
23	Aisle 15	Location 12
Order 46	number of articles 20
0	Aisle 1	Location 19
1	Aisle 18	Location 41
2	Aisle 3	Location 8
3	Aisle 15	Location 27
4	Aisle 17	Location 27
5	Aisle 11	Location 1
6	Aisle 16	Location 44
7	Aisle 10	Location 1
8	Aisle 3	Location 38
9	Aisle 6	Location 32
10	Aisle 16	Location 12
11	Aisle 6	Location 18
12	Aisle 17	Location 34
13	Aisle 0	Location 4
14	Aisle 9	Location 24
15	Aisle 13	Location 33
16	Aisle 13	Location 8
17	Aisle 11	Location 39
18	Aisle 17	Location 2
19	Aisle 7	Location 36
Order 47	number of articles 18
0	Aisle 16	Location 9
1	Aisle 3	Location 12
2	Aisle 6	Location 18
3	Aisle 9	Location 30
4	Aisle 12	Location 17
5	Aisle 6	Location 9
6	Aisle 17	Location 37
7	Aisle 0	Location 15
8	Aisle 7	Location 36
9	Aisle 4	Location 21
10	Aisle 10	Location 0
11	Aisle 1	Location 41
12	Aisle 2	Location 2
13	Aisle 9	Location 4
14	Aisle 16	Location 16
15	Aisle 19	Location 15
16	Aisle 10	Location 35
17	Aisle 9	Location 13
Order 48	number of articles 17
0	Aisle 6	Location 2
1	Aisle 10	Location 40
2	Aisle 5	Location 8
3	Aisle 1	Location 39
4	Aisle 14	Location 13
5	Aisle 10	Location 12
6	Aisle 0	Location 6
7	Aisle 11	Location 14
8	Aisle 11	Location 18
9	Aisle 14	Location 39
10	Aisle 13	Location 23
11	Aisle 2	Location 21
12	Aisle 2	Location 37
13	Aisle 0	Location 31
14	Aisle 15	Location 28
15	Aisle 11	Location 37
16	Aisle 9	Location 0
Order 49	number of articles 22
0	Aisle 14	Location 4
1	Aisle 15	Location 43
2	Aisle 15	Location 33
3	Aisle 12	Location 10
4	Aisle 11	Location 14
5	Aisle 15	Location 12
6	Aisle 16	Location 17
7	Aisle 2	Location 42
8	Aisle 5	Location 25
9	Aisle 5	Location 12
10	Aisle 7	Location 18
11	Aisle 18	Location 8
12	Aisle 18	Location 43
13	Aisle 12	Location 22
14	Aisle 13	Location 14
15	Aisle 6	Location 42
16	Aisle 10	Location 4
17	Aisle 18	Location 36
18	Aisle 11	Location 3
19	Aisle 4	Location 7
20	Aisle 13	Location 1
21	Aisle 7	Location 21
Order 50	number of articles 5
0	Aisle 6	Location 10
1	Aisle 13	Location 44
2	Aisle 6	Location 23
3	Aisle 6	Location 7
4	Aisle 1	Location 20
Order 51	number of articles 8
0	Aisle 12	Location 24
1	Aisle 18	Location 9
2	Aisle 18	Location 41
3	Aisle 0	Location 16
4	Aisle 15	Location 8
5	Aisle 6	Location 12
6	Aisle 12	Location 10
7	Aisle 16	Location 19
Order 52	number of articles 24
0	Aisle 13	Location 0
1	Aisle 12	Location 0
2	Aisle 17	Location 33
3	Aisle 1	Location 33
4	Aisle 11	Location 44
5	Aisle 7	Location 7
6	Aisle 1	Location 42
7	Aisle 16	Location 16
8	Aisle 8	Location 19
9	Aisle 18	Location 38
10	Aisle 2	Location 7
11	Aisle 10	Location 40
12	Aisle 15	Location 25
13	Aisle 1	Location 38
14	Aisle 16	Location 34
15	Aisle 8	Location 36
16	Aisle 11	Location 1
17	Aisle 13	Location 42
18	Aisle 6	Location 26
19	Aisle 18	Location 0
20	Aisle 5	Location 21
21	Aisle 10	Location 8
22	Aisle 3	Location 5
23	Aisle 0	Location 2
Order 53	number of articles 15
0	Aisle 11	Location 31
1	Aisle 2	Location 19
2	Aisle 1	Location 6
3	Aisle 17	Location 8
4	Aisle 19	Location 31
5	Aisle 16	Location 7
6	Aisle 7	Location 14
7	Aisle 6	Location 43
8	Aisle 18	Location 12
9	Aisle 5	Location 12
10	Aisle 17	Location 4
11	Aisle 16	Location 42
12	Aisle 7	Location 25
13	Aisle 5	Location 18
14	Aisle 8	Location 12
Order 54	number of articles 23
0	Aisle 3	Location 10
1	Aisle 7	Location 14
2	Aisle 3	Location 16
3	Aisle 6	Location 23
4	Aisle 8	Location 29
5	Aisle 17	Location 29
6	Aisle 17	Location 11
7	Aisle 19	Location 18
8	Aisle 13	Location 15
9	Aisle 19	Location 36
10	Aisle 14	Location 13
11	Aisle 10	Location 37
12	Aisle 7	Location 34
13	Aisle 6	Location 30
14	Aisle 8	Location 1
15	Aisle 15	Location 23
16	Aisle 3	Location 33
17	Aisle 18	Location 41
18	Aisle 17	Location 21
19	Aisle 2	Location 42
20	Aisle 0	Location 43
21	Aisle 19	Location 25
22	Aisle 13	Location 16
Order 55	number of articles 9
0	Aisle 4	Location 16
1	Aisle 14	Location 44
2	Aisle 1	Location 7
3	Aisle 17	Location 5
4	Aisle 4	Location 31
5	Aisle 9	Location 11
6	Aisle 11	Location 40
7	Aisle 2	Location 10
8	Aisle 5	Location 13
Order 56	number of articles 18
0	Aisle 5	Location 42
1	Aisle 12	Location 43
2	Aisle 16	Location 11
3	Aisle 14	Location 21
4	Aisle 5	Location 14
5	Aisle 12	Location 34
6	Aisle 3	Location 21
7	Aisle 19	Location 36
8	Aisle 4	Location 23
9	Aisle 2	Location 17
10	Aisle 3	Location 26
11	Aisle 3	Location 13
12	Aisle 13	Location 32
13	Aisle 6	Location 24
14	Aisle 1	Location 33
15	Aisle 6	Location 23
16	Aisle 10	Location 17
17	Aisle 13	Location 28
Order 57	number of articles 10
0	Aisle 6	Location 7
1	Aisle 16	Location 35
2	Aisle 19	Location 31
3	Aisle 18	Location 37
4	Aisle 12	Location 15
5	Aisle 16	Location 16
6	Aisle 4	Location 2
7	Aisle 4	Location 33
8	Aisle 7	Location 29
9	Aisle 1	Location 7
Order 58	number of articles 7
0	Aisle 2	Location 16
1	Aisle 1	Location 4
2	Aisle 7	Location 9
3	Aisle 12	Location 14
4	Aisle 7	Location 12
5	Aisle 6	Location 25
6	Aisle 17	Location 22
Order 59	number of articles 14
0	Aisle 18	Location 1
1	Aisle 12	Location 12
2	Aisle 17	Location 15
3	Aisle 7	Location 39
4	Aisle 9	Location 18
5	Aisle 14	Location 20
6	Aisle 3	Location 40
7	Aisle 14	Location 7
8	Aisle 6	Location 35
9	Aisle 6	Location 24
10	Aisle 7	Location 15
11	Aisle 14	Location 42
12	Aisle 19	Location 3
13	Aisle 16	Location 18
