Order 0	number of articles 13
7	Aisle 15	Location 0
8	Aisle 16	Location 4
9	Aisle 1	Location 41
10	Aisle 10	Location 14
11	Aisle 4	Location 9
12	Aisle 16	Location 7
13	Aisle 2	Location 28
14	Aisle 0	Location 12
15	Aisle 16	Location 24
16	Aisle 9	Location 32
17	Aisle 7	Location 15
18	Aisle 11	Location 21
Order 11	number of articles 14
0	Aisle 6	Location 38
1	Aisle 2	Location 42
2	Aisle 9	Location 6
3	Aisle 3	Location 31
4	Aisle 10	Location 19
5	Aisle 15	Location 42
6	Aisle 18	Location 29
7	Aisle 7	Location 28
8	Aisle 14	Location 26
9	Aisle 8	Location 5
10	Aisle 11	Location 0
11	Aisle 15	Location 2
12	Aisle 12	Location 35
13	Aisle 0	Location 23
Order 12	number of articles 16
0	Aisle 18	Location 21
1	Aisle 9	Location 34
2	Aisle 13	Location 3
3	Aisle 12	Location 18
4	Aisle 3	Location 6
5	Aisle 14	Location 7
6	Aisle 9	Location 17
7	Aisle 17	Location 16
8	Aisle 3	Location 26
9	Aisle 14	Location 12
10	Aisle 11	Location 1
11	Aisle 2	Location 18
12	Aisle 9	Location 25
13	Aisle 12	Location 19
14	Aisle 8	Location 13
15	Aisle 14	Location 9
Order 13	number of articles 18
0	Aisle 14	Location 40
1	Aisle 0	Location 2
2	Aisle 1	Location 2
3	Aisle 10	Location 14
4	Aisle 4	Location 2
5	Aisle 6	Location 8
6	Aisle 10	Location 3
7	Aisle 19	Location 22
8	Aisle 8	Location 21
9	Aisle 1	Location 43
10	Aisle 15	Location 7
11	Aisle 0	Location 10
12	Aisle 3	Location 32
13	Aisle 12	Location 12
14	Aisle 9	Location 24
15	Aisle 0	Location 13
16	Aisle 5	Location 5
17	Aisle 18	Location 3
Order 14	number of articles 5
0	Aisle 16	Location 44
1	Aisle 9	Location 11
2	Aisle 12	Location 4
3	Aisle 8	Location 8
4	Aisle 15	Location 11
Order 15	number of articles 14
0	Aisle 3	Location 4
1	Aisle 0	Location 36
2	Aisle 7	Location 26
3	Aisle 9	Location 13
4	Aisle 9	Location 18
5	Aisle 19	Location 10
6	Aisle 6	Location 7
7	Aisle 4	Location 8
8	Aisle 5	Location 31
9	Aisle 10	Location 6
10	Aisle 18	Location 22
11	Aisle 19	Location 1
12	Aisle 8	Location 1
13	Aisle 4	Location 25
Order 16	number of articles 14
0	Aisle 11	Location 0
1	Aisle 7	Location 2
2	Aisle 17	Location 10
3	Aisle 18	Location 19
4	Aisle 6	Location 17
5	Aisle 12	Location 36
6	Aisle 12	Location 32
7	Aisle 19	Location 41
8	Aisle 4	Location 10
9	Aisle 14	Location 5
10	Aisle 12	Location 22
11	Aisle 1	Location 30
12	Aisle 11	Location 44
13	Aisle 0	Location 37
Order 17	number of articles 16
0	Aisle 16	Location 23
1	Aisle 18	Location 38
2	Aisle 12	Location 32
3	Aisle 4	Location 17
4	Aisle 0	Location 31
5	Aisle 16	Location 29
6	Aisle 11	Location 22
7	Aisle 7	Location 35
8	Aisle 13	Location 38
9	Aisle 3	Location 9
10	Aisle 8	Location 10
11	Aisle 11	Location 24
12	Aisle 4	Location 10
13	Aisle 2	Location 9
14	Aisle 8	Location 8
15	Aisle 13	Location 29
Order 18	number of articles 9
0	Aisle 2	Location 42
1	Aisle 18	Location 9
2	Aisle 3	Location 35
3	Aisle 1	Location 13
4	Aisle 1	Location 23
5	Aisle 19	Location 44
6	Aisle 19	Location 26
7	Aisle 14	Location 12
8	Aisle 9	Location 21
Order 19	number of articles 24
0	Aisle 10	Location 31
1	Aisle 10	Location 18
2	Aisle 2	Location 35
3	Aisle 16	Location 13
4	Aisle 4	Location 35
5	Aisle 15	Location 31
6	Aisle 9	Location 12
7	Aisle 13	Location 12
8	Aisle 13	Location 7
9	Aisle 16	Location 5
10	Aisle 4	Location 26
11	Aisle 6	Location 32
12	Aisle 15	Location 35
13	Aisle 7	Location 12
14	Aisle 7	Location 5
15	Aisle 19	Location 0
16	Aisle 2	Location 7
17	Aisle 13	Location 37
18	Aisle 11	Location 27
19	Aisle 9	Location 40
20	Aisle 3	Location 7
21	Aisle 9	Location 0
22	Aisle 5	Location 16
23	Aisle 2	Location 10
Order 20	number of articles 7
0	Aisle 0	Location 5
1	Aisle 7	Location 34
2	Aisle 6	Location 18
3	Aisle 11	Location 18
4	Aisle 13	Location 21
5	Aisle 18	Location 31
6	Aisle 5	Location 43
Order 21	number of articles 11
0	Aisle 1	Location 39
1	Aisle 5	Location 0
2	Aisle 7	Location 36
3	Aisle 14	Location 37
4	Aisle 3	Location 4
5	Aisle 9	Location 44
6	Aisle 7	Location 30
7	Aisle 15	Location 39
8	Aisle 5	Location 44
9	Aisle 18	Location 37
10	Aisle 19	Location 8
Order 22	number of articles 17
0	Aisle 0	Location 21
1	Aisle 19	Location 16
2	Aisle 4	Location 4
3	Aisle 13	Location 36
4	Aisle 19	Location 29
5	Aisle 14	Location 9
6	Aisle 5	Location 24
7	Aisle 10	Location 31
8	Aisle 2	Location 25
9	Aisle 0	Location 28
10	Aisle 7	Location 5
11	Aisle 4	Location 5
12	Aisle 18	Location 32
13	Aisle 12	Location 21
14	Aisle 12	Location 30
15	Aisle 5	Location 17
16	Aisle 0	Location 42
Order 23	number of articles 5
0	Aisle 19	Location 44
1	Aisle 18	Location 43
2	Aisle 19	Location 9
3	Aisle 0	Location 24
4	Aisle 6	Location 20
Order 24	number of articles 24
0	Aisle 4	Location 38
1	Aisle 16	Location 39
2	Aisle 0	Location 8
3	Aisle 17	Location 39
4	Aisle 12	Location 22
5	Aisle 9	Location 34
6	Aisle 13	Location 1
7	Aisle 4	Location 16
8	Aisle 4	Location 20
9	Aisle 0	Location 7
10	Aisle 13	Location 22
11	Aisle 7	Location 5
12	Aisle 5	Location 4
13	Aisle 3	Location 19
14	Aisle 5	Location 42
15	Aisle 12	Location 21
16	Aisle 10	Location 33
17	Aisle 1	Location 33
18	Aisle 4	Location 12
19	Aisle 7	Location 14
20	Aisle 6	Location 29
21	Aisle 14	Location 2
22	Aisle 7	Location 42
23	Aisle 5	Location 37
Order 25	number of articles 20
0	Aisle 0	Location 35
1	Aisle 16	Location 17
2	Aisle 19	Location 16
3	Aisle 17	Location 4
4	Aisle 16	Location 27
5	Aisle 19	Location 9
6	Aisle 12	Location 4
7	Aisle 16	Location 19
8	Aisle 1	Location 38
9	Aisle 6	Location 7
10	Aisle 2	Location 31
11	Aisle 3	Location 38
12	Aisle 11	Location 35
13	Aisle 14	Location 12
14	Aisle 8	Location 41
15	Aisle 17	Location 31
16	Aisle 5	Location 26
17	Aisle 9	Location 26
18	Aisle 7	Location 8
19	Aisle 8	Location 40
Order 26	number of articles 7
0	Aisle 14	Location 22
1	Aisle 13	Location 5
2	Aisle 5	Location 1
3	Aisle 7	Location 39
4	Aisle 18	Location 22
5	Aisle 5	Location 31
6	Aisle 10	Location 19
Order 27	number of articles 7
0	Aisle 9	Location 26
1	Aisle 8	Location 31
2	Aisle 0	Location 15
3	Aisle 15	Location 18
4	Aisle 19	Location 18
5	Aisle 0	Location 1
6	Aisle 19	Location 1
Order 28	number of articles 8
0	Aisle 11	Location 32
1	Aisle 6	Location 7
2	Aisle 18	Location 36
3	Aisle 7	Location 40
4	Aisle 5	Location 10
5	Aisle 6	Location 35
6	Aisle 13	Location 34
7	Aisle 3	Location 13
Order 29	number of articles 13
0	Aisle 9	Location 30
1	Aisle 3	Location 33
2	Aisle 1	Location 31
3	Aisle 16	Location 37
4	Aisle 5	Location 17
5	Aisle 15	Location 21
6	Aisle 14	Location 11
7	Aisle 17	Location 29
8	Aisle 4	Location 30
9	Aisle 11	Location 44
10	Aisle 15	Location 7
11	Aisle 13	Location 18
12	Aisle 10	Location 26
Order 30	number of articles 18
0	Aisle 15	Location 0
1	Aisle 9	Location 27
2	Aisle 19	Location 18
3	Aisle 7	Location 37
4	Aisle 1	Location 18
5	Aisle 12	Location 17
6	Aisle 18	Location 44
7	Aisle 1	Location 7
8	Aisle 12	Location 20
9	Aisle 19	Location 0
10	Aisle 17	Location 6
11	Aisle 11	Location 6
12	Aisle 10	Location 27
13	Aisle 13	Location 26
14	Aisle 0	Location 1
15	Aisle 6	Location 30
16	Aisle 4	Location 6
17	Aisle 18	Location 5
Order 31	number of articles 17
0	Aisle 14	Location 30
1	Aisle 8	Location 9
2	Aisle 4	Location 26
3	Aisle 1	Location 1
4	Aisle 10	Location 31
5	Aisle 16	Location 19
6	Aisle 19	Location 19
7	Aisle 8	Location 22
8	Aisle 15	Location 5
9	Aisle 11	Location 11
10	Aisle 14	Location 20
11	Aisle 2	Location 34
12	Aisle 8	Location 27
13	Aisle 6	Location 0
14	Aisle 12	Location 8
15	Aisle 4	Location 11
16	Aisle 7	Location 8
Order 32	number of articles 19
0	Aisle 15	Location 27
1	Aisle 5	Location 30
2	Aisle 9	Location 36
3	Aisle 19	Location 38
4	Aisle 14	Location 5
5	Aisle 1	Location 16
6	Aisle 4	Location 12
7	Aisle 16	Location 34
8	Aisle 10	Location 15
9	Aisle 0	Location 20
10	Aisle 17	Location 36
11	Aisle 16	Location 0
12	Aisle 18	Location 12
13	Aisle 14	Location 6
14	Aisle 6	Location 13
15	Aisle 6	Location 44
16	Aisle 19	Location 3
17	Aisle 19	Location 36
18	Aisle 15	Location 20
Order 33	number of articles 8
0	Aisle 0	Location 7
1	Aisle 19	Location 21
2	Aisle 13	Location 4
3	Aisle 12	Location 29
4	Aisle 18	Location 25
5	Aisle 6	Location 36
6	Aisle 6	Location 41
7	Aisle 15	Location 36
Order 34	number of articles 9
0	Aisle 1	Location 36
1	Aisle 2	Location 4
2	Aisle 14	Location 39
3	Aisle 0	Location 22
4	Aisle 16	Location 20
5	Aisle 6	Location 30
6	Aisle 19	Location 44
7	Aisle 16	Location 33
8	Aisle 0	Location 32
Order 35	number of articles 16
0	Aisle 4	Location 41
1	Aisle 0	Location 7
2	Aisle 1	Location 36
3	Aisle 18	Location 12
4	Aisle 3	Location 7
5	Aisle 13	Location 29
6	Aisle 17	Location 38
7	Aisle 1	Location 30
8	Aisle 18	Location 22
9	Aisle 8	Location 37
10	Aisle 9	Location 20
11	Aisle 2	Location 26
12	Aisle 2	Location 0
13	Aisle 18	Location 26
14	Aisle 3	Location 42
15	Aisle 11	Location 5
Order 36	number of articles 8
0	Aisle 15	Location 35
1	Aisle 16	Location 41
2	Aisle 9	Location 44
3	Aisle 13	Location 39
4	Aisle 6	Location 40
5	Aisle 15	Location 30
6	Aisle 5	Location 29
7	Aisle 18	Location 32
Order 37	number of articles 21
0	Aisle 12	Location 25
1	Aisle 1	Location 16
2	Aisle 3	Location 25
3	Aisle 8	Location 13
4	Aisle 13	Location 21
5	Aisle 3	Location 21
6	Aisle 18	Location 18
7	Aisle 11	Location 39
8	Aisle 13	Location 15
9	Aisle 17	Location 12
10	Aisle 16	Location 4
11	Aisle 13	Location 28
12	Aisle 16	Location 15
13	Aisle 16	Location 1
14	Aisle 6	Location 0
15	Aisle 2	Location 35
16	Aisle 18	Location 41
17	Aisle 11	Location 43
18	Aisle 15	Location 30
19	Aisle 10	Location 15
20	Aisle 13	Location 44
Order 38	number of articles 10
0	Aisle 9	Location 30
1	Aisle 3	Location 21
2	Aisle 11	Location 3
3	Aisle 10	Location 21
4	Aisle 3	Location 42
5	Aisle 16	Location 42
6	Aisle 7	Location 30
7	Aisle 4	Location 26
8	Aisle 10	Location 32
9	Aisle 5	Location 36
Order 39	number of articles 9
0	Aisle 1	Location 7
1	Aisle 4	Location 2
2	Aisle 16	Location 31
3	Aisle 11	Location 12
4	Aisle 15	Location 8
5	Aisle 15	Location 42
6	Aisle 5	Location 15
7	Aisle 10	Location 36
8	Aisle 4	Location 4
