Order 0	number of articles 22
5	Aisle 13	Location 22
6	Aisle 7	Location 23
7	Aisle 15	Location 15
8	Aisle 6	Location 37
9	Aisle 14	Location 5
10	Aisle 7	Location 20
11	Aisle 13	Location 38
Order 20	number of articles 24
0	Aisle 7	Location 27
1	Aisle 15	Location 41
2	Aisle 5	Location 15
3	Aisle 13	Location 9
4	Aisle 15	Location 35
5	Aisle 16	Location 13
6	Aisle 15	Location 18
7	Aisle 9	Location 22
8	Aisle 10	Location 12
9	Aisle 10	Location 21
10	Aisle 6	Location 27
11	Aisle 6	Location 29
12	Aisle 1	Location 9
13	Aisle 1	Location 20
14	Aisle 7	Location 21
15	Aisle 8	Location 22
16	Aisle 13	Location 24
17	Aisle 18	Location 18
18	Aisle 2	Location 31
19	Aisle 16	Location 34
20	Aisle 15	Location 38
21	Aisle 0	Location 13
22	Aisle 4	Location 44
23	Aisle 7	Location 15
Order 21	number of articles 13
0	Aisle 2	Location 24
1	Aisle 6	Location 16
2	Aisle 2	Location 13
3	Aisle 4	Location 5
4	Aisle 14	Location 24
5	Aisle 8	Location 18
6	Aisle 10	Location 42
7	Aisle 9	Location 31
8	Aisle 15	Location 36
9	Aisle 16	Location 31
10	Aisle 10	Location 28
11	Aisle 13	Location 36
12	Aisle 2	Location 5
Order 22	number of articles 6
0	Aisle 15	Location 39
1	Aisle 19	Location 40
2	Aisle 6	Location 10
3	Aisle 10	Location 29
4	Aisle 11	Location 7
5	Aisle 6	Location 36
Order 23	number of articles 15
0	Aisle 5	Location 42
1	Aisle 11	Location 27
2	Aisle 6	Location 6
3	Aisle 0	Location 13
4	Aisle 18	Location 11
5	Aisle 11	Location 33
6	Aisle 7	Location 18
7	Aisle 12	Location 14
8	Aisle 12	Location 44
9	Aisle 19	Location 32
10	Aisle 7	Location 28
11	Aisle 16	Location 16
12	Aisle 3	Location 21
13	Aisle 3	Location 36
14	Aisle 17	Location 22
Order 24	number of articles 7
0	Aisle 19	Location 10
1	Aisle 11	Location 20
2	Aisle 9	Location 38
3	Aisle 6	Location 31
4	Aisle 17	Location 19
5	Aisle 1	Location 17
6	Aisle 0	Location 30
Order 25	number of articles 9
0	Aisle 11	Location 28
1	Aisle 13	Location 31
2	Aisle 4	Location 29
3	Aisle 8	Location 25
4	Aisle 19	Location 27
5	Aisle 4	Location 40
6	Aisle 9	Location 9
7	Aisle 4	Location 5
8	Aisle 4	Location 22
Order 26	number of articles 20
0	Aisle 13	Location 6
1	Aisle 7	Location 42
2	Aisle 16	Location 16
3	Aisle 3	Location 40
4	Aisle 9	Location 20
5	Aisle 10	Location 26
6	Aisle 0	Location 8
7	Aisle 7	Location 31
8	Aisle 10	Location 36
9	Aisle 5	Location 31
10	Aisle 16	Location 27
11	Aisle 10	Location 25
12	Aisle 18	Location 43
13	Aisle 15	Location 27
14	Aisle 9	Location 29
15	Aisle 17	Location 35
16	Aisle 6	Location 33
17	Aisle 14	Location 6
18	Aisle 11	Location 28
19	Aisle 8	Location 3
Order 27	number of articles 21
0	Aisle 3	Location 23
1	Aisle 17	Location 25
2	Aisle 2	Location 1
3	Aisle 6	Location 41
4	Aisle 19	Location 35
5	Aisle 13	Location 35
6	Aisle 16	Location 3
7	Aisle 18	Location 25
8	Aisle 17	Location 39
9	Aisle 11	Location 43
10	Aisle 18	Location 6
11	Aisle 1	Location 30
12	Aisle 4	Location 3
13	Aisle 7	Location 29
14	Aisle 1	Location 15
15	Aisle 4	Location 5
16	Aisle 14	Location 22
17	Aisle 8	Location 35
18	Aisle 12	Location 22
19	Aisle 0	Location 32
20	Aisle 3	Location 11
Order 28	number of articles 11
0	Aisle 6	Location 7
1	Aisle 7	Location 36
2	Aisle 17	Location 13
3	Aisle 8	Location 26
4	Aisle 1	Location 35
5	Aisle 18	Location 22
6	Aisle 13	Location 4
7	Aisle 2	Location 38
8	Aisle 19	Location 15
9	Aisle 4	Location 31
10	Aisle 9	Location 11
Order 29	number of articles 6
0	Aisle 13	Location 30
1	Aisle 7	Location 7
2	Aisle 1	Location 42
3	Aisle 0	Location 0
4	Aisle 18	Location 9
5	Aisle 9	Location 10
Order 30	number of articles 15
0	Aisle 19	Location 27
1	Aisle 3	Location 19
2	Aisle 15	Location 16
3	Aisle 11	Location 25
4	Aisle 9	Location 30
5	Aisle 6	Location 32
6	Aisle 11	Location 13
7	Aisle 8	Location 0
8	Aisle 14	Location 42
9	Aisle 17	Location 6
10	Aisle 19	Location 42
11	Aisle 7	Location 35
12	Aisle 2	Location 36
13	Aisle 2	Location 41
14	Aisle 6	Location 12
Order 31	number of articles 11
0	Aisle 6	Location 0
1	Aisle 11	Location 28
2	Aisle 19	Location 44
3	Aisle 15	Location 44
4	Aisle 4	Location 25
5	Aisle 0	Location 20
6	Aisle 14	Location 29
7	Aisle 14	Location 11
8	Aisle 3	Location 21
9	Aisle 2	Location 15
10	Aisle 2	Location 0
Order 32	number of articles 23
0	Aisle 6	Location 6
1	Aisle 11	Location 19
2	Aisle 19	Location 18
3	Aisle 18	Location 41
4	Aisle 1	Location 32
5	Aisle 8	Location 9
6	Aisle 4	Location 36
7	Aisle 12	Location 23
8	Aisle 12	Location 32
9	Aisle 1	Location 38
10	Aisle 12	Location 30
11	Aisle 6	Location 33
12	Aisle 17	Location 34
13	Aisle 18	Location 7
14	Aisle 2	Location 37
15	Aisle 6	Location 22
16	Aisle 12	Location 29
17	Aisle 6	Location 5
18	Aisle 7	Location 23
19	Aisle 0	Location 30
20	Aisle 6	Location 34
21	Aisle 6	Location 29
22	Aisle 5	Location 14
Order 33	number of articles 13
0	Aisle 1	Location 15
1	Aisle 2	Location 26
2	Aisle 19	Location 15
3	Aisle 12	Location 42
4	Aisle 13	Location 7
5	Aisle 8	Location 24
6	Aisle 3	Location 12
7	Aisle 3	Location 29
8	Aisle 1	Location 23
9	Aisle 1	Location 44
10	Aisle 18	Location 35
11	Aisle 9	Location 10
12	Aisle 2	Location 8
Order 34	number of articles 21
0	Aisle 9	Location 44
1	Aisle 2	Location 34
2	Aisle 2	Location 30
3	Aisle 11	Location 8
4	Aisle 9	Location 39
5	Aisle 5	Location 42
6	Aisle 4	Location 14
7	Aisle 3	Location 38
8	Aisle 4	Location 19
9	Aisle 13	Location 28
10	Aisle 2	Location 18
11	Aisle 11	Location 25
12	Aisle 4	Location 12
13	Aisle 11	Location 29
14	Aisle 3	Location 27
15	Aisle 4	Location 29
16	Aisle 16	Location 42
17	Aisle 3	Location 23
18	Aisle 10	Location 5
19	Aisle 9	Location 37
20	Aisle 15	Location 31
Order 35	number of articles 6
0	Aisle 19	Location 9
1	Aisle 13	Location 13
2	Aisle 4	Location 44
3	Aisle 18	Location 1
4	Aisle 7	Location 34
5	Aisle 3	Location 39
Order 36	number of articles 20
0	Aisle 10	Location 24
1	Aisle 18	Location 22
2	Aisle 11	Location 37
3	Aisle 2	Location 7
4	Aisle 7	Location 24
5	Aisle 2	Location 25
6	Aisle 10	Location 8
7	Aisle 16	Location 14
8	Aisle 0	Location 12
9	Aisle 17	Location 27
10	Aisle 1	Location 21
11	Aisle 13	Location 35
12	Aisle 11	Location 20
13	Aisle 12	Location 44
14	Aisle 0	Location 36
15	Aisle 11	Location 24
16	Aisle 4	Location 17
17	Aisle 9	Location 11
18	Aisle 3	Location 39
19	Aisle 14	Location 25
Order 37	number of articles 23
0	Aisle 10	Location 33
1	Aisle 11	Location 35
2	Aisle 4	Location 29
3	Aisle 4	Location 42
4	Aisle 11	Location 18
5	Aisle 18	Location 31
6	Aisle 14	Location 12
7	Aisle 2	Location 23
8	Aisle 18	Location 32
9	Aisle 12	Location 37
10	Aisle 7	Location 2
11	Aisle 15	Location 41
12	Aisle 17	Location 39
13	Aisle 17	Location 18
14	Aisle 17	Location 42
15	Aisle 7	Location 36
16	Aisle 11	Location 12
17	Aisle 6	Location 0
18	Aisle 16	Location 9
19	Aisle 0	Location 34
20	Aisle 17	Location 34
21	Aisle 19	Location 30
22	Aisle 10	Location 21
Order 38	number of articles 13
0	Aisle 2	Location 15
1	Aisle 0	Location 20
2	Aisle 12	Location 7
3	Aisle 3	Location 41
4	Aisle 2	Location 13
5	Aisle 15	Location 43
6	Aisle 11	Location 6
7	Aisle 11	Location 28
8	Aisle 16	Location 44
9	Aisle 1	Location 18
10	Aisle 1	Location 10
11	Aisle 8	Location 17
12	Aisle 17	Location 34
Order 39	number of articles 22
0	Aisle 13	Location 19
1	Aisle 6	Location 30
2	Aisle 9	Location 13
3	Aisle 11	Location 32
4	Aisle 0	Location 8
5	Aisle 10	Location 9
6	Aisle 2	Location 2
7	Aisle 6	Location 37
8	Aisle 4	Location 7
9	Aisle 0	Location 35
10	Aisle 15	Location 18
11	Aisle 18	Location 30
12	Aisle 13	Location 37
13	Aisle 8	Location 21
14	Aisle 15	Location 33
15	Aisle 5	Location 38
16	Aisle 0	Location 5
17	Aisle 19	Location 14
18	Aisle 17	Location 33
19	Aisle 1	Location 37
20	Aisle 0	Location 17
21	Aisle 11	Location 12
