Order 0	number of articles 17
3	Aisle 14	Location 0
4	Aisle 9	Location 18
5	Aisle 13	Location 35
6	Aisle 11	Location 44
7	Aisle 8	Location 2
8	Aisle 1	Location 16
9	Aisle 10	Location 6
10	Aisle 0	Location 7
11	Aisle 2	Location 29
12	Aisle 11	Location 20
13	Aisle 8	Location 44
14	Aisle 9	Location 7
15	Aisle 8	Location 21
Order 10	number of articles 16
0	Aisle 13	Location 17
1	Aisle 17	Location 17
2	Aisle 3	Location 35
3	Aisle 2	Location 13
4	Aisle 14	Location 31
5	Aisle 6	Location 11
6	Aisle 12	Location 39
7	Aisle 15	Location 28
8	Aisle 12	Location 32
9	Aisle 8	Location 23
10	Aisle 4	Location 18
11	Aisle 5	Location 13
12	Aisle 8	Location 36
13	Aisle 13	Location 25
14	Aisle 1	Location 35
15	Aisle 17	Location 35
Order 11	number of articles 10
0	Aisle 8	Location 32
1	Aisle 7	Location 44
2	Aisle 4	Location 8
3	Aisle 14	Location 10
4	Aisle 16	Location 27
5	Aisle 0	Location 25
6	Aisle 9	Location 16
7	Aisle 19	Location 33
8	Aisle 1	Location 41
9	Aisle 11	Location 22
Order 12	number of articles 14
0	Aisle 8	Location 17
1	Aisle 6	Location 27
2	Aisle 18	Location 42
3	Aisle 18	Location 2
4	Aisle 16	Location 43
5	Aisle 12	Location 17
6	Aisle 16	Location 17
7	Aisle 8	Location 26
8	Aisle 12	Location 7
9	Aisle 12	Location 16
10	Aisle 6	Location 8
11	Aisle 14	Location 14
12	Aisle 4	Location 43
13	Aisle 6	Location 41
Order 13	number of articles 6
0	Aisle 3	Location 44
1	Aisle 1	Location 2
2	Aisle 7	Location 35
3	Aisle 18	Location 37
4	Aisle 8	Location 21
5	Aisle 8	Location 10
Order 14	number of articles 23
0	Aisle 8	Location 33
1	Aisle 7	Location 39
2	Aisle 15	Location 42
3	Aisle 0	Location 13
4	Aisle 6	Location 0
5	Aisle 7	Location 26
6	Aisle 1	Location 12
7	Aisle 10	Location 10
8	Aisle 6	Location 6
9	Aisle 13	Location 43
10	Aisle 10	Location 25
11	Aisle 6	Location 15
12	Aisle 3	Location 37
13	Aisle 13	Location 35
14	Aisle 18	Location 33
15	Aisle 19	Location 31
16	Aisle 7	Location 20
17	Aisle 10	Location 39
18	Aisle 15	Location 41
19	Aisle 7	Location 1
20	Aisle 5	Location 23
21	Aisle 17	Location 15
22	Aisle 14	Location 21
Order 15	number of articles 5
0	Aisle 14	Location 36
1	Aisle 19	Location 12
2	Aisle 4	Location 3
3	Aisle 14	Location 6
4	Aisle 17	Location 27
Order 16	number of articles 11
0	Aisle 1	Location 24
1	Aisle 4	Location 42
2	Aisle 6	Location 15
3	Aisle 2	Location 20
4	Aisle 17	Location 37
5	Aisle 1	Location 15
6	Aisle 15	Location 38
7	Aisle 8	Location 15
8	Aisle 19	Location 28
9	Aisle 11	Location 23
10	Aisle 10	Location 13
Order 17	number of articles 9
0	Aisle 5	Location 31
1	Aisle 16	Location 34
2	Aisle 15	Location 35
3	Aisle 7	Location 10
4	Aisle 5	Location 14
5	Aisle 1	Location 7
6	Aisle 19	Location 12
7	Aisle 7	Location 43
8	Aisle 3	Location 16
Order 18	number of articles 8
0	Aisle 1	Location 9
1	Aisle 9	Location 2
2	Aisle 2	Location 3
3	Aisle 13	Location 0
4	Aisle 8	Location 9
5	Aisle 18	Location 22
6	Aisle 4	Location 39
7	Aisle 3	Location 12
Order 19	number of articles 18
0	Aisle 6	Location 44
1	Aisle 6	Location 0
2	Aisle 19	Location 39
3	Aisle 0	Location 17
4	Aisle 7	Location 22
5	Aisle 7	Location 34
6	Aisle 6	Location 40
7	Aisle 11	Location 26
8	Aisle 7	Location 1
9	Aisle 7	Location 17
10	Aisle 9	Location 20
11	Aisle 4	Location 11
12	Aisle 6	Location 27
13	Aisle 4	Location 10
14	Aisle 4	Location 2
15	Aisle 10	Location 44
16	Aisle 9	Location 0
17	Aisle 18	Location 42
Order 20	number of articles 15
0	Aisle 8	Location 21
1	Aisle 13	Location 21
2	Aisle 19	Location 23
3	Aisle 11	Location 22
4	Aisle 10	Location 18
5	Aisle 8	Location 13
6	Aisle 12	Location 32
7	Aisle 19	Location 27
8	Aisle 3	Location 13
9	Aisle 13	Location 13
10	Aisle 7	Location 9
11	Aisle 12	Location 9
12	Aisle 15	Location 5
13	Aisle 18	Location 41
14	Aisle 3	Location 8
Order 21	number of articles 6
0	Aisle 13	Location 20
1	Aisle 17	Location 18
2	Aisle 9	Location 42
3	Aisle 1	Location 28
4	Aisle 6	Location 43
5	Aisle 10	Location 8
Order 22	number of articles 15
0	Aisle 13	Location 43
1	Aisle 1	Location 23
2	Aisle 10	Location 8
3	Aisle 10	Location 26
4	Aisle 14	Location 19
5	Aisle 11	Location 44
6	Aisle 3	Location 13
7	Aisle 15	Location 27
8	Aisle 0	Location 4
9	Aisle 11	Location 8
10	Aisle 1	Location 17
11	Aisle 14	Location 11
12	Aisle 12	Location 7
13	Aisle 0	Location 26
14	Aisle 7	Location 4
Order 23	number of articles 9
0	Aisle 13	Location 3
1	Aisle 14	Location 4
2	Aisle 17	Location 7
3	Aisle 5	Location 40
4	Aisle 13	Location 34
5	Aisle 5	Location 38
6	Aisle 5	Location 31
7	Aisle 16	Location 17
8	Aisle 5	Location 19
Order 24	number of articles 5
0	Aisle 17	Location 22
1	Aisle 14	Location 14
2	Aisle 11	Location 33
3	Aisle 19	Location 13
4	Aisle 5	Location 21
Order 25	number of articles 12
0	Aisle 2	Location 7
1	Aisle 4	Location 34
2	Aisle 16	Location 42
3	Aisle 2	Location 0
4	Aisle 6	Location 33
5	Aisle 9	Location 23
6	Aisle 19	Location 15
7	Aisle 12	Location 5
8	Aisle 16	Location 1
9	Aisle 19	Location 21
10	Aisle 16	Location 2
11	Aisle 17	Location 16
Order 26	number of articles 17
0	Aisle 3	Location 5
1	Aisle 15	Location 29
2	Aisle 12	Location 42
3	Aisle 18	Location 7
4	Aisle 4	Location 33
5	Aisle 17	Location 16
6	Aisle 6	Location 32
7	Aisle 15	Location 13
8	Aisle 10	Location 5
9	Aisle 0	Location 0
10	Aisle 7	Location 43
11	Aisle 12	Location 6
12	Aisle 9	Location 20
13	Aisle 17	Location 30
14	Aisle 9	Location 0
15	Aisle 10	Location 37
16	Aisle 3	Location 37
Order 27	number of articles 12
0	Aisle 16	Location 9
1	Aisle 1	Location 41
2	Aisle 10	Location 15
3	Aisle 10	Location 0
4	Aisle 12	Location 21
5	Aisle 15	Location 22
6	Aisle 3	Location 39
7	Aisle 15	Location 38
8	Aisle 0	Location 35
9	Aisle 13	Location 41
10	Aisle 17	Location 32
11	Aisle 16	Location 3
Order 28	number of articles 8
0	Aisle 0	Location 11
1	Aisle 8	Location 30
2	Aisle 10	Location 1
3	Aisle 5	Location 1
4	Aisle 15	Location 12
5	Aisle 10	Location 12
6	Aisle 2	Location 34
7	Aisle 10	Location 0
Order 29	number of articles 14
0	Aisle 14	Location 43
1	Aisle 2	Location 27
2	Aisle 18	Location 34
3	Aisle 12	Location 20
4	Aisle 6	Location 0
5	Aisle 10	Location 37
6	Aisle 5	Location 0
7	Aisle 2	Location 21
8	Aisle 14	Location 17
9	Aisle 0	Location 12
10	Aisle 8	Location 3
11	Aisle 11	Location 7
12	Aisle 1	Location 41
13	Aisle 8	Location 35
Order 30	number of articles 23
0	Aisle 12	Location 16
1	Aisle 8	Location 9
2	Aisle 19	Location 43
3	Aisle 18	Location 4
4	Aisle 8	Location 12
5	Aisle 8	Location 1
6	Aisle 6	Location 21
7	Aisle 17	Location 44
8	Aisle 1	Location 8
9	Aisle 9	Location 6
10	Aisle 4	Location 13
11	Aisle 8	Location 28
12	Aisle 8	Location 7
13	Aisle 1	Location 35
14	Aisle 18	Location 42
15	Aisle 7	Location 3
16	Aisle 7	Location 36
17	Aisle 13	Location 23
18	Aisle 7	Location 7
19	Aisle 1	Location 24
20	Aisle 8	Location 39
21	Aisle 7	Location 30
22	Aisle 16	Location 37
Order 31	number of articles 22
0	Aisle 17	Location 41
1	Aisle 17	Location 25
2	Aisle 10	Location 0
3	Aisle 15	Location 24
4	Aisle 0	Location 34
5	Aisle 19	Location 9
6	Aisle 0	Location 15
7	Aisle 8	Location 3
8	Aisle 15	Location 18
9	Aisle 12	Location 24
10	Aisle 6	Location 9
11	Aisle 18	Location 6
12	Aisle 11	Location 12
13	Aisle 4	Location 26
14	Aisle 10	Location 43
15	Aisle 3	Location 1
16	Aisle 3	Location 30
17	Aisle 11	Location 18
18	Aisle 1	Location 36
19	Aisle 11	Location 13
20	Aisle 13	Location 10
21	Aisle 7	Location 29
Order 32	number of articles 24
0	Aisle 12	Location 22
1	Aisle 2	Location 6
2	Aisle 8	Location 39
3	Aisle 3	Location 2
4	Aisle 9	Location 35
5	Aisle 4	Location 8
6	Aisle 16	Location 38
7	Aisle 19	Location 8
8	Aisle 12	Location 19
9	Aisle 2	Location 4
10	Aisle 1	Location 34
11	Aisle 14	Location 22
12	Aisle 17	Location 34
13	Aisle 6	Location 10
14	Aisle 12	Location 28
15	Aisle 19	Location 12
16	Aisle 1	Location 32
17	Aisle 13	Location 30
18	Aisle 6	Location 4
19	Aisle 16	Location 27
20	Aisle 13	Location 25
21	Aisle 5	Location 28
22	Aisle 16	Location 37
23	Aisle 18	Location 5
Order 33	number of articles 20
0	Aisle 3	Location 17
1	Aisle 9	Location 22
2	Aisle 8	Location 14
3	Aisle 10	Location 6
4	Aisle 0	Location 40
5	Aisle 19	Location 23
6	Aisle 14	Location 6
7	Aisle 18	Location 17
8	Aisle 12	Location 35
9	Aisle 11	Location 14
10	Aisle 4	Location 18
11	Aisle 19	Location 8
12	Aisle 15	Location 37
13	Aisle 5	Location 14
14	Aisle 0	Location 3
15	Aisle 0	Location 36
16	Aisle 13	Location 39
17	Aisle 0	Location 22
18	Aisle 13	Location 27
19	Aisle 13	Location 15
Order 34	number of articles 14
0	Aisle 16	Location 38
1	Aisle 14	Location 7
2	Aisle 13	Location 4
3	Aisle 14	Location 41
4	Aisle 0	Location 2
5	Aisle 1	Location 18
6	Aisle 14	Location 0
7	Aisle 7	Location 1
8	Aisle 15	Location 29
9	Aisle 0	Location 5
10	Aisle 8	Location 4
11	Aisle 16	Location 8
12	Aisle 1	Location 30
13	Aisle 4	Location 0
Order 35	number of articles 16
0	Aisle 3	Location 31
1	Aisle 2	Location 40
2	Aisle 18	Location 29
3	Aisle 17	Location 18
4	Aisle 4	Location 22
5	Aisle 10	Location 1
6	Aisle 15	Location 17
7	Aisle 15	Location 31
8	Aisle 8	Location 34
9	Aisle 15	Location 41
10	Aisle 5	Location 0
11	Aisle 2	Location 21
12	Aisle 6	Location 0
13	Aisle 5	Location 2
14	Aisle 6	Location 25
15	Aisle 5	Location 26
Order 36	number of articles 17
0	Aisle 9	Location 40
1	Aisle 1	Location 36
2	Aisle 2	Location 20
3	Aisle 15	Location 8
4	Aisle 14	Location 8
5	Aisle 0	Location 33
6	Aisle 17	Location 14
7	Aisle 4	Location 9
8	Aisle 0	Location 12
9	Aisle 12	Location 25
10	Aisle 11	Location 37
11	Aisle 9	Location 0
12	Aisle 13	Location 26
13	Aisle 14	Location 41
14	Aisle 16	Location 28
15	Aisle 5	Location 18
16	Aisle 9	Location 4
Order 37	number of articles 23
0	Aisle 16	Location 8
1	Aisle 8	Location 32
2	Aisle 0	Location 2
3	Aisle 13	Location 35
4	Aisle 5	Location 11
5	Aisle 13	Location 30
6	Aisle 13	Location 21
7	Aisle 8	Location 29
8	Aisle 4	Location 20
9	Aisle 3	Location 44
10	Aisle 12	Location 28
11	Aisle 5	Location 6
12	Aisle 1	Location 43
13	Aisle 11	Location 12
14	Aisle 7	Location 31
15	Aisle 10	Location 20
16	Aisle 0	Location 8
17	Aisle 3	Location 25
18	Aisle 7	Location 41
19	Aisle 8	Location 42
20	Aisle 3	Location 14
21	Aisle 8	Location 3
22	Aisle 2	Location 25
Order 38	number of articles 5
0	Aisle 9	Location 41
1	Aisle 3	Location 16
2	Aisle 3	Location 2
3	Aisle 19	Location 25
4	Aisle 14	Location 23
Order 39	number of articles 24
0	Aisle 13	Location 8
1	Aisle 4	Location 9
2	Aisle 15	Location 29
3	Aisle 9	Location 44
4	Aisle 17	Location 11
5	Aisle 15	Location 42
6	Aisle 7	Location 22
7	Aisle 6	Location 38
8	Aisle 16	Location 16
9	Aisle 6	Location 16
10	Aisle 8	Location 33
11	Aisle 11	Location 31
12	Aisle 17	Location 12
13	Aisle 1	Location 33
14	Aisle 19	Location 20
15	Aisle 19	Location 2
16	Aisle 19	Location 15
17	Aisle 2	Location 12
18	Aisle 9	Location 43
19	Aisle 15	Location 28
20	Aisle 3	Location 39
21	Aisle 16	Location 18
22	Aisle 9	Location 39
23	Aisle 14	Location 38
