Order 0	number of articles 12
21	Aisle 3	Location 31
22	Aisle 18	Location 8
Order 20	number of articles 19
0	Aisle 1	Location 43
1	Aisle 12	Location 42
2	Aisle 2	Location 32
3	Aisle 18	Location 0
4	Aisle 19	Location 22
5	Aisle 6	Location 9
6	Aisle 17	Location 3
7	Aisle 3	Location 19
8	Aisle 3	Location 11
9	Aisle 0	Location 33
10	Aisle 3	Location 9
11	Aisle 2	Location 43
12	Aisle 18	Location 36
13	Aisle 9	Location 28
14	Aisle 19	Location 7
15	Aisle 14	Location 6
16	Aisle 9	Location 23
17	Aisle 1	Location 3
18	Aisle 4	Location 42
Order 21	number of articles 14
0	Aisle 16	Location 16
1	Aisle 13	Location 15
2	Aisle 19	Location 30
3	Aisle 19	Location 12
4	Aisle 9	Location 34
5	Aisle 3	Location 14
6	Aisle 19	Location 27
7	Aisle 9	Location 20
8	Aisle 10	Location 16
9	Aisle 18	Location 16
10	Aisle 15	Location 7
11	Aisle 18	Location 30
12	Aisle 12	Location 29
13	Aisle 5	Location 43
Order 22	number of articles 7
0	Aisle 9	Location 2
1	Aisle 0	Location 35
2	Aisle 4	Location 19
3	Aisle 1	Location 25
4	Aisle 10	Location 6
5	Aisle 2	Location 10
6	Aisle 13	Location 9
Order 23	number of articles 24
0	Aisle 0	Location 14
1	Aisle 5	Location 10
2	Aisle 0	Location 11
3	Aisle 8	Location 4
4	Aisle 6	Location 8
5	Aisle 12	Location 15
6	Aisle 0	Location 18
7	Aisle 2	Location 8
8	Aisle 6	Location 3
9	Aisle 0	Location 26
10	Aisle 5	Location 14
11	Aisle 2	Location 7
12	Aisle 6	Location 30
13	Aisle 10	Location 24
14	Aisle 1	Location 30
15	Aisle 8	Location 8
16	Aisle 2	Location 39
17	Aisle 18	Location 28
18	Aisle 12	Location 34
19	Aisle 1	Location 37
20	Aisle 9	Location 27
21	Aisle 12	Location 6
22	Aisle 14	Location 30
23	Aisle 16	Location 34
Order 24	number of articles 22
0	Aisle 0	Location 19
1	Aisle 9	Location 36
2	Aisle 12	Location 23
3	Aisle 8	Location 18
4	Aisle 3	Location 27
5	Aisle 9	Location 14
6	Aisle 6	Location 18
7	Aisle 0	Location 26
8	Aisle 0	Location 20
9	Aisle 1	Location 18
10	Aisle 6	Location 40
11	Aisle 8	Location 34
12	Aisle 10	Location 12
13	Aisle 17	Location 44
14	Aisle 17	Location 19
15	Aisle 7	Location 2
16	Aisle 4	Location 44
17	Aisle 5	Location 32
18	Aisle 16	Location 3
19	Aisle 11	Location 4
20	Aisle 17	Location 33
21	Aisle 4	Location 19
Order 25	number of articles 13
0	Aisle 14	Location 26
1	Aisle 10	Location 22
2	Aisle 17	Location 19
3	Aisle 18	Location 3
4	Aisle 13	Location 36
5	Aisle 2	Location 5
6	Aisle 14	Location 5
7	Aisle 18	Location 18
8	Aisle 4	Location 3
9	Aisle 19	Location 12
10	Aisle 4	Location 27
11	Aisle 17	Location 18
12	Aisle 16	Location 31
Order 26	number of articles 18
0	Aisle 5	Location 44
1	Aisle 11	Location 18
2	Aisle 2	Location 5
3	Aisle 14	Location 13
4	Aisle 7	Location 21
5	Aisle 19	Location 44
6	Aisle 11	Location 0
7	Aisle 2	Location 31
8	Aisle 17	Location 26
9	Aisle 3	Location 17
10	Aisle 19	Location 0
11	Aisle 2	Location 20
12	Aisle 2	Location 24
13	Aisle 5	Location 30
14	Aisle 10	Location 44
15	Aisle 8	Location 28
16	Aisle 0	Location 6
17	Aisle 13	Location 36
Order 27	number of articles 8
0	Aisle 15	Location 40
1	Aisle 9	Location 9
2	Aisle 13	Location 21
3	Aisle 13	Location 19
4	Aisle 16	Location 8
5	Aisle 12	Location 37
6	Aisle 8	Location 35
7	Aisle 5	Location 25
Order 28	number of articles 16
0	Aisle 12	Location 31
1	Aisle 17	Location 34
2	Aisle 9	Location 9
3	Aisle 11	Location 9
4	Aisle 5	Location 34
5	Aisle 16	Location 12
6	Aisle 8	Location 6
7	Aisle 6	Location 14
8	Aisle 0	Location 12
9	Aisle 2	Location 1
10	Aisle 11	Location 27
11	Aisle 14	Location 37
12	Aisle 13	Location 33
13	Aisle 16	Location 20
14	Aisle 10	Location 38
15	Aisle 7	Location 26
Order 29	number of articles 13
0	Aisle 6	Location 25
1	Aisle 0	Location 36
2	Aisle 6	Location 22
3	Aisle 5	Location 42
4	Aisle 8	Location 39
5	Aisle 14	Location 26
6	Aisle 1	Location 1
7	Aisle 18	Location 17
8	Aisle 17	Location 20
9	Aisle 17	Location 23
10	Aisle 0	Location 3
11	Aisle 16	Location 7
12	Aisle 9	Location 8
Order 30	number of articles 6
0	Aisle 2	Location 43
1	Aisle 19	Location 15
2	Aisle 13	Location 30
3	Aisle 16	Location 32
4	Aisle 9	Location 44
5	Aisle 5	Location 14
Order 31	number of articles 22
0	Aisle 4	Location 30
1	Aisle 7	Location 29
2	Aisle 7	Location 23
3	Aisle 11	Location 8
4	Aisle 6	Location 30
5	Aisle 11	Location 41
6	Aisle 2	Location 33
7	Aisle 5	Location 43
8	Aisle 7	Location 9
9	Aisle 13	Location 21
10	Aisle 17	Location 35
11	Aisle 0	Location 8
12	Aisle 9	Location 27
13	Aisle 6	Location 16
14	Aisle 11	Location 14
15	Aisle 18	Location 12
16	Aisle 17	Location 25
17	Aisle 9	Location 6
18	Aisle 0	Location 26
19	Aisle 16	Location 14
20	Aisle 15	Location 10
21	Aisle 2	Location 27
Order 32	number of articles 16
0	Aisle 5	Location 1
1	Aisle 11	Location 20
2	Aisle 5	Location 44
3	Aisle 12	Location 5
4	Aisle 5	Location 43
5	Aisle 11	Location 32
6	Aisle 5	Location 39
7	Aisle 1	Location 25
8	Aisle 18	Location 15
9	Aisle 1	Location 16
10	Aisle 4	Location 4
11	Aisle 12	Location 34
12	Aisle 17	Location 38
13	Aisle 6	Location 3
14	Aisle 13	Location 7
15	Aisle 4	Location 40
Order 33	number of articles 10
0	Aisle 1	Location 9
1	Aisle 10	Location 1
2	Aisle 17	Location 40
3	Aisle 3	Location 23
4	Aisle 6	Location 23
5	Aisle 6	Location 41
6	Aisle 14	Location 10
7	Aisle 19	Location 6
8	Aisle 11	Location 29
9	Aisle 9	Location 43
Order 34	number of articles 23
0	Aisle 19	Location 20
1	Aisle 13	Location 34
2	Aisle 14	Location 13
3	Aisle 9	Location 0
4	Aisle 9	Location 23
5	Aisle 2	Location 38
6	Aisle 11	Location 26
7	Aisle 6	Location 18
8	Aisle 7	Location 26
9	Aisle 16	Location 31
10	Aisle 19	Location 29
11	Aisle 13	Location 29
12	Aisle 6	Location 29
13	Aisle 17	Location 0
14	Aisle 8	Location 22
15	Aisle 8	Location 4
16	Aisle 3	Location 18
17	Aisle 0	Location 25
18	Aisle 15	Location 24
19	Aisle 19	Location 16
20	Aisle 10	Location 12
21	Aisle 8	Location 8
22	Aisle 6	Location 19
Order 35	number of articles 19
0	Aisle 15	Location 36
1	Aisle 2	Location 4
2	Aisle 13	Location 16
3	Aisle 8	Location 1
4	Aisle 11	Location 28
5	Aisle 15	Location 6
6	Aisle 14	Location 35
7	Aisle 13	Location 32
8	Aisle 13	Location 9
9	Aisle 13	Location 17
10	Aisle 15	Location 9
11	Aisle 6	Location 26
12	Aisle 1	Location 39
13	Aisle 3	Location 14
14	Aisle 2	Location 14
15	Aisle 13	Location 34
16	Aisle 17	Location 41
17	Aisle 14	Location 32
18	Aisle 16	Location 8
Order 36	number of articles 9
0	Aisle 7	Location 18
1	Aisle 4	Location 8
2	Aisle 16	Location 17
3	Aisle 2	Location 34
4	Aisle 8	Location 34
5	Aisle 0	Location 9
6	Aisle 18	Location 32
7	Aisle 19	Location 0
8	Aisle 11	Location 0
Order 37	number of articles 24
0	Aisle 14	Location 16
1	Aisle 6	Location 20
2	Aisle 18	Location 30
3	Aisle 2	Location 29
4	Aisle 7	Location 43
5	Aisle 6	Location 27
6	Aisle 16	Location 6
7	Aisle 13	Location 44
8	Aisle 7	Location 8
9	Aisle 8	Location 14
10	Aisle 9	Location 35
11	Aisle 18	Location 15
12	Aisle 15	Location 16
13	Aisle 8	Location 35
14	Aisle 1	Location 35
15	Aisle 16	Location 9
16	Aisle 18	Location 19
17	Aisle 10	Location 11
18	Aisle 13	Location 35
19	Aisle 18	Location 20
20	Aisle 11	Location 42
21	Aisle 13	Location 14
22	Aisle 5	Location 5
23	Aisle 14	Location 26
Order 38	number of articles 5
0	Aisle 8	Location 31
1	Aisle 13	Location 13
2	Aisle 5	Location 16
3	Aisle 6	Location 33
4	Aisle 1	Location 36
Order 39	number of articles 5
0	Aisle 8	Location 3
1	Aisle 0	Location 27
2	Aisle 7	Location 4
3	Aisle 10	Location 42
4	Aisle 7	Location 19
