Order 0	number of articles 8
1	Aisle 5	Location 27
2	Aisle 9	Location 33
3	Aisle 2	Location 13
4	Aisle 10	Location 40
5	Aisle 11	Location 30
Order 15	number of articles 8
0	Aisle 11	Location 37
1	Aisle 9	Location 43
2	Aisle 18	Location 34
3	Aisle 18	Location 32
4	Aisle 5	Location 19
5	Aisle 2	Location 36
6	Aisle 4	Location 18
7	Aisle 10	Location 37
Order 16	number of articles 5
0	Aisle 19	Location 7
1	Aisle 12	Location 26
2	Aisle 9	Location 9
3	Aisle 4	Location 27
4	Aisle 0	Location 39
Order 17	number of articles 9
0	Aisle 10	Location 28
1	Aisle 4	Location 35
2	Aisle 19	Location 3
3	Aisle 9	Location 24
4	Aisle 1	Location 24
5	Aisle 19	Location 23
6	Aisle 13	Location 31
7	Aisle 6	Location 35
8	Aisle 16	Location 32
Order 18	number of articles 6
0	Aisle 15	Location 15
1	Aisle 14	Location 16
2	Aisle 0	Location 33
3	Aisle 7	Location 15
4	Aisle 5	Location 10
5	Aisle 10	Location 36
Order 19	number of articles 7
0	Aisle 6	Location 15
1	Aisle 0	Location 40
2	Aisle 16	Location 28
3	Aisle 16	Location 37
4	Aisle 11	Location 34
5	Aisle 9	Location 32
6	Aisle 3	Location 10
Order 20	number of articles 6
0	Aisle 4	Location 27
1	Aisle 4	Location 24
2	Aisle 15	Location 7
3	Aisle 17	Location 41
4	Aisle 17	Location 25
5	Aisle 15	Location 26
Order 21	number of articles 8
0	Aisle 13	Location 24
1	Aisle 14	Location 22
2	Aisle 8	Location 1
3	Aisle 19	Location 7
4	Aisle 2	Location 2
5	Aisle 18	Location 1
6	Aisle 18	Location 28
7	Aisle 15	Location 23
Order 22	number of articles 23
0	Aisle 0	Location 6
1	Aisle 16	Location 17
2	Aisle 0	Location 26
3	Aisle 19	Location 33
4	Aisle 16	Location 26
5	Aisle 0	Location 21
6	Aisle 14	Location 35
7	Aisle 2	Location 22
8	Aisle 17	Location 1
9	Aisle 15	Location 43
10	Aisle 9	Location 44
11	Aisle 2	Location 29
12	Aisle 7	Location 9
13	Aisle 3	Location 23
14	Aisle 1	Location 20
15	Aisle 10	Location 0
16	Aisle 8	Location 7
17	Aisle 17	Location 14
18	Aisle 8	Location 15
19	Aisle 16	Location 25
20	Aisle 8	Location 24
21	Aisle 17	Location 33
22	Aisle 13	Location 10
Order 23	number of articles 22
0	Aisle 18	Location 1
1	Aisle 5	Location 40
2	Aisle 3	Location 9
3	Aisle 19	Location 33
4	Aisle 19	Location 27
5	Aisle 7	Location 28
6	Aisle 2	Location 12
7	Aisle 16	Location 13
8	Aisle 1	Location 0
9	Aisle 5	Location 8
10	Aisle 11	Location 38
11	Aisle 14	Location 32
12	Aisle 14	Location 27
13	Aisle 3	Location 42
14	Aisle 6	Location 35
15	Aisle 15	Location 32
16	Aisle 11	Location 3
17	Aisle 7	Location 25
18	Aisle 18	Location 43
19	Aisle 17	Location 25
20	Aisle 6	Location 11
21	Aisle 12	Location 36
Order 24	number of articles 16
0	Aisle 8	Location 5
1	Aisle 10	Location 15
2	Aisle 16	Location 21
3	Aisle 11	Location 37
4	Aisle 8	Location 14
5	Aisle 4	Location 20
6	Aisle 0	Location 17
7	Aisle 2	Location 10
8	Aisle 13	Location 16
9	Aisle 8	Location 4
10	Aisle 17	Location 7
11	Aisle 12	Location 29
12	Aisle 2	Location 8
13	Aisle 19	Location 30
14	Aisle 11	Location 12
15	Aisle 1	Location 44
Order 25	number of articles 14
0	Aisle 4	Location 12
1	Aisle 13	Location 20
2	Aisle 2	Location 28
3	Aisle 18	Location 17
4	Aisle 10	Location 20
5	Aisle 7	Location 11
6	Aisle 4	Location 40
7	Aisle 18	Location 4
8	Aisle 10	Location 11
9	Aisle 16	Location 40
10	Aisle 13	Location 25
11	Aisle 7	Location 2
12	Aisle 16	Location 3
13	Aisle 19	Location 34
Order 26	number of articles 18
0	Aisle 8	Location 40
1	Aisle 3	Location 42
2	Aisle 1	Location 5
3	Aisle 13	Location 41
4	Aisle 17	Location 7
5	Aisle 1	Location 11
6	Aisle 0	Location 26
7	Aisle 10	Location 28
8	Aisle 2	Location 3
9	Aisle 5	Location 31
10	Aisle 4	Location 35
11	Aisle 13	Location 26
12	Aisle 19	Location 3
13	Aisle 8	Location 38
14	Aisle 3	Location 14
15	Aisle 4	Location 30
16	Aisle 0	Location 31
17	Aisle 8	Location 14
Order 27	number of articles 22
0	Aisle 19	Location 0
1	Aisle 3	Location 43
2	Aisle 14	Location 9
3	Aisle 0	Location 1
4	Aisle 9	Location 26
5	Aisle 3	Location 13
6	Aisle 17	Location 20
7	Aisle 4	Location 22
8	Aisle 1	Location 31
9	Aisle 13	Location 9
10	Aisle 9	Location 39
11	Aisle 19	Location 15
12	Aisle 4	Location 24
13	Aisle 14	Location 6
14	Aisle 5	Location 39
15	Aisle 6	Location 1
16	Aisle 10	Location 31
17	Aisle 15	Location 37
18	Aisle 3	Location 34
19	Aisle 18	Location 40
20	Aisle 15	Location 1
21	Aisle 7	Location 15
Order 28	number of articles 10
0	Aisle 3	Location 18
1	Aisle 4	Location 6
2	Aisle 15	Location 11
3	Aisle 13	Location 39
4	Aisle 3	Location 1
5	Aisle 1	Location 8
6	Aisle 8	Location 3
7	Aisle 5	Location 17
8	Aisle 18	Location 39
9	Aisle 5	Location 42
Order 29	number of articles 6
0	Aisle 1	Location 38
1	Aisle 11	Location 39
2	Aisle 12	Location 37
3	Aisle 16	Location 23
4	Aisle 2	Location 26
5	Aisle 5	Location 26
Order 30	number of articles 7
0	Aisle 12	Location 32
1	Aisle 9	Location 6
2	Aisle 8	Location 32
3	Aisle 18	Location 11
4	Aisle 3	Location 41
5	Aisle 14	Location 13
6	Aisle 4	Location 4
Order 31	number of articles 11
0	Aisle 18	Location 23
1	Aisle 1	Location 36
2	Aisle 13	Location 7
3	Aisle 6	Location 20
4	Aisle 18	Location 19
5	Aisle 5	Location 10
6	Aisle 3	Location 3
7	Aisle 10	Location 35
8	Aisle 9	Location 0
9	Aisle 6	Location 7
10	Aisle 0	Location 36
Order 32	number of articles 11
0	Aisle 7	Location 13
1	Aisle 10	Location 1
2	Aisle 0	Location 38
3	Aisle 11	Location 26
4	Aisle 1	Location 18
5	Aisle 6	Location 14
6	Aisle 1	Location 2
7	Aisle 7	Location 40
8	Aisle 10	Location 23
9	Aisle 14	Location 43
10	Aisle 13	Location 12
Order 33	number of articles 16
0	Aisle 16	Location 44
1	Aisle 8	Location 26
2	Aisle 10	Location 0
3	Aisle 19	Location 7
4	Aisle 8	Location 9
5	Aisle 12	Location 3
6	Aisle 16	Location 23
7	Aisle 10	Location 14
8	Aisle 11	Location 24
9	Aisle 15	Location 30
10	Aisle 11	Location 5
11	Aisle 6	Location 31
12	Aisle 6	Location 16
13	Aisle 1	Location 9
14	Aisle 18	Location 40
15	Aisle 7	Location 28
Order 34	number of articles 11
0	Aisle 11	Location 33
1	Aisle 11	Location 26
2	Aisle 4	Location 31
3	Aisle 19	Location 38
4	Aisle 19	Location 22
5	Aisle 10	Location 1
6	Aisle 4	Location 1
7	Aisle 9	Location 28
8	Aisle 7	Location 29
9	Aisle 11	Location 14
10	Aisle 13	Location 43
Order 35	number of articles 9
0	Aisle 6	Location 44
1	Aisle 0	Location 3
2	Aisle 6	Location 2
3	Aisle 1	Location 35
4	Aisle 4	Location 22
5	Aisle 14	Location 25
6	Aisle 4	Location 25
7	Aisle 14	Location 7
8	Aisle 13	Location 39
Order 36	number of articles 16
0	Aisle 8	Location 25
1	Aisle 1	Location 3
2	Aisle 2	Location 20
3	Aisle 10	Location 28
4	Aisle 13	Location 27
5	Aisle 1	Location 26
6	Aisle 8	Location 34
7	Aisle 14	Location 38
8	Aisle 13	Location 25
9	Aisle 19	Location 15
10	Aisle 8	Location 16
11	Aisle 18	Location 38
12	Aisle 2	Location 43
13	Aisle 11	Location 8
14	Aisle 3	Location 24
15	Aisle 11	Location 44
Order 37	number of articles 8
0	Aisle 2	Location 12
1	Aisle 9	Location 36
2	Aisle 3	Location 32
3	Aisle 15	Location 39
4	Aisle 4	Location 30
5	Aisle 0	Location 22
6	Aisle 11	Location 30
7	Aisle 3	Location 28
Order 38	number of articles 13
0	Aisle 5	Location 21
1	Aisle 11	Location 43
2	Aisle 12	Location 5
3	Aisle 2	Location 33
4	Aisle 9	Location 9
5	Aisle 16	Location 23
6	Aisle 1	Location 31
7	Aisle 5	Location 13
8	Aisle 15	Location 3
9	Aisle 4	Location 7
10	Aisle 16	Location 12
11	Aisle 14	Location 13
12	Aisle 8	Location 43
Order 39	number of articles 24
0	Aisle 9	Location 33
1	Aisle 9	Location 3
2	Aisle 3	Location 0
3	Aisle 18	Location 24
4	Aisle 12	Location 25
5	Aisle 8	Location 37
6	Aisle 3	Location 35
7	Aisle 11	Location 29
8	Aisle 17	Location 8
9	Aisle 6	Location 24
10	Aisle 14	Location 39
11	Aisle 12	Location 36
12	Aisle 14	Location 21
13	Aisle 1	Location 32
14	Aisle 6	Location 25
15	Aisle 11	Location 6
16	Aisle 18	Location 35
17	Aisle 1	Location 30
18	Aisle 17	Location 21
19	Aisle 3	Location 29
20	Aisle 19	Location 6
21	Aisle 0	Location 12
22	Aisle 7	Location 31
23	Aisle 5	Location 32
