Order 0	number of articles 17
0	Aisle 3	Location 16
1	Aisle 0	Location 11
2	Aisle 14	Location 28
3	Aisle 1	Location 22
4	Aisle 15	Location 35
5	Aisle 9	Location 1
6	Aisle 3	Location 22
7	Aisle 17	Location 32
8	Aisle 6	Location 1
9	Aisle 10	Location 33
10	Aisle 12	Location 9
11	Aisle 3	Location 20
12	Aisle 17	Location 9
13	Aisle 12	Location 24
14	Aisle 16	Location 7
15	Aisle 0	Location 7
16	Aisle 5	Location 42
17	Aisle 18	Location 1
18	Aisle 7	Location 12
19	Aisle 7	Location 19
20	Aisle 6	Location 37
21	Aisle 6	Location 36
22	Aisle 9	Location 23
Order 10	number of articles 13
0	Aisle 13	Location 7
1	Aisle 15	Location 2
2	Aisle 13	Location 28
3	Aisle 5	Location 10
4	Aisle 0	Location 3
5	Aisle 2	Location 21
6	Aisle 17	Location 32
7	Aisle 9	Location 35
8	Aisle 18	Location 9
9	Aisle 16	Location 6
10	Aisle 1	Location 2
11	Aisle 6	Location 29
12	Aisle 11	Location 34
Order 11	number of articles 16
0	Aisle 18	Location 17
1	Aisle 5	Location 39
2	Aisle 17	Location 35
3	Aisle 18	Location 36
4	Aisle 17	Location 22
5	Aisle 8	Location 42
6	Aisle 1	Location 23
7	Aisle 1	Location 1
8	Aisle 2	Location 0
9	Aisle 3	Location 31
10	Aisle 9	Location 25
11	Aisle 12	Location 8
12	Aisle 0	Location 44
13	Aisle 13	Location 16
14	Aisle 0	Location 0
15	Aisle 9	Location 22
Order 12	number of articles 10
0	Aisle 0	Location 15
1	Aisle 0	Location 40
2	Aisle 0	Location 6
3	Aisle 2	Location 12
4	Aisle 17	Location 3
5	Aisle 4	Location 34
6	Aisle 7	Location 33
7	Aisle 10	Location 41
8	Aisle 17	Location 8
9	Aisle 18	Location 0
Order 13	number of articles 5
0	Aisle 3	Location 6
1	Aisle 13	Location 44
2	Aisle 3	Location 30
3	Aisle 4	Location 5
4	Aisle 16	Location 19
Order 14	number of articles 11
0	Aisle 0	Location 11
1	Aisle 17	Location 20
2	Aisle 8	Location 37
3	Aisle 11	Location 40
4	Aisle 9	Location 44
5	Aisle 14	Location 36
6	Aisle 2	Location 23
7	Aisle 10	Location 11
8	Aisle 0	Location 31
9	Aisle 14	Location 32
10	Aisle 5	Location 19
Order 15	number of articles 16
0	Aisle 14	Location 34
1	Aisle 3	Location 1
2	Aisle 18	Location 6
3	Aisle 18	Location 39
4	Aisle 7	Location 14
5	Aisle 8	Location 28
6	Aisle 8	Location 16
7	Aisle 12	Location 17
8	Aisle 5	Location 42
9	Aisle 6	Location 28
10	Aisle 5	Location 27
11	Aisle 16	Location 17
12	Aisle 16	Location 19
13	Aisle 9	Location 42
14	Aisle 19	Location 8
15	Aisle 11	Location 18
Order 16	number of articles 19
0	Aisle 8	Location 18
1	Aisle 16	Location 42
2	Aisle 14	Location 5
3	Aisle 9	Location 16
4	Aisle 10	Location 0
5	Aisle 3	Location 29
6	Aisle 7	Location 13
7	Aisle 12	Location 4
8	Aisle 5	Location 21
9	Aisle 1	Location 0
10	Aisle 15	Location 42
11	Aisle 18	Location 3
12	Aisle 8	Location 11
13	Aisle 13	Location 21
14	Aisle 1	Location 7
15	Aisle 4	Location 21
16	Aisle 11	Location 32
17	Aisle 3	Location 33
18	Aisle 11	Location 23
Order 17	number of articles 23
0	Aisle 7	Location 39
1	Aisle 14	Location 6
2	Aisle 2	Location 19
3	Aisle 1	Location 20
4	Aisle 12	Location 7
5	Aisle 1	Location 14
6	Aisle 4	Location 6
7	Aisle 11	Location 0
8	Aisle 11	Location 25
9	Aisle 5	Location 43
10	Aisle 16	Location 2
11	Aisle 13	Location 20
12	Aisle 5	Location 44
13	Aisle 8	Location 7
14	Aisle 5	Location 33
15	Aisle 14	Location 39
16	Aisle 2	Location 30
17	Aisle 14	Location 21
18	Aisle 4	Location 24
19	Aisle 4	Location 12
20	Aisle 6	Location 28
21	Aisle 12	Location 41
22	Aisle 4	Location 20
Order 18	number of articles 11
0	Aisle 7	Location 44
1	Aisle 14	Location 3
2	Aisle 4	Location 21
3	Aisle 0	Location 25
4	Aisle 13	Location 12
5	Aisle 15	Location 37
6	Aisle 17	Location 42
7	Aisle 8	Location 35
8	Aisle 18	Location 29
9	Aisle 0	Location 23
10	Aisle 4	Location 10
Order 19	number of articles 5
0	Aisle 15	Location 9
1	Aisle 1	Location 44
2	Aisle 3	Location 1
3	Aisle 11	Location 28
4	Aisle 7	Location 38
Order 20	number of articles 23
0	Aisle 11	Location 22
1	Aisle 6	Location 19
2	Aisle 4	Location 9
3	Aisle 17	Location 12
4	Aisle 10	Location 31
5	Aisle 6	Location 30
6	Aisle 8	Location 11
7	Aisle 11	Location 29
8	Aisle 10	Location 33
9	Aisle 19	Location 13
10	Aisle 17	Location 43
11	Aisle 5	Location 39
12	Aisle 6	Location 17
13	Aisle 3	Location 33
14	Aisle 2	Location 15
15	Aisle 15	Location 9
16	Aisle 10	Location 42
17	Aisle 1	Location 15
18	Aisle 10	Location 13
19	Aisle 3	Location 17
20	Aisle 17	Location 42
21	Aisle 2	Location 17
22	Aisle 19	Location 37
Order 21	number of articles 12
0	Aisle 18	Location 17
1	Aisle 8	Location 9
2	Aisle 1	Location 20
3	Aisle 18	Location 41
4	Aisle 4	Location 17
5	Aisle 3	Location 5
6	Aisle 1	Location 29
7	Aisle 17	Location 13
8	Aisle 11	Location 37
9	Aisle 11	Location 8
10	Aisle 8	Location 5
11	Aisle 2	Location 20
Order 22	number of articles 16
0	Aisle 13	Location 17
1	Aisle 2	Location 9
2	Aisle 2	Location 1
3	Aisle 0	Location 24
4	Aisle 2	Location 5
5	Aisle 5	Location 4
6	Aisle 11	Location 16
7	Aisle 10	Location 41
8	Aisle 12	Location 23
9	Aisle 13	Location 23
10	Aisle 16	Location 40
11	Aisle 4	Location 17
12	Aisle 11	Location 3
13	Aisle 9	Location 5
14	Aisle 2	Location 33
15	Aisle 2	Location 22
Order 23	number of articles 6
0	Aisle 14	Location 40
1	Aisle 3	Location 8
2	Aisle 6	Location 30
3	Aisle 13	Location 1
4	Aisle 8	Location 1
5	Aisle 0	Location 2
Order 24	number of articles 14
0	Aisle 10	Location 8
1	Aisle 14	Location 38
2	Aisle 17	Location 43
3	Aisle 12	Location 8
4	Aisle 2	Location 39
5	Aisle 14	Location 29
6	Aisle 7	Location 16
7	Aisle 3	Location 5
8	Aisle 4	Location 22
9	Aisle 18	Location 1
10	Aisle 4	Location 38
11	Aisle 5	Location 33
12	Aisle 1	Location 28
13	Aisle 6	Location 6
Order 25	number of articles 11
0	Aisle 7	Location 14
1	Aisle 11	Location 0
2	Aisle 3	Location 42
3	Aisle 7	Location 7
4	Aisle 19	Location 24
5	Aisle 3	Location 13
6	Aisle 3	Location 1
7	Aisle 16	Location 30
8	Aisle 12	Location 30
9	Aisle 11	Location 42
10	Aisle 16	Location 15
Order 26	number of articles 22
0	Aisle 17	Location 7
1	Aisle 2	Location 7
2	Aisle 16	Location 3
3	Aisle 16	Location 6
4	Aisle 14	Location 0
5	Aisle 18	Location 26
6	Aisle 6	Location 15
7	Aisle 3	Location 24
8	Aisle 3	Location 4
9	Aisle 12	Location 1
10	Aisle 18	Location 4
11	Aisle 15	Location 24
12	Aisle 10	Location 37
13	Aisle 15	Location 31
14	Aisle 11	Location 13
15	Aisle 10	Location 35
16	Aisle 17	Location 23
17	Aisle 15	Location 27
18	Aisle 6	Location 19
19	Aisle 5	Location 18
20	Aisle 5	Location 16
21	Aisle 12	Location 25
Order 27	number of articles 9
0	Aisle 8	Location 6
1	Aisle 3	Location 20
2	Aisle 8	Location 30
3	Aisle 14	Location 20
4	Aisle 4	Location 27
5	Aisle 11	Location 4
6	Aisle 13	Location 40
7	Aisle 17	Location 33
8	Aisle 16	Location 28
Order 28	number of articles 9
0	Aisle 7	Location 28
1	Aisle 18	Location 6
2	Aisle 11	Location 2
3	Aisle 8	Location 21
4	Aisle 11	Location 9
5	Aisle 12	Location 44
6	Aisle 12	Location 30
7	Aisle 13	Location 39
8	Aisle 12	Location 12
Order 29	number of articles 21
0	Aisle 7	Location 34
1	Aisle 10	Location 43
2	Aisle 19	Location 44
3	Aisle 4	Location 38
4	Aisle 18	Location 18
5	Aisle 7	Location 15
6	Aisle 9	Location 19
7	Aisle 7	Location 32
8	Aisle 17	Location 5
9	Aisle 14	Location 40
10	Aisle 3	Location 25
11	Aisle 3	Location 18
12	Aisle 0	Location 6
13	Aisle 1	Location 35
14	Aisle 0	Location 42
15	Aisle 9	Location 41
16	Aisle 3	Location 39
17	Aisle 9	Location 11
18	Aisle 9	Location 13
19	Aisle 4	Location 27
20	Aisle 5	Location 6
Order 30	number of articles 9
0	Aisle 5	Location 20
1	Aisle 10	Location 40
2	Aisle 17	Location 14
3	Aisle 0	Location 25
4	Aisle 12	Location 30
5	Aisle 7	Location 1
6	Aisle 12	Location 10
7	Aisle 0	Location 44
8	Aisle 9	Location 28
Order 31	number of articles 24
0	Aisle 0	Location 15
1	Aisle 4	Location 25
2	Aisle 19	Location 29
3	Aisle 12	Location 23
4	Aisle 15	Location 17
5	Aisle 6	Location 17
6	Aisle 6	Location 31
7	Aisle 5	Location 2
8	Aisle 16	Location 28
9	Aisle 5	Location 38
10	Aisle 8	Location 37
11	Aisle 8	Location 1
12	Aisle 6	Location 11
13	Aisle 19	Location 40
14	Aisle 12	Location 6
15	Aisle 19	Location 33
16	Aisle 6	Location 1
17	Aisle 17	Location 34
18	Aisle 18	Location 14
19	Aisle 19	Location 28
20	Aisle 14	Location 31
21	Aisle 2	Location 19
22	Aisle 17	Location 31
23	Aisle 17	Location 41
Order 32	number of articles 23
0	Aisle 3	Location 12
1	Aisle 16	Location 11
2	Aisle 7	Location 22
3	Aisle 12	Location 18
4	Aisle 11	Location 27
5	Aisle 7	Location 33
6	Aisle 11	Location 3
7	Aisle 17	Location 2
8	Aisle 0	Location 16
9	Aisle 8	Location 24
10	Aisle 15	Location 17
11	Aisle 7	Location 30
12	Aisle 7	Location 34
13	Aisle 5	Location 10
14	Aisle 17	Location 44
15	Aisle 18	Location 38
16	Aisle 0	Location 24
17	Aisle 9	Location 21
18	Aisle 8	Location 37
19	Aisle 19	Location 10
20	Aisle 16	Location 21
21	Aisle 18	Location 39
22	Aisle 7	Location 23
Order 33	number of articles 20
0	Aisle 19	Location 7
1	Aisle 16	Location 15
2	Aisle 14	Location 14
3	Aisle 10	Location 8
4	Aisle 7	Location 22
5	Aisle 9	Location 13
6	Aisle 11	Location 21
7	Aisle 15	Location 5
8	Aisle 3	Location 3
9	Aisle 15	Location 44
10	Aisle 14	Location 29
11	Aisle 0	Location 20
12	Aisle 9	Location 22
13	Aisle 12	Location 40
14	Aisle 9	Location 28
15	Aisle 8	Location 16
16	Aisle 5	Location 1
17	Aisle 0	Location 39
18	Aisle 8	Location 39
19	Aisle 7	Location 36
Order 34	number of articles 22
0	Aisle 10	Location 39
1	Aisle 19	Location 2
2	Aisle 17	Location 38
3	Aisle 0	Location 9
4	Aisle 12	Location 12
5	Aisle 13	Location 6
6	Aisle 10	Location 32
7	Aisle 4	Location 15
8	Aisle 8	Location 7
9	Aisle 1	Location 1
10	Aisle 10	Location 35
11	Aisle 0	Location 0
12	Aisle 4	Location 22
13	Aisle 19	Location 18
14	Aisle 1	Location 8
15	Aisle 15	Location 41
16	Aisle 19	Location 32
17	Aisle 8	Location 41
18	Aisle 19	Location 14
19	Aisle 7	Location 0
20	Aisle 2	Location 15
21	Aisle 11	Location 33
Order 35	number of articles 16
0	Aisle 12	Location 41
1	Aisle 18	Location 25
2	Aisle 12	Location 31
3	Aisle 1	Location 19
4	Aisle 2	Location 4
5	Aisle 13	Location 32
6	Aisle 1	Location 10
7	Aisle 18	Location 22
8	Aisle 17	Location 40
9	Aisle 5	Location 38
10	Aisle 9	Location 42
11	Aisle 4	Location 39
12	Aisle 19	Location 24
13	Aisle 4	Location 21
14	Aisle 19	Location 17
15	Aisle 15	Location 30
Order 36	number of articles 9
0	Aisle 17	Location 11
1	Aisle 17	Location 43
2	Aisle 8	Location 36
3	Aisle 12	Location 13
4	Aisle 5	Location 18
5	Aisle 0	Location 29
6	Aisle 9	Location 22
7	Aisle 6	Location 15
8	Aisle 5	Location 29
Order 37	number of articles 23
0	Aisle 18	Location 40
1	Aisle 13	Location 9
2	Aisle 2	Location 31
3	Aisle 1	Location 30
4	Aisle 15	Location 14
5	Aisle 5	Location 28
6	Aisle 19	Location 38
7	Aisle 2	Location 19
8	Aisle 10	Location 7
9	Aisle 9	Location 35
10	Aisle 19	Location 8
11	Aisle 8	Location 18
12	Aisle 11	Location 29
13	Aisle 4	Location 40
14	Aisle 5	Location 20
15	Aisle 3	Location 3
16	Aisle 3	Location 31
17	Aisle 15	Location 6
18	Aisle 5	Location 7
19	Aisle 11	Location 30
20	Aisle 1	Location 34
21	Aisle 16	Location 0
22	Aisle 4	Location 12
Order 38	number of articles 18
0	Aisle 4	Location 19
1	Aisle 15	Location 1
2	Aisle 14	Location 13
3	Aisle 0	Location 29
4	Aisle 12	Location 14
5	Aisle 18	Location 36
6	Aisle 7	Location 36
7	Aisle 6	Location 0
8	Aisle 6	Location 19
9	Aisle 9	Location 32
10	Aisle 17	Location 40
11	Aisle 2	Location 42
12	Aisle 18	Location 22
13	Aisle 1	Location 5
14	Aisle 0	Location 6
15	Aisle 6	Location 13
16	Aisle 4	Location 29
17	Aisle 8	Location 26
Order 39	number of articles 15
0	Aisle 15	Location 11
1	Aisle 5	Location 8
2	Aisle 11	Location 36
3	Aisle 8	Location 38
4	Aisle 4	Location 12
5	Aisle 10	Location 41
6	Aisle 0	Location 38
7	Aisle 7	Location 8
8	Aisle 7	Location 18
9	Aisle 4	Location 16
10	Aisle 0	Location 44
11	Aisle 14	Location 27
12	Aisle 19	Location 22
13	Aisle 15	Location 29
14	Aisle 14	Location 9
