Order 0	number of articles 19
10	Aisle 1	Location 4
11	Aisle 3	Location 16
12	Aisle 10	Location 12
13	Aisle 11	Location 35
14	Aisle 14	Location 43
15	Aisle 13	Location 1
16	Aisle 12	Location 34
Order 5	number of articles 17
0	Aisle 11	Location 12
1	Aisle 1	Location 9
2	Aisle 5	Location 21
3	Aisle 8	Location 27
4	Aisle 12	Location 38
5	Aisle 10	Location 41
6	Aisle 15	Location 0
7	Aisle 6	Location 11
8	Aisle 12	Location 9
9	Aisle 3	Location 21
10	Aisle 13	Location 22
11	Aisle 3	Location 16
12	Aisle 7	Location 33
13	Aisle 5	Location 42
14	Aisle 16	Location 7
15	Aisle 7	Location 43
16	Aisle 18	Location 3
Order 6	number of articles 18
0	Aisle 14	Location 25
1	Aisle 11	Location 21
2	Aisle 10	Location 35
3	Aisle 8	Location 27
4	Aisle 17	Location 36
5	Aisle 7	Location 43
6	Aisle 3	Location 9
7	Aisle 16	Location 35
8	Aisle 15	Location 44
9	Aisle 8	Location 25
10	Aisle 15	Location 8
11	Aisle 3	Location 23
12	Aisle 15	Location 7
13	Aisle 17	Location 15
14	Aisle 1	Location 13
15	Aisle 4	Location 2
16	Aisle 15	Location 35
17	Aisle 8	Location 21
Order 7	number of articles 10
0	Aisle 16	Location 19
1	Aisle 6	Location 24
2	Aisle 6	Location 39
3	Aisle 12	Location 11
4	Aisle 12	Location 33
5	Aisle 9	Location 33
6	Aisle 16	Location 12
7	Aisle 13	Location 28
8	Aisle 3	Location 23
9	Aisle 10	Location 33
Order 8	number of articles 20
0	Aisle 1	Location 18
1	Aisle 18	Location 0
2	Aisle 8	Location 26
3	Aisle 13	Location 22
4	Aisle 18	Location 15
5	Aisle 4	Location 5
6	Aisle 16	Location 43
7	Aisle 19	Location 11
8	Aisle 11	Location 7
9	Aisle 13	Location 43
10	Aisle 8	Location 30
11	Aisle 13	Location 18
12	Aisle 6	Location 13
13	Aisle 4	Location 10
14	Aisle 12	Location 14
15	Aisle 19	Location 24
16	Aisle 9	Location 5
17	Aisle 18	Location 20
18	Aisle 2	Location 33
19	Aisle 0	Location 38
Order 9	number of articles 22
0	Aisle 12	Location 13
1	Aisle 4	Location 9
2	Aisle 9	Location 24
3	Aisle 10	Location 5
4	Aisle 17	Location 27
5	Aisle 13	Location 28
6	Aisle 7	Location 28
7	Aisle 13	Location 26
8	Aisle 2	Location 12
9	Aisle 16	Location 34
10	Aisle 2	Location 39
11	Aisle 9	Location 25
12	Aisle 11	Location 12
13	Aisle 12	Location 38
14	Aisle 11	Location 39
15	Aisle 10	Location 6
16	Aisle 3	Location 40
17	Aisle 4	Location 40
18	Aisle 9	Location 33
19	Aisle 6	Location 7
20	Aisle 17	Location 42
21	Aisle 0	Location 40
Order 10	number of articles 22
0	Aisle 10	Location 20
1	Aisle 0	Location 40
2	Aisle 10	Location 6
3	Aisle 12	Location 31
4	Aisle 0	Location 37
5	Aisle 0	Location 0
6	Aisle 18	Location 20
7	Aisle 9	Location 19
8	Aisle 5	Location 15
9	Aisle 1	Location 29
10	Aisle 7	Location 39
11	Aisle 5	Location 28
12	Aisle 10	Location 0
13	Aisle 0	Location 5
14	Aisle 2	Location 21
15	Aisle 10	Location 28
16	Aisle 4	Location 26
17	Aisle 8	Location 28
18	Aisle 13	Location 22
19	Aisle 19	Location 24
20	Aisle 11	Location 10
21	Aisle 1	Location 19
Order 11	number of articles 12
0	Aisle 4	Location 19
1	Aisle 8	Location 17
2	Aisle 1	Location 33
3	Aisle 11	Location 1
4	Aisle 4	Location 16
5	Aisle 11	Location 11
6	Aisle 11	Location 44
7	Aisle 9	Location 31
8	Aisle 11	Location 22
9	Aisle 8	Location 32
10	Aisle 10	Location 37
11	Aisle 17	Location 12
Order 12	number of articles 20
0	Aisle 17	Location 29
1	Aisle 16	Location 44
2	Aisle 13	Location 18
3	Aisle 10	Location 0
4	Aisle 1	Location 1
5	Aisle 11	Location 21
6	Aisle 17	Location 39
7	Aisle 12	Location 15
8	Aisle 5	Location 42
9	Aisle 7	Location 29
10	Aisle 10	Location 12
11	Aisle 19	Location 3
12	Aisle 3	Location 39
13	Aisle 10	Location 24
14	Aisle 15	Location 29
15	Aisle 15	Location 27
16	Aisle 13	Location 19
17	Aisle 12	Location 29
18	Aisle 13	Location 3
19	Aisle 18	Location 10
Order 13	number of articles 23
0	Aisle 14	Location 4
1	Aisle 1	Location 44
2	Aisle 11	Location 32
3	Aisle 19	Location 41
4	Aisle 16	Location 17
5	Aisle 11	Location 14
6	Aisle 1	Location 34
7	Aisle 17	Location 17
8	Aisle 0	Location 26
9	Aisle 4	Location 11
10	Aisle 3	Location 31
11	Aisle 12	Location 18
12	Aisle 19	Location 27
13	Aisle 10	Location 8
14	Aisle 4	Location 8
15	Aisle 17	Location 11
16	Aisle 2	Location 13
17	Aisle 7	Location 30
18	Aisle 10	Location 17
19	Aisle 16	Location 26
20	Aisle 0	Location 6
21	Aisle 3	Location 40
22	Aisle 17	Location 14
Order 14	number of articles 14
0	Aisle 12	Location 16
1	Aisle 3	Location 39
2	Aisle 7	Location 23
3	Aisle 9	Location 14
4	Aisle 17	Location 15
5	Aisle 0	Location 3
6	Aisle 13	Location 18
7	Aisle 16	Location 8
8	Aisle 9	Location 31
9	Aisle 5	Location 27
10	Aisle 2	Location 15
11	Aisle 12	Location 20
12	Aisle 3	Location 26
13	Aisle 15	Location 36
Order 15	number of articles 15
0	Aisle 17	Location 17
1	Aisle 4	Location 39
2	Aisle 5	Location 23
3	Aisle 1	Location 12
4	Aisle 7	Location 44
5	Aisle 16	Location 5
6	Aisle 13	Location 29
7	Aisle 5	Location 1
8	Aisle 9	Location 7
9	Aisle 4	Location 22
10	Aisle 7	Location 28
11	Aisle 1	Location 37
12	Aisle 16	Location 29
13	Aisle 11	Location 20
14	Aisle 5	Location 6
Order 16	number of articles 8
0	Aisle 13	Location 32
1	Aisle 9	Location 43
2	Aisle 4	Location 17
3	Aisle 1	Location 5
4	Aisle 10	Location 31
5	Aisle 10	Location 30
6	Aisle 11	Location 15
7	Aisle 2	Location 18
Order 17	number of articles 13
0	Aisle 0	Location 26
1	Aisle 13	Location 7
2	Aisle 13	Location 20
3	Aisle 5	Location 29
4	Aisle 19	Location 1
5	Aisle 9	Location 22
6	Aisle 5	Location 9
7	Aisle 3	Location 17
8	Aisle 6	Location 6
9	Aisle 8	Location 16
10	Aisle 18	Location 2
11	Aisle 19	Location 10
12	Aisle 10	Location 5
Order 18	number of articles 13
0	Aisle 15	Location 24
1	Aisle 10	Location 24
2	Aisle 12	Location 36
3	Aisle 16	Location 12
4	Aisle 7	Location 25
5	Aisle 18	Location 9
6	Aisle 16	Location 36
7	Aisle 4	Location 43
8	Aisle 10	Location 12
9	Aisle 14	Location 33
10	Aisle 11	Location 17
11	Aisle 8	Location 6
12	Aisle 14	Location 15
Order 19	number of articles 16
0	Aisle 10	Location 0
1	Aisle 0	Location 25
2	Aisle 12	Location 3
3	Aisle 15	Location 0
4	Aisle 16	Location 42
5	Aisle 15	Location 10
6	Aisle 7	Location 26
7	Aisle 2	Location 24
8	Aisle 17	Location 26
9	Aisle 16	Location 26
10	Aisle 12	Location 29
11	Aisle 3	Location 18
12	Aisle 12	Location 43
13	Aisle 5	Location 39
14	Aisle 8	Location 6
15	Aisle 2	Location 33
Order 20	number of articles 8
0	Aisle 16	Location 26
1	Aisle 11	Location 44
2	Aisle 2	Location 12
3	Aisle 11	Location 38
4	Aisle 16	Location 7
5	Aisle 14	Location 8
6	Aisle 12	Location 1
7	Aisle 11	Location 15
Order 21	number of articles 13
0	Aisle 2	Location 9
1	Aisle 3	Location 40
2	Aisle 3	Location 0
3	Aisle 16	Location 25
4	Aisle 9	Location 36
5	Aisle 1	Location 12
6	Aisle 12	Location 14
7	Aisle 10	Location 15
8	Aisle 14	Location 26
9	Aisle 5	Location 1
10	Aisle 18	Location 10
11	Aisle 1	Location 27
12	Aisle 4	Location 6
Order 22	number of articles 8
0	Aisle 6	Location 0
1	Aisle 14	Location 9
2	Aisle 10	Location 9
3	Aisle 1	Location 0
4	Aisle 14	Location 41
5	Aisle 12	Location 44
6	Aisle 5	Location 0
7	Aisle 11	Location 20
Order 23	number of articles 17
0	Aisle 0	Location 11
1	Aisle 19	Location 25
2	Aisle 8	Location 24
3	Aisle 17	Location 22
4	Aisle 8	Location 6
5	Aisle 16	Location 16
6	Aisle 12	Location 17
7	Aisle 4	Location 1
8	Aisle 0	Location 0
9	Aisle 15	Location 0
10	Aisle 18	Location 28
11	Aisle 1	Location 11
12	Aisle 4	Location 30
13	Aisle 14	Location 22
14	Aisle 0	Location 22
15	Aisle 2	Location 17
16	Aisle 13	Location 2
Order 24	number of articles 17
0	Aisle 7	Location 31
1	Aisle 6	Location 4
2	Aisle 5	Location 43
3	Aisle 14	Location 1
4	Aisle 15	Location 11
5	Aisle 4	Location 18
6	Aisle 7	Location 13
7	Aisle 6	Location 22
8	Aisle 13	Location 33
9	Aisle 17	Location 11
10	Aisle 17	Location 6
11	Aisle 7	Location 8
12	Aisle 7	Location 15
13	Aisle 5	Location 7
14	Aisle 17	Location 25
15	Aisle 2	Location 11
16	Aisle 0	Location 35
Order 25	number of articles 24
0	Aisle 3	Location 7
1	Aisle 10	Location 1
2	Aisle 7	Location 25
3	Aisle 3	Location 20
4	Aisle 16	Location 5
5	Aisle 4	Location 44
6	Aisle 14	Location 37
7	Aisle 19	Location 8
8	Aisle 17	Location 17
9	Aisle 7	Location 0
10	Aisle 19	Location 24
11	Aisle 9	Location 33
12	Aisle 1	Location 6
13	Aisle 10	Location 37
14	Aisle 6	Location 37
15	Aisle 17	Location 33
16	Aisle 1	Location 39
17	Aisle 19	Location 43
18	Aisle 3	Location 10
19	Aisle 12	Location 2
20	Aisle 18	Location 5
21	Aisle 11	Location 32
22	Aisle 12	Location 27
23	Aisle 8	Location 18
Order 26	number of articles 16
0	Aisle 17	Location 21
1	Aisle 17	Location 11
2	Aisle 6	Location 38
3	Aisle 0	Location 3
4	Aisle 3	Location 34
5	Aisle 1	Location 32
6	Aisle 9	Location 12
7	Aisle 2	Location 1
8	Aisle 7	Location 5
9	Aisle 14	Location 23
10	Aisle 7	Location 25
11	Aisle 2	Location 29
12	Aisle 7	Location 7
13	Aisle 7	Location 10
14	Aisle 18	Location 8
15	Aisle 13	Location 27
Order 27	number of articles 15
0	Aisle 8	Location 35
1	Aisle 4	Location 43
2	Aisle 18	Location 17
3	Aisle 14	Location 27
4	Aisle 11	Location 17
5	Aisle 16	Location 35
6	Aisle 5	Location 11
7	Aisle 15	Location 29
8	Aisle 0	Location 28
9	Aisle 13	Location 12
10	Aisle 10	Location 8
11	Aisle 3	Location 24
12	Aisle 15	Location 23
13	Aisle 10	Location 0
14	Aisle 19	Location 30
Order 28	number of articles 17
0	Aisle 17	Location 41
1	Aisle 14	Location 33
2	Aisle 7	Location 35
3	Aisle 12	Location 8
4	Aisle 4	Location 2
5	Aisle 4	Location 16
6	Aisle 3	Location 19
7	Aisle 0	Location 41
8	Aisle 4	Location 14
9	Aisle 19	Location 39
10	Aisle 11	Location 26
11	Aisle 2	Location 15
12	Aisle 4	Location 31
13	Aisle 11	Location 23
14	Aisle 4	Location 25
15	Aisle 11	Location 8
16	Aisle 14	Location 23
Order 29	number of articles 14
0	Aisle 8	Location 39
1	Aisle 3	Location 18
2	Aisle 9	Location 16
3	Aisle 6	Location 4
4	Aisle 18	Location 27
5	Aisle 7	Location 10
6	Aisle 14	Location 1
7	Aisle 0	Location 5
8	Aisle 9	Location 7
9	Aisle 18	Location 14
10	Aisle 11	Location 21
11	Aisle 16	Location 9
12	Aisle 14	Location 24
13	Aisle 2	Location 2
Order 30	number of articles 21
0	Aisle 12	Location 40
1	Aisle 15	Location 24
2	Aisle 1	Location 8
3	Aisle 9	Location 16
4	Aisle 18	Location 14
5	Aisle 19	Location 42
6	Aisle 3	Location 21
7	Aisle 14	Location 15
8	Aisle 6	Location 31
9	Aisle 10	Location 22
10	Aisle 0	Location 29
11	Aisle 12	Location 24
12	Aisle 3	Location 15
13	Aisle 16	Location 0
14	Aisle 15	Location 7
15	Aisle 3	Location 37
16	Aisle 1	Location 5
17	Aisle 2	Location 8
18	Aisle 15	Location 10
19	Aisle 17	Location 6
20	Aisle 2	Location 20
Order 31	number of articles 17
0	Aisle 5	Location 18
1	Aisle 8	Location 12
2	Aisle 6	Location 0
3	Aisle 16	Location 19
4	Aisle 7	Location 6
5	Aisle 4	Location 38
6	Aisle 1	Location 41
7	Aisle 12	Location 31
8	Aisle 5	Location 32
9	Aisle 19	Location 2
10	Aisle 7	Location 28
11	Aisle 18	Location 1
12	Aisle 4	Location 36
13	Aisle 9	Location 43
14	Aisle 9	Location 23
15	Aisle 1	Location 1
16	Aisle 5	Location 22
Order 32	number of articles 13
0	Aisle 5	Location 5
1	Aisle 9	Location 22
2	Aisle 5	Location 35
3	Aisle 6	Location 38
4	Aisle 0	Location 11
5	Aisle 12	Location 19
6	Aisle 5	Location 17
7	Aisle 12	Location 33
8	Aisle 17	Location 0
9	Aisle 12	Location 21
10	Aisle 9	Location 34
11	Aisle 17	Location 22
12	Aisle 8	Location 34
Order 33	number of articles 5
0	Aisle 2	Location 19
1	Aisle 16	Location 9
2	Aisle 18	Location 32
3	Aisle 6	Location 42
4	Aisle 7	Location 10
Order 34	number of articles 10
0	Aisle 11	Location 28
1	Aisle 14	Location 40
2	Aisle 18	Location 31
3	Aisle 13	Location 31
4	Aisle 9	Location 17
5	Aisle 2	Location 27
6	Aisle 8	Location 24
7	Aisle 5	Location 36
8	Aisle 0	Location 27
9	Aisle 3	Location 30
Order 35	number of articles 17
0	Aisle 9	Location 19
1	Aisle 4	Location 13
2	Aisle 5	Location 43
3	Aisle 12	Location 38
4	Aisle 19	Location 14
5	Aisle 9	Location 36
6	Aisle 15	Location 11
7	Aisle 0	Location 35
8	Aisle 18	Location 5
9	Aisle 13	Location 33
10	Aisle 1	Location 43
11	Aisle 8	Location 4
12	Aisle 13	Location 30
13	Aisle 10	Location 10
14	Aisle 7	Location 33
15	Aisle 5	Location 24
16	Aisle 11	Location 8
Order 36	number of articles 11
0	Aisle 14	Location 12
1	Aisle 5	Location 8
2	Aisle 14	Location 20
3	Aisle 10	Location 42
4	Aisle 1	Location 31
5	Aisle 19	Location 39
6	Aisle 5	Location 10
7	Aisle 1	Location 33
8	Aisle 9	Location 3
9	Aisle 9	Location 7
10	Aisle 7	Location 12
Order 37	number of articles 13
0	Aisle 3	Location 1
1	Aisle 5	Location 1
2	Aisle 12	Location 15
3	Aisle 14	Location 18
4	Aisle 2	Location 30
5	Aisle 3	Location 8
6	Aisle 9	Location 23
7	Aisle 17	Location 40
8	Aisle 19	Location 3
9	Aisle 15	Location 28
10	Aisle 16	Location 8
11	Aisle 4	Location 13
12	Aisle 0	Location 33
Order 38	number of articles 21
0	Aisle 1	Location 17
1	Aisle 18	Location 19
2	Aisle 8	Location 1
3	Aisle 5	Location 34
4	Aisle 0	Location 16
5	Aisle 10	Location 23
6	Aisle 4	Location 29
7	Aisle 2	Location 4
8	Aisle 0	Location 34
9	Aisle 5	Location 33
10	Aisle 9	Location 23
11	Aisle 0	Location 38
12	Aisle 6	Location 14
13	Aisle 4	Location 4
14	Aisle 12	Location 9
15	Aisle 17	Location 32
16	Aisle 2	Location 18
17	Aisle 19	Location 10
18	Aisle 12	Location 35
19	Aisle 0	Location 31
20	Aisle 8	Location 5
Order 39	number of articles 20
0	Aisle 13	Location 26
1	Aisle 3	Location 34
2	Aisle 5	Location 37
3	Aisle 0	Location 9
4	Aisle 10	Location 6
5	Aisle 1	Location 28
6	Aisle 13	Location 4
7	Aisle 2	Location 31
8	Aisle 8	Location 24
9	Aisle 12	Location 24
10	Aisle 10	Location 10
11	Aisle 2	Location 29
12	Aisle 8	Location 7
13	Aisle 9	Location 32
14	Aisle 1	Location 42
15	Aisle 18	Location 14
16	Aisle 8	Location 26
17	Aisle 8	Location 38
18	Aisle 6	Location 44
19	Aisle 11	Location 3
Order 40	number of articles 15
0	Aisle 17	Location 9
1	Aisle 2	Location 27
2	Aisle 1	Location 25
3	Aisle 2	Location 4
4	Aisle 13	Location 5
5	Aisle 11	Location 11
6	Aisle 1	Location 30
7	Aisle 5	Location 36
8	Aisle 18	Location 20
9	Aisle 8	Location 15
10	Aisle 7	Location 19
11	Aisle 6	Location 32
12	Aisle 9	Location 28
13	Aisle 0	Location 32
14	Aisle 2	Location 22
Order 41	number of articles 8
0	Aisle 8	Location 34
1	Aisle 1	Location 21
2	Aisle 3	Location 44
3	Aisle 10	Location 1
4	Aisle 18	Location 5
5	Aisle 13	Location 6
6	Aisle 11	Location 33
7	Aisle 13	Location 5
Order 42	number of articles 6
0	Aisle 11	Location 7
1	Aisle 17	Location 25
2	Aisle 4	Location 14
3	Aisle 14	Location 3
4	Aisle 15	Location 2
5	Aisle 7	Location 12
Order 43	number of articles 16
0	Aisle 13	Location 5
1	Aisle 4	Location 27
2	Aisle 9	Location 14
3	Aisle 17	Location 6
4	Aisle 16	Location 21
5	Aisle 7	Location 6
6	Aisle 19	Location 25
7	Aisle 1	Location 41
8	Aisle 11	Location 1
9	Aisle 10	Location 13
10	Aisle 16	Location 2
11	Aisle 11	Location 3
12	Aisle 15	Location 40
13	Aisle 14	Location 17
14	Aisle 7	Location 39
15	Aisle 9	Location 17
Order 44	number of articles 17
0	Aisle 3	Location 6
1	Aisle 13	Location 35
2	Aisle 18	Location 30
3	Aisle 18	Location 12
4	Aisle 18	Location 14
5	Aisle 18	Location 4
6	Aisle 16	Location 24
7	Aisle 9	Location 4
8	Aisle 8	Location 17
9	Aisle 5	Location 31
10	Aisle 0	Location 27
11	Aisle 5	Location 28
12	Aisle 11	Location 14
13	Aisle 19	Location 34
14	Aisle 19	Location 9
15	Aisle 5	Location 19
16	Aisle 17	Location 32
Order 45	number of articles 23
0	Aisle 12	Location 11
1	Aisle 2	Location 24
2	Aisle 12	Location 16
3	Aisle 1	Location 18
4	Aisle 10	Location 6
5	Aisle 12	Location 12
6	Aisle 11	Location 35
7	Aisle 15	Location 24
8	Aisle 14	Location 32
9	Aisle 18	Location 39
10	Aisle 15	Location 29
11	Aisle 3	Location 40
12	Aisle 7	Location 5
13	Aisle 3	Location 8
14	Aisle 15	Location 44
15	Aisle 8	Location 35
16	Aisle 11	Location 6
17	Aisle 11	Location 28
18	Aisle 0	Location 12
19	Aisle 7	Location 20
20	Aisle 9	Location 31
21	Aisle 6	Location 11
22	Aisle 2	Location 41
Order 46	number of articles 20
0	Aisle 7	Location 44
1	Aisle 7	Location 37
2	Aisle 12	Location 12
3	Aisle 16	Location 10
4	Aisle 6	Location 2
5	Aisle 7	Location 14
6	Aisle 5	Location 42
7	Aisle 19	Location 19
8	Aisle 11	Location 44
9	Aisle 17	Location 5
10	Aisle 7	Location 25
11	Aisle 14	Location 14
12	Aisle 10	Location 6
13	Aisle 2	Location 23
14	Aisle 8	Location 40
15	Aisle 17	Location 7
16	Aisle 18	Location 4
17	Aisle 18	Location 39
18	Aisle 3	Location 42
19	Aisle 8	Location 39
Order 47	number of articles 22
0	Aisle 15	Location 28
1	Aisle 8	Location 24
2	Aisle 14	Location 6
3	Aisle 5	Location 37
4	Aisle 13	Location 25
5	Aisle 10	Location 1
6	Aisle 4	Location 27
7	Aisle 12	Location 3
8	Aisle 7	Location 39
9	Aisle 19	Location 8
10	Aisle 4	Location 11
11	Aisle 10	Location 11
12	Aisle 5	Location 1
13	Aisle 9	Location 41
14	Aisle 3	Location 15
15	Aisle 5	Location 23
16	Aisle 13	Location 11
17	Aisle 7	Location 24
18	Aisle 17	Location 37
19	Aisle 9	Location 14
20	Aisle 18	Location 5
21	Aisle 18	Location 30
Order 48	number of articles 8
0	Aisle 11	Location 17
1	Aisle 6	Location 2
2	Aisle 10	Location 35
3	Aisle 12	Location 4
4	Aisle 8	Location 20
5	Aisle 0	Location 4
6	Aisle 1	Location 24
7	Aisle 4	Location 14
Order 49	number of articles 15
0	Aisle 0	Location 23
1	Aisle 17	Location 19
2	Aisle 19	Location 1
3	Aisle 18	Location 18
4	Aisle 5	Location 29
5	Aisle 10	Location 34
6	Aisle 16	Location 7
7	Aisle 14	Location 22
8	Aisle 9	Location 3
9	Aisle 12	Location 34
10	Aisle 4	Location 27
11	Aisle 8	Location 2
12	Aisle 19	Location 39
13	Aisle 16	Location 3
14	Aisle 10	Location 21
Order 50	number of articles 8
0	Aisle 17	Location 36
1	Aisle 11	Location 10
2	Aisle 15	Location 38
3	Aisle 5	Location 35
4	Aisle 16	Location 23
5	Aisle 3	Location 6
6	Aisle 13	Location 18
7	Aisle 0	Location 39
Order 51	number of articles 18
0	Aisle 16	Location 26
1	Aisle 12	Location 33
2	Aisle 14	Location 41
3	Aisle 10	Location 9
4	Aisle 2	Location 39
5	Aisle 0	Location 11
6	Aisle 9	Location 8
7	Aisle 5	Location 30
8	Aisle 16	Location 18
9	Aisle 4	Location 41
10	Aisle 1	Location 36
11	Aisle 1	Location 42
12	Aisle 9	Location 30
13	Aisle 0	Location 28
14	Aisle 14	Location 2
15	Aisle 15	Location 39
16	Aisle 18	Location 42
17	Aisle 10	Location 34
Order 52	number of articles 7
0	Aisle 18	Location 29
1	Aisle 19	Location 22
2	Aisle 19	Location 3
3	Aisle 8	Location 11
4	Aisle 1	Location 33
5	Aisle 16	Location 7
6	Aisle 8	Location 14
Order 53	number of articles 21
0	Aisle 0	Location 13
1	Aisle 7	Location 11
2	Aisle 4	Location 13
3	Aisle 17	Location 19
4	Aisle 6	Location 23
5	Aisle 19	Location 6
6	Aisle 10	Location 7
7	Aisle 14	Location 23
8	Aisle 11	Location 31
9	Aisle 17	Location 30
10	Aisle 15	Location 41
11	Aisle 5	Location 3
12	Aisle 14	Location 5
13	Aisle 1	Location 32
14	Aisle 15	Location 44
15	Aisle 11	Location 34
16	Aisle 15	Location 9
17	Aisle 8	Location 30
18	Aisle 18	Location 5
19	Aisle 9	Location 28
20	Aisle 10	Location 8
Order 54	number of articles 23
0	Aisle 7	Location 2
1	Aisle 15	Location 10
2	Aisle 10	Location 9
3	Aisle 9	Location 29
4	Aisle 11	Location 6
5	Aisle 1	Location 34
6	Aisle 6	Location 5
7	Aisle 7	Location 41
8	Aisle 14	Location 9
9	Aisle 7	Location 21
10	Aisle 9	Location 5
11	Aisle 10	Location 13
12	Aisle 19	Location 30
13	Aisle 9	Location 9
14	Aisle 15	Location 33
15	Aisle 15	Location 31
16	Aisle 12	Location 37
17	Aisle 9	Location 26
18	Aisle 0	Location 23
19	Aisle 3	Location 27
20	Aisle 12	Location 4
21	Aisle 19	Location 43
22	Aisle 11	Location 43
Order 55	number of articles 13
0	Aisle 2	Location 1
1	Aisle 7	Location 7
2	Aisle 9	Location 36
3	Aisle 5	Location 9
4	Aisle 4	Location 22
5	Aisle 11	Location 28
6	Aisle 1	Location 36
7	Aisle 18	Location 36
8	Aisle 18	Location 18
9	Aisle 14	Location 40
10	Aisle 19	Location 23
11	Aisle 4	Location 8
12	Aisle 5	Location 18
Order 56	number of articles 6
0	Aisle 17	Location 40
1	Aisle 5	Location 13
2	Aisle 11	Location 16
3	Aisle 12	Location 0
4	Aisle 5	Location 32
5	Aisle 1	Location 30
Order 57	number of articles 18
0	Aisle 11	Location 27
1	Aisle 6	Location 30
2	Aisle 15	Location 39
3	Aisle 10	Location 42
4	Aisle 11	Location 14
5	Aisle 16	Location 4
6	Aisle 5	Location 39
7	Aisle 15	Location 9
8	Aisle 14	Location 30
9	Aisle 13	Location 27
10	Aisle 0	Location 31
11	Aisle 14	Location 6
12	Aisle 12	Location 35
13	Aisle 1	Location 25
14	Aisle 9	Location 24
15	Aisle 2	Location 22
16	Aisle 17	Location 15
17	Aisle 9	Location 31
Order 58	number of articles 22
0	Aisle 18	Location 6
1	Aisle 15	Location 27
2	Aisle 18	Location 11
3	Aisle 14	Location 4
4	Aisle 9	Location 33
5	Aisle 18	Location 36
6	Aisle 16	Location 23
7	Aisle 3	Location 29
8	Aisle 19	Location 43
9	Aisle 7	Location 37
10	Aisle 7	Location 25
11	Aisle 9	Location 28
12	Aisle 11	Location 35
13	Aisle 17	Location 43
14	Aisle 4	Location 10
15	Aisle 10	Location 33
16	Aisle 14	Location 23
17	Aisle 5	Location 33
18	Aisle 13	Location 15
19	Aisle 5	Location 1
20	Aisle 9	Location 16
21	Aisle 6	Location 13
Order 59	number of articles 24
0	Aisle 6	Location 33
1	Aisle 7	Location 36
2	Aisle 0	Location 3
3	Aisle 6	Location 5
4	Aisle 9	Location 21
5	Aisle 15	Location 15
6	Aisle 2	Location 3
7	Aisle 19	Location 40
8	Aisle 5	Location 29
9	Aisle 12	Location 31
10	Aisle 7	Location 26
11	Aisle 9	Location 19
12	Aisle 12	Location 22
13	Aisle 10	Location 4
14	Aisle 5	Location 12
15	Aisle 10	Location 16
16	Aisle 14	Location 40
17	Aisle 1	Location 3
18	Aisle 0	Location 38
19	Aisle 6	Location 1
20	Aisle 15	Location 27
21	Aisle 16	Location 39
22	Aisle 9	Location 20
23	Aisle 6	Location 18
