Order 0	number of articles 22
7	Aisle 13	Location 7
8	Aisle 8	Location 13
9	Aisle 1	Location 35
10	Aisle 15	Location 22
Order 30	number of articles 14
0	Aisle 9	Location 13
1	Aisle 17	Location 7
2	Aisle 19	Location 9
3	Aisle 9	Location 30
4	Aisle 5	Location 3
5	Aisle 12	Location 12
6	Aisle 8	Location 29
7	Aisle 16	Location 21
8	Aisle 14	Location 17
9	Aisle 11	Location 5
10	Aisle 14	Location 32
11	Aisle 11	Location 16
12	Aisle 4	Location 19
13	Aisle 19	Location 39
Order 31	number of articles 13
0	Aisle 16	Location 6
1	Aisle 10	Location 43
2	Aisle 14	Location 30
3	Aisle 0	Location 10
4	Aisle 0	Location 41
5	Aisle 0	Location 7
6	Aisle 12	Location 31
7	Aisle 18	Location 23
8	Aisle 6	Location 11
9	Aisle 13	Location 17
10	Aisle 9	Location 26
11	Aisle 2	Location 17
12	Aisle 17	Location 38
Order 32	number of articles 11
0	Aisle 11	Location 12
1	Aisle 17	Location 14
2	Aisle 7	Location 18
3	Aisle 0	Location 19
4	Aisle 5	Location 22
5	Aisle 14	Location 14
6	Aisle 3	Location 28
7	Aisle 13	Location 8
8	Aisle 5	Location 7
9	Aisle 9	Location 34
10	Aisle 7	Location 4
Order 33	number of articles 12
0	Aisle 7	Location 1
1	Aisle 10	Location 16
2	Aisle 8	Location 10
3	Aisle 19	Location 15
4	Aisle 4	Location 29
5	Aisle 17	Location 24
6	Aisle 0	Location 44
7	Aisle 10	Location 6
8	Aisle 3	Location 10
9	Aisle 7	Location 6
10	Aisle 4	Location 14
11	Aisle 13	Location 23
Order 34	number of articles 6
0	Aisle 4	Location 25
1	Aisle 17	Location 11
2	Aisle 8	Location 26
3	Aisle 19	Location 31
4	Aisle 14	Location 23
5	Aisle 16	Location 36
Order 35	number of articles 9
0	Aisle 17	Location 4
1	Aisle 17	Location 25
2	Aisle 0	Location 1
3	Aisle 17	Location 36
4	Aisle 17	Location 5
5	Aisle 10	Location 10
6	Aisle 3	Location 24
7	Aisle 14	Location 4
8	Aisle 3	Location 31
Order 36	number of articles 22
0	Aisle 1	Location 44
1	Aisle 7	Location 22
2	Aisle 16	Location 6
3	Aisle 14	Location 25
4	Aisle 15	Location 44
5	Aisle 17	Location 25
6	Aisle 10	Location 24
7	Aisle 12	Location 41
8	Aisle 12	Location 25
9	Aisle 16	Location 17
10	Aisle 14	Location 31
11	Aisle 18	Location 25
12	Aisle 7	Location 29
13	Aisle 18	Location 17
14	Aisle 16	Location 18
15	Aisle 16	Location 7
16	Aisle 8	Location 34
17	Aisle 17	Location 2
18	Aisle 7	Location 20
19	Aisle 16	Location 15
20	Aisle 4	Location 1
21	Aisle 14	Location 39
Order 37	number of articles 14
0	Aisle 13	Location 38
1	Aisle 14	Location 23
2	Aisle 1	Location 1
3	Aisle 2	Location 27
4	Aisle 12	Location 18
5	Aisle 4	Location 28
6	Aisle 18	Location 25
7	Aisle 2	Location 28
8	Aisle 14	Location 28
9	Aisle 6	Location 3
10	Aisle 13	Location 17
11	Aisle 8	Location 2
12	Aisle 13	Location 34
13	Aisle 14	Location 25
Order 38	number of articles 21
0	Aisle 17	Location 35
1	Aisle 0	Location 23
2	Aisle 4	Location 13
3	Aisle 13	Location 27
4	Aisle 16	Location 18
5	Aisle 2	Location 1
6	Aisle 11	Location 5
7	Aisle 0	Location 0
8	Aisle 12	Location 21
9	Aisle 17	Location 31
10	Aisle 4	Location 44
11	Aisle 1	Location 30
12	Aisle 18	Location 5
13	Aisle 11	Location 40
14	Aisle 18	Location 22
15	Aisle 2	Location 40
16	Aisle 3	Location 30
17	Aisle 13	Location 3
18	Aisle 13	Location 31
19	Aisle 19	Location 43
20	Aisle 14	Location 27
Order 39	number of articles 5
0	Aisle 15	Location 14
1	Aisle 9	Location 10
2	Aisle 8	Location 34
3	Aisle 1	Location 19
4	Aisle 19	Location 4
