Order 0	number of articles 10
15	Aisle 1	Location 36
16	Aisle 15	Location 22
17	Aisle 0	Location 37
18	Aisle 8	Location 33
19	Aisle 10	Location 22
Order 12	number of articles 8
0	Aisle 12	Location 14
1	Aisle 17	Location 43
2	Aisle 0	Location 38
3	Aisle 13	Location 28
4	Aisle 4	Location 16
5	Aisle 0	Location 24
6	Aisle 4	Location 31
7	Aisle 6	Location 12
Order 13	number of articles 6
0	Aisle 18	Location 38
1	Aisle 13	Location 22
2	Aisle 19	Location 18
3	Aisle 5	Location 30
4	Aisle 17	Location 38
5	Aisle 14	Location 3
Order 14	number of articles 22
0	Aisle 6	Location 19
1	Aisle 16	Location 1
2	Aisle 8	Location 1
3	Aisle 14	Location 2
4	Aisle 16	Location 22
5	Aisle 17	Location 26
6	Aisle 10	Location 4
7	Aisle 4	Location 37
8	Aisle 6	Location 13
9	Aisle 9	Location 27
10	Aisle 12	Location 13
11	Aisle 11	Location 13
12	Aisle 14	Location 36
13	Aisle 8	Location 28
14	Aisle 7	Location 31
15	Aisle 3	Location 38
16	Aisle 10	Location 44
17	Aisle 6	Location 44
18	Aisle 5	Location 4
19	Aisle 13	Location 40
20	Aisle 10	Location 22
21	Aisle 9	Location 23
Order 15	number of articles 6
0	Aisle 9	Location 29
1	Aisle 14	Location 18
2	Aisle 6	Location 28
3	Aisle 11	Location 31
4	Aisle 19	Location 31
5	Aisle 15	Location 24
Order 16	number of articles 9
0	Aisle 5	Location 17
1	Aisle 9	Location 14
2	Aisle 14	Location 5
3	Aisle 5	Location 30
4	Aisle 16	Location 2
5	Aisle 0	Location 15
6	Aisle 6	Location 20
7	Aisle 16	Location 23
8	Aisle 6	Location 34
Order 17	number of articles 20
0	Aisle 14	Location 13
1	Aisle 8	Location 1
2	Aisle 19	Location 37
3	Aisle 14	Location 2
4	Aisle 10	Location 17
5	Aisle 8	Location 22
6	Aisle 5	Location 31
7	Aisle 14	Location 41
8	Aisle 11	Location 15
9	Aisle 13	Location 36
10	Aisle 10	Location 12
11	Aisle 1	Location 18
12	Aisle 0	Location 27
13	Aisle 11	Location 29
14	Aisle 15	Location 4
15	Aisle 10	Location 10
16	Aisle 19	Location 29
17	Aisle 16	Location 25
18	Aisle 5	Location 11
19	Aisle 6	Location 14
Order 18	number of articles 23
0	Aisle 0	Location 6
1	Aisle 15	Location 19
2	Aisle 14	Location 7
3	Aisle 10	Location 42
4	Aisle 14	Location 40
5	Aisle 12	Location 15
6	Aisle 11	Location 17
7	Aisle 8	Location 14
8	Aisle 4	Location 26
9	Aisle 3	Location 9
10	Aisle 2	Location 23
11	Aisle 5	Location 39
12	Aisle 0	Location 36
13	Aisle 2	Location 16
14	Aisle 5	Location 34
15	Aisle 3	Location 25
16	Aisle 16	Location 11
17	Aisle 8	Location 2
18	Aisle 3	Location 0
19	Aisle 0	Location 12
20	Aisle 1	Location 24
21	Aisle 9	Location 6
22	Aisle 10	Location 1
Order 19	number of articles 21
0	Aisle 3	Location 37
1	Aisle 0	Location 12
2	Aisle 8	Location 34
3	Aisle 6	Location 1
4	Aisle 4	Location 3
5	Aisle 16	Location 13
6	Aisle 7	Location 41
7	Aisle 6	Location 10
8	Aisle 10	Location 22
9	Aisle 8	Location 31
10	Aisle 18	Location 32
11	Aisle 6	Location 17
12	Aisle 19	Location 0
13	Aisle 3	Location 10
14	Aisle 16	Location 39
15	Aisle 12	Location 24
16	Aisle 5	Location 41
17	Aisle 14	Location 7
18	Aisle 4	Location 7
19	Aisle 7	Location 2
20	Aisle 1	Location 13
Order 20	number of articles 10
0	Aisle 7	Location 26
1	Aisle 1	Location 6
2	Aisle 17	Location 40
3	Aisle 0	Location 22
4	Aisle 17	Location 43
5	Aisle 4	Location 32
6	Aisle 15	Location 41
7	Aisle 18	Location 38
8	Aisle 0	Location 21
9	Aisle 2	Location 18
Order 21	number of articles 9
0	Aisle 12	Location 17
1	Aisle 15	Location 24
2	Aisle 2	Location 31
3	Aisle 4	Location 1
4	Aisle 16	Location 13
5	Aisle 16	Location 22
6	Aisle 3	Location 31
7	Aisle 19	Location 32
8	Aisle 4	Location 5
Order 22	number of articles 7
0	Aisle 14	Location 24
1	Aisle 1	Location 4
2	Aisle 9	Location 1
3	Aisle 13	Location 43
4	Aisle 10	Location 37
5	Aisle 10	Location 0
6	Aisle 5	Location 1
Order 23	number of articles 20
0	Aisle 5	Location 39
1	Aisle 13	Location 19
2	Aisle 19	Location 7
3	Aisle 14	Location 20
4	Aisle 5	Location 23
5	Aisle 0	Location 33
6	Aisle 17	Location 20
7	Aisle 10	Location 13
8	Aisle 7	Location 10
9	Aisle 9	Location 19
10	Aisle 4	Location 28
11	Aisle 8	Location 22
12	Aisle 8	Location 13
13	Aisle 17	Location 34
14	Aisle 2	Location 5
15	Aisle 7	Location 39
16	Aisle 6	Location 5
17	Aisle 3	Location 14
18	Aisle 17	Location 28
19	Aisle 2	Location 10
Order 24	number of articles 20
0	Aisle 5	Location 6
1	Aisle 10	Location 24
2	Aisle 1	Location 5
3	Aisle 9	Location 22
4	Aisle 0	Location 32
5	Aisle 14	Location 18
6	Aisle 3	Location 30
7	Aisle 1	Location 40
8	Aisle 5	Location 41
9	Aisle 5	Location 35
10	Aisle 13	Location 20
11	Aisle 16	Location 29
12	Aisle 15	Location 1
13	Aisle 7	Location 41
14	Aisle 5	Location 40
15	Aisle 2	Location 29
16	Aisle 2	Location 12
17	Aisle 14	Location 19
18	Aisle 16	Location 43
19	Aisle 8	Location 39
Order 25	number of articles 13
0	Aisle 0	Location 11
1	Aisle 8	Location 27
2	Aisle 5	Location 44
3	Aisle 12	Location 37
4	Aisle 9	Location 34
5	Aisle 3	Location 35
6	Aisle 18	Location 10
7	Aisle 2	Location 40
8	Aisle 0	Location 34
9	Aisle 6	Location 20
10	Aisle 15	Location 31
11	Aisle 7	Location 29
12	Aisle 11	Location 36
Order 26	number of articles 22
0	Aisle 0	Location 21
1	Aisle 17	Location 28
2	Aisle 10	Location 40
3	Aisle 5	Location 25
4	Aisle 2	Location 16
5	Aisle 11	Location 33
6	Aisle 1	Location 25
7	Aisle 2	Location 42
8	Aisle 6	Location 0
9	Aisle 3	Location 37
10	Aisle 16	Location 35
11	Aisle 19	Location 34
12	Aisle 0	Location 23
13	Aisle 10	Location 18
14	Aisle 17	Location 30
15	Aisle 0	Location 19
16	Aisle 3	Location 31
17	Aisle 3	Location 29
18	Aisle 8	Location 12
19	Aisle 4	Location 25
20	Aisle 17	Location 10
21	Aisle 8	Location 37
Order 27	number of articles 14
0	Aisle 13	Location 19
1	Aisle 0	Location 5
2	Aisle 4	Location 9
3	Aisle 0	Location 23
4	Aisle 10	Location 13
5	Aisle 0	Location 34
6	Aisle 8	Location 13
7	Aisle 4	Location 15
8	Aisle 18	Location 42
9	Aisle 16	Location 21
10	Aisle 0	Location 43
11	Aisle 6	Location 1
12	Aisle 11	Location 8
13	Aisle 15	Location 4
Order 28	number of articles 19
0	Aisle 19	Location 40
1	Aisle 11	Location 22
2	Aisle 8	Location 21
3	Aisle 16	Location 22
4	Aisle 7	Location 26
5	Aisle 16	Location 25
6	Aisle 16	Location 0
7	Aisle 3	Location 14
8	Aisle 0	Location 2
9	Aisle 5	Location 20
10	Aisle 18	Location 43
11	Aisle 6	Location 4
12	Aisle 3	Location 27
13	Aisle 19	Location 36
14	Aisle 16	Location 19
15	Aisle 0	Location 22
16	Aisle 6	Location 7
17	Aisle 19	Location 34
18	Aisle 14	Location 28
Order 29	number of articles 6
0	Aisle 13	Location 32
1	Aisle 6	Location 9
2	Aisle 14	Location 34
3	Aisle 10	Location 15
4	Aisle 4	Location 30
5	Aisle 1	Location 34
Order 30	number of articles 19
0	Aisle 17	Location 36
1	Aisle 9	Location 4
2	Aisle 18	Location 0
3	Aisle 18	Location 3
4	Aisle 1	Location 15
5	Aisle 1	Location 43
6	Aisle 6	Location 31
7	Aisle 9	Location 3
8	Aisle 2	Location 1
9	Aisle 14	Location 20
10	Aisle 19	Location 2
11	Aisle 8	Location 12
12	Aisle 8	Location 16
13	Aisle 6	Location 11
14	Aisle 13	Location 1
15	Aisle 13	Location 24
16	Aisle 8	Location 41
17	Aisle 16	Location 3
18	Aisle 16	Location 1
Order 31	number of articles 14
0	Aisle 6	Location 13
1	Aisle 15	Location 39
2	Aisle 19	Location 24
3	Aisle 9	Location 13
4	Aisle 6	Location 31
5	Aisle 4	Location 12
6	Aisle 3	Location 31
7	Aisle 15	Location 4
8	Aisle 17	Location 35
9	Aisle 5	Location 11
10	Aisle 1	Location 24
11	Aisle 10	Location 24
12	Aisle 5	Location 6
13	Aisle 9	Location 16
Order 32	number of articles 7
0	Aisle 10	Location 21
1	Aisle 5	Location 16
2	Aisle 14	Location 12
3	Aisle 13	Location 4
4	Aisle 7	Location 8
5	Aisle 3	Location 30
6	Aisle 7	Location 12
Order 33	number of articles 22
0	Aisle 2	Location 6
1	Aisle 6	Location 30
2	Aisle 7	Location 43
3	Aisle 3	Location 2
4	Aisle 12	Location 15
5	Aisle 17	Location 32
6	Aisle 17	Location 7
7	Aisle 9	Location 25
8	Aisle 4	Location 14
9	Aisle 15	Location 8
10	Aisle 17	Location 11
11	Aisle 10	Location 22
12	Aisle 17	Location 34
13	Aisle 2	Location 11
14	Aisle 16	Location 14
15	Aisle 1	Location 7
16	Aisle 6	Location 29
17	Aisle 18	Location 35
18	Aisle 7	Location 20
19	Aisle 10	Location 7
20	Aisle 17	Location 14
21	Aisle 8	Location 42
Order 34	number of articles 11
0	Aisle 0	Location 30
1	Aisle 0	Location 6
2	Aisle 18	Location 3
3	Aisle 9	Location 40
4	Aisle 7	Location 13
5	Aisle 16	Location 15
6	Aisle 5	Location 40
7	Aisle 10	Location 0
8	Aisle 19	Location 40
9	Aisle 2	Location 5
10	Aisle 19	Location 30
Order 35	number of articles 5
0	Aisle 17	Location 41
1	Aisle 2	Location 20
2	Aisle 9	Location 17
3	Aisle 9	Location 8
4	Aisle 8	Location 6
Order 36	number of articles 8
0	Aisle 19	Location 29
1	Aisle 8	Location 34
2	Aisle 19	Location 13
3	Aisle 4	Location 29
4	Aisle 0	Location 8
5	Aisle 10	Location 3
6	Aisle 13	Location 27
7	Aisle 4	Location 26
Order 37	number of articles 18
0	Aisle 13	Location 14
1	Aisle 2	Location 32
2	Aisle 0	Location 14
3	Aisle 0	Location 2
4	Aisle 2	Location 38
5	Aisle 5	Location 40
6	Aisle 14	Location 17
7	Aisle 7	Location 39
8	Aisle 16	Location 39
9	Aisle 9	Location 32
10	Aisle 6	Location 41
11	Aisle 8	Location 20
12	Aisle 13	Location 10
13	Aisle 10	Location 20
14	Aisle 16	Location 10
15	Aisle 6	Location 10
16	Aisle 6	Location 23
17	Aisle 10	Location 37
Order 38	number of articles 13
0	Aisle 14	Location 19
1	Aisle 2	Location 43
2	Aisle 14	Location 27
3	Aisle 1	Location 43
4	Aisle 1	Location 28
5	Aisle 12	Location 20
6	Aisle 13	Location 23
7	Aisle 13	Location 21
8	Aisle 19	Location 8
9	Aisle 2	Location 17
10	Aisle 4	Location 29
11	Aisle 14	Location 17
12	Aisle 5	Location 10
Order 39	number of articles 17
0	Aisle 18	Location 41
1	Aisle 8	Location 18
2	Aisle 18	Location 18
3	Aisle 18	Location 9
4	Aisle 5	Location 12
5	Aisle 8	Location 17
6	Aisle 17	Location 41
7	Aisle 19	Location 14
8	Aisle 10	Location 42
9	Aisle 6	Location 6
10	Aisle 9	Location 9
11	Aisle 16	Location 29
12	Aisle 18	Location 26
13	Aisle 18	Location 40
14	Aisle 13	Location 8
15	Aisle 6	Location 33
16	Aisle 3	Location 12
