Order 0	number of articles 8
13	Aisle 3	Location 8
14	Aisle 4	Location 19
15	Aisle 15	Location 15
Order 16	number of articles 21
0	Aisle 4	Location 17
1	Aisle 14	Location 40
2	Aisle 9	Location 3
3	Aisle 9	Location 25
4	Aisle 15	Location 24
5	Aisle 12	Location 20
6	Aisle 15	Location 39
7	Aisle 4	Location 31
8	Aisle 11	Location 14
9	Aisle 1	Location 28
10	Aisle 6	Location 35
11	Aisle 14	Location 20
12	Aisle 4	Location 38
13	Aisle 14	Location 3
14	Aisle 1	Location 33
15	Aisle 17	Location 20
16	Aisle 12	Location 37
17	Aisle 19	Location 2
18	Aisle 13	Location 16
19	Aisle 14	Location 38
20	Aisle 16	Location 44
Order 17	number of articles 24
0	Aisle 9	Location 3
1	Aisle 16	Location 2
2	Aisle 12	Location 5
3	Aisle 13	Location 27
4	Aisle 10	Location 24
5	Aisle 18	Location 7
6	Aisle 10	Location 27
7	Aisle 0	Location 4
8	Aisle 0	Location 7
9	Aisle 13	Location 40
10	Aisle 2	Location 44
11	Aisle 1	Location 9
12	Aisle 1	Location 32
13	Aisle 5	Location 17
14	Aisle 0	Location 1
15	Aisle 15	Location 13
16	Aisle 7	Location 9
17	Aisle 13	Location 22
18	Aisle 1	Location 6
19	Aisle 9	Location 41
20	Aisle 18	Location 40
21	Aisle 16	Location 0
22	Aisle 5	Location 8
23	Aisle 12	Location 6
Order 18	number of articles 18
0	Aisle 15	Location 15
1	Aisle 8	Location 37
2	Aisle 15	Location 32
3	Aisle 1	Location 42
4	Aisle 8	Location 16
5	Aisle 5	Location 8
6	Aisle 2	Location 22
7	Aisle 15	Location 20
8	Aisle 11	Location 9
9	Aisle 16	Location 30
10	Aisle 1	Location 28
11	Aisle 3	Location 5
12	Aisle 17	Location 34
13	Aisle 0	Location 44
14	Aisle 14	Location 0
15	Aisle 16	Location 42
16	Aisle 1	Location 24
17	Aisle 12	Location 19
Order 19	number of articles 15
0	Aisle 1	Location 30
1	Aisle 11	Location 15
2	Aisle 4	Location 15
3	Aisle 0	Location 5
4	Aisle 17	Location 11
5	Aisle 11	Location 24
6	Aisle 17	Location 44
7	Aisle 9	Location 13
8	Aisle 9	Location 8
9	Aisle 9	Location 26
10	Aisle 9	Location 16
11	Aisle 0	Location 24
12	Aisle 6	Location 10
13	Aisle 14	Location 42
14	Aisle 5	Location 14
Order 20	number of articles 23
0	Aisle 14	Location 11
1	Aisle 6	Location 41
2	Aisle 9	Location 28
3	Aisle 9	Location 30
4	Aisle 14	Location 35
5	Aisle 2	Location 4
6	Aisle 5	Location 22
7	Aisle 3	Location 19
8	Aisle 11	Location 24
9	Aisle 18	Location 17
10	Aisle 17	Location 37
11	Aisle 7	Location 44
12	Aisle 15	Location 14
13	Aisle 7	Location 6
14	Aisle 3	Location 15
15	Aisle 3	Location 24
16	Aisle 14	Location 8
17	Aisle 2	Location 10
18	Aisle 9	Location 20
19	Aisle 5	Location 11
20	Aisle 17	Location 43
21	Aisle 17	Location 26
22	Aisle 11	Location 18
Order 21	number of articles 23
0	Aisle 4	Location 14
1	Aisle 8	Location 35
2	Aisle 10	Location 9
3	Aisle 11	Location 18
4	Aisle 14	Location 36
5	Aisle 14	Location 14
6	Aisle 8	Location 32
7	Aisle 9	Location 1
8	Aisle 0	Location 23
9	Aisle 12	Location 35
10	Aisle 18	Location 16
11	Aisle 19	Location 24
12	Aisle 16	Location 1
13	Aisle 17	Location 42
14	Aisle 10	Location 18
15	Aisle 13	Location 38
16	Aisle 17	Location 40
17	Aisle 19	Location 19
18	Aisle 6	Location 8
19	Aisle 1	Location 5
20	Aisle 11	Location 23
21	Aisle 15	Location 27
22	Aisle 0	Location 27
Order 22	number of articles 15
0	Aisle 5	Location 7
1	Aisle 7	Location 41
2	Aisle 15	Location 10
3	Aisle 17	Location 1
4	Aisle 0	Location 25
5	Aisle 9	Location 15
6	Aisle 6	Location 16
7	Aisle 3	Location 35
8	Aisle 8	Location 14
9	Aisle 2	Location 26
10	Aisle 6	Location 29
11	Aisle 12	Location 43
12	Aisle 0	Location 24
13	Aisle 17	Location 39
14	Aisle 14	Location 32
Order 23	number of articles 16
0	Aisle 0	Location 4
1	Aisle 9	Location 21
2	Aisle 1	Location 10
3	Aisle 9	Location 15
4	Aisle 19	Location 39
5	Aisle 16	Location 43
6	Aisle 1	Location 15
7	Aisle 19	Location 8
8	Aisle 6	Location 28
9	Aisle 6	Location 17
10	Aisle 15	Location 29
11	Aisle 11	Location 25
12	Aisle 2	Location 32
13	Aisle 14	Location 41
14	Aisle 18	Location 12
15	Aisle 5	Location 10
Order 24	number of articles 10
0	Aisle 14	Location 43
1	Aisle 7	Location 23
2	Aisle 15	Location 38
3	Aisle 16	Location 12
4	Aisle 18	Location 5
5	Aisle 12	Location 18
6	Aisle 9	Location 0
7	Aisle 18	Location 36
8	Aisle 17	Location 35
9	Aisle 19	Location 26
Order 25	number of articles 16
0	Aisle 2	Location 11
1	Aisle 11	Location 13
2	Aisle 3	Location 24
3	Aisle 4	Location 0
4	Aisle 14	Location 14
5	Aisle 19	Location 28
6	Aisle 14	Location 10
7	Aisle 12	Location 16
8	Aisle 5	Location 30
9	Aisle 6	Location 24
10	Aisle 12	Location 10
11	Aisle 18	Location 21
12	Aisle 6	Location 16
13	Aisle 7	Location 39
14	Aisle 19	Location 5
15	Aisle 4	Location 39
Order 26	number of articles 10
0	Aisle 15	Location 30
1	Aisle 8	Location 33
2	Aisle 11	Location 44
3	Aisle 6	Location 26
4	Aisle 1	Location 3
5	Aisle 10	Location 32
6	Aisle 0	Location 14
7	Aisle 13	Location 5
8	Aisle 16	Location 30
9	Aisle 3	Location 39
Order 27	number of articles 18
0	Aisle 10	Location 16
1	Aisle 0	Location 24
2	Aisle 17	Location 18
3	Aisle 15	Location 26
4	Aisle 8	Location 42
5	Aisle 18	Location 5
6	Aisle 8	Location 19
7	Aisle 8	Location 37
8	Aisle 14	Location 5
9	Aisle 6	Location 26
10	Aisle 5	Location 0
11	Aisle 5	Location 24
12	Aisle 18	Location 36
13	Aisle 19	Location 29
14	Aisle 4	Location 15
15	Aisle 5	Location 7
16	Aisle 13	Location 9
17	Aisle 10	Location 17
Order 28	number of articles 14
0	Aisle 6	Location 16
1	Aisle 16	Location 0
2	Aisle 11	Location 5
3	Aisle 9	Location 39
4	Aisle 6	Location 20
5	Aisle 7	Location 41
6	Aisle 17	Location 15
7	Aisle 17	Location 36
8	Aisle 8	Location 3
9	Aisle 10	Location 38
10	Aisle 8	Location 22
11	Aisle 7	Location 15
12	Aisle 18	Location 37
13	Aisle 10	Location 32
Order 29	number of articles 18
0	Aisle 15	Location 23
1	Aisle 1	Location 17
2	Aisle 13	Location 9
3	Aisle 9	Location 44
4	Aisle 8	Location 13
5	Aisle 16	Location 34
6	Aisle 8	Location 11
7	Aisle 19	Location 11
8	Aisle 18	Location 35
9	Aisle 18	Location 33
10	Aisle 5	Location 7
11	Aisle 5	Location 38
12	Aisle 4	Location 40
13	Aisle 17	Location 25
14	Aisle 12	Location 34
15	Aisle 11	Location 17
16	Aisle 13	Location 37
17	Aisle 12	Location 15
Order 30	number of articles 12
0	Aisle 9	Location 11
1	Aisle 4	Location 30
2	Aisle 9	Location 35
3	Aisle 10	Location 3
4	Aisle 2	Location 15
5	Aisle 2	Location 0
6	Aisle 19	Location 37
7	Aisle 15	Location 35
8	Aisle 19	Location 33
9	Aisle 11	Location 41
10	Aisle 9	Location 37
11	Aisle 1	Location 40
Order 31	number of articles 16
0	Aisle 3	Location 29
1	Aisle 6	Location 22
2	Aisle 6	Location 27
3	Aisle 11	Location 30
4	Aisle 11	Location 25
5	Aisle 0	Location 34
6	Aisle 2	Location 28
7	Aisle 6	Location 1
8	Aisle 8	Location 8
9	Aisle 3	Location 1
10	Aisle 1	Location 43
11	Aisle 13	Location 35
12	Aisle 8	Location 18
13	Aisle 15	Location 29
14	Aisle 5	Location 31
15	Aisle 19	Location 30
Order 32	number of articles 20
0	Aisle 18	Location 22
1	Aisle 2	Location 12
2	Aisle 0	Location 34
3	Aisle 7	Location 44
4	Aisle 9	Location 18
5	Aisle 8	Location 12
6	Aisle 5	Location 29
7	Aisle 13	Location 34
8	Aisle 8	Location 8
9	Aisle 16	Location 40
10	Aisle 12	Location 35
11	Aisle 4	Location 26
12	Aisle 0	Location 1
13	Aisle 9	Location 23
14	Aisle 11	Location 12
15	Aisle 6	Location 44
16	Aisle 0	Location 43
17	Aisle 18	Location 42
18	Aisle 8	Location 26
19	Aisle 2	Location 36
Order 33	number of articles 17
0	Aisle 1	Location 42
1	Aisle 4	Location 26
2	Aisle 3	Location 10
3	Aisle 13	Location 15
4	Aisle 16	Location 12
5	Aisle 2	Location 15
6	Aisle 6	Location 31
7	Aisle 16	Location 23
8	Aisle 6	Location 39
9	Aisle 13	Location 25
10	Aisle 0	Location 38
11	Aisle 13	Location 21
12	Aisle 9	Location 35
13	Aisle 15	Location 31
14	Aisle 18	Location 32
15	Aisle 16	Location 20
16	Aisle 7	Location 27
Order 34	number of articles 13
0	Aisle 0	Location 24
1	Aisle 2	Location 19
2	Aisle 12	Location 35
3	Aisle 3	Location 23
4	Aisle 0	Location 33
5	Aisle 10	Location 1
6	Aisle 17	Location 9
7	Aisle 16	Location 32
8	Aisle 3	Location 3
9	Aisle 11	Location 41
10	Aisle 3	Location 0
11	Aisle 16	Location 21
12	Aisle 6	Location 1
Order 35	number of articles 14
0	Aisle 0	Location 10
1	Aisle 14	Location 6
2	Aisle 8	Location 36
3	Aisle 0	Location 29
4	Aisle 1	Location 38
5	Aisle 0	Location 31
6	Aisle 8	Location 24
7	Aisle 16	Location 22
8	Aisle 17	Location 38
9	Aisle 15	Location 40
10	Aisle 12	Location 16
11	Aisle 4	Location 9
12	Aisle 6	Location 30
13	Aisle 13	Location 4
Order 36	number of articles 20
0	Aisle 0	Location 4
1	Aisle 9	Location 41
2	Aisle 12	Location 40
3	Aisle 10	Location 19
4	Aisle 5	Location 31
5	Aisle 6	Location 40
6	Aisle 9	Location 5
7	Aisle 13	Location 35
8	Aisle 7	Location 14
9	Aisle 16	Location 42
10	Aisle 7	Location 38
11	Aisle 13	Location 33
12	Aisle 9	Location 37
13	Aisle 11	Location 41
14	Aisle 10	Location 11
15	Aisle 18	Location 18
16	Aisle 1	Location 38
17	Aisle 13	Location 9
18	Aisle 7	Location 16
19	Aisle 0	Location 33
Order 37	number of articles 10
0	Aisle 16	Location 33
1	Aisle 4	Location 33
2	Aisle 16	Location 1
3	Aisle 18	Location 30
4	Aisle 4	Location 43
5	Aisle 2	Location 23
6	Aisle 4	Location 17
7	Aisle 16	Location 28
8	Aisle 15	Location 2
9	Aisle 0	Location 39
Order 38	number of articles 14
0	Aisle 19	Location 4
1	Aisle 15	Location 33
2	Aisle 17	Location 44
3	Aisle 5	Location 31
4	Aisle 13	Location 26
5	Aisle 16	Location 17
6	Aisle 6	Location 10
7	Aisle 19	Location 39
8	Aisle 13	Location 2
9	Aisle 3	Location 44
10	Aisle 18	Location 35
11	Aisle 13	Location 38
12	Aisle 6	Location 26
13	Aisle 1	Location 22
Order 39	number of articles 5
0	Aisle 8	Location 43
1	Aisle 7	Location 25
2	Aisle 8	Location 1
3	Aisle 15	Location 22
4	Aisle 9	Location 36
