Order 0	number of articles 12
11	Aisle 8	Location 1
12	Aisle 19	Location 19
13	Aisle 7	Location 39
14	Aisle 17	Location 14
15	Aisle 5	Location 4
16	Aisle 12	Location 3
17	Aisle 1	Location 20
Order 16	number of articles 8
0	Aisle 13	Location 8
1	Aisle 3	Location 23
2	Aisle 6	Location 13
3	Aisle 5	Location 39
4	Aisle 17	Location 12
5	Aisle 8	Location 43
6	Aisle 13	Location 35
7	Aisle 12	Location 37
Order 17	number of articles 8
0	Aisle 9	Location 24
1	Aisle 2	Location 23
2	Aisle 14	Location 25
3	Aisle 7	Location 13
4	Aisle 4	Location 27
5	Aisle 7	Location 18
6	Aisle 16	Location 21
7	Aisle 2	Location 26
Order 18	number of articles 12
0	Aisle 6	Location 18
1	Aisle 14	Location 29
2	Aisle 14	Location 39
3	Aisle 14	Location 9
4	Aisle 1	Location 7
5	Aisle 10	Location 31
6	Aisle 14	Location 19
7	Aisle 17	Location 41
8	Aisle 14	Location 1
9	Aisle 19	Location 32
10	Aisle 6	Location 14
11	Aisle 16	Location 35
Order 19	number of articles 5
0	Aisle 5	Location 5
1	Aisle 4	Location 25
2	Aisle 19	Location 2
3	Aisle 3	Location 1
4	Aisle 5	Location 28
Order 20	number of articles 20
0	Aisle 8	Location 8
1	Aisle 4	Location 26
2	Aisle 13	Location 0
3	Aisle 2	Location 4
4	Aisle 10	Location 32
5	Aisle 1	Location 14
6	Aisle 6	Location 25
7	Aisle 6	Location 3
8	Aisle 19	Location 33
9	Aisle 13	Location 11
10	Aisle 4	Location 35
11	Aisle 11	Location 28
12	Aisle 6	Location 13
13	Aisle 14	Location 16
14	Aisle 6	Location 41
15	Aisle 18	Location 2
16	Aisle 6	Location 22
17	Aisle 17	Location 25
18	Aisle 16	Location 15
19	Aisle 14	Location 35
Order 21	number of articles 19
0	Aisle 10	Location 29
1	Aisle 13	Location 28
2	Aisle 14	Location 17
3	Aisle 12	Location 38
4	Aisle 7	Location 16
5	Aisle 4	Location 0
6	Aisle 2	Location 39
7	Aisle 9	Location 40
8	Aisle 11	Location 5
9	Aisle 11	Location 44
10	Aisle 11	Location 2
11	Aisle 2	Location 10
12	Aisle 13	Location 32
13	Aisle 0	Location 5
14	Aisle 7	Location 17
15	Aisle 5	Location 14
16	Aisle 10	Location 21
17	Aisle 6	Location 5
18	Aisle 4	Location 37
Order 22	number of articles 5
0	Aisle 9	Location 25
1	Aisle 4	Location 21
2	Aisle 19	Location 24
3	Aisle 16	Location 39
4	Aisle 18	Location 39
Order 23	number of articles 20
0	Aisle 12	Location 17
1	Aisle 4	Location 26
2	Aisle 3	Location 28
3	Aisle 1	Location 15
4	Aisle 1	Location 24
5	Aisle 6	Location 15
6	Aisle 4	Location 9
7	Aisle 3	Location 36
8	Aisle 15	Location 42
9	Aisle 5	Location 9
10	Aisle 16	Location 0
11	Aisle 19	Location 28
12	Aisle 16	Location 37
13	Aisle 8	Location 22
14	Aisle 15	Location 29
15	Aisle 5	Location 11
16	Aisle 4	Location 8
17	Aisle 17	Location 38
18	Aisle 2	Location 28
19	Aisle 10	Location 29
Order 24	number of articles 21
0	Aisle 18	Location 25
1	Aisle 17	Location 0
2	Aisle 0	Location 29
3	Aisle 13	Location 3
4	Aisle 0	Location 13
5	Aisle 18	Location 18
6	Aisle 8	Location 9
7	Aisle 12	Location 32
8	Aisle 10	Location 16
9	Aisle 18	Location 5
10	Aisle 11	Location 12
11	Aisle 11	Location 11
12	Aisle 10	Location 29
13	Aisle 12	Location 10
14	Aisle 16	Location 6
15	Aisle 4	Location 12
16	Aisle 9	Location 40
17	Aisle 9	Location 42
18	Aisle 0	Location 42
19	Aisle 7	Location 23
20	Aisle 0	Location 24
Order 25	number of articles 16
0	Aisle 9	Location 39
1	Aisle 17	Location 30
2	Aisle 6	Location 28
3	Aisle 7	Location 15
4	Aisle 19	Location 0
5	Aisle 13	Location 30
6	Aisle 11	Location 20
7	Aisle 19	Location 17
8	Aisle 8	Location 13
9	Aisle 13	Location 11
10	Aisle 8	Location 20
11	Aisle 6	Location 34
12	Aisle 10	Location 38
13	Aisle 19	Location 29
14	Aisle 3	Location 39
15	Aisle 19	Location 25
Order 26	number of articles 12
0	Aisle 8	Location 14
1	Aisle 18	Location 26
2	Aisle 1	Location 31
3	Aisle 7	Location 44
4	Aisle 5	Location 32
5	Aisle 6	Location 18
6	Aisle 14	Location 38
7	Aisle 15	Location 5
8	Aisle 8	Location 29
9	Aisle 19	Location 42
10	Aisle 5	Location 0
11	Aisle 6	Location 37
Order 27	number of articles 19
0	Aisle 1	Location 31
1	Aisle 17	Location 24
2	Aisle 3	Location 38
3	Aisle 0	Location 8
4	Aisle 7	Location 41
5	Aisle 12	Location 28
6	Aisle 19	Location 12
7	Aisle 15	Location 3
8	Aisle 6	Location 20
9	Aisle 3	Location 42
10	Aisle 15	Location 10
11	Aisle 13	Location 43
12	Aisle 4	Location 15
13	Aisle 16	Location 29
14	Aisle 17	Location 41
15	Aisle 2	Location 11
16	Aisle 10	Location 2
17	Aisle 6	Location 7
18	Aisle 15	Location 35
Order 28	number of articles 6
0	Aisle 0	Location 14
1	Aisle 1	Location 29
2	Aisle 6	Location 26
3	Aisle 3	Location 36
4	Aisle 6	Location 23
5	Aisle 12	Location 1
Order 29	number of articles 6
0	Aisle 6	Location 26
1	Aisle 15	Location 8
2	Aisle 12	Location 36
3	Aisle 5	Location 6
4	Aisle 17	Location 27
5	Aisle 9	Location 42
Order 30	number of articles 19
0	Aisle 8	Location 13
1	Aisle 6	Location 25
2	Aisle 1	Location 35
3	Aisle 9	Location 12
4	Aisle 16	Location 33
5	Aisle 8	Location 12
6	Aisle 11	Location 38
7	Aisle 1	Location 31
8	Aisle 18	Location 22
9	Aisle 0	Location 30
10	Aisle 0	Location 10
11	Aisle 16	Location 6
12	Aisle 7	Location 41
13	Aisle 17	Location 1
14	Aisle 16	Location 23
15	Aisle 11	Location 0
16	Aisle 14	Location 19
17	Aisle 13	Location 44
18	Aisle 13	Location 14
Order 31	number of articles 24
0	Aisle 12	Location 6
1	Aisle 4	Location 17
2	Aisle 9	Location 14
3	Aisle 15	Location 7
4	Aisle 10	Location 37
5	Aisle 1	Location 28
6	Aisle 10	Location 34
7	Aisle 2	Location 10
8	Aisle 6	Location 32
9	Aisle 7	Location 18
10	Aisle 5	Location 20
11	Aisle 14	Location 1
12	Aisle 16	Location 8
13	Aisle 16	Location 37
14	Aisle 4	Location 41
15	Aisle 19	Location 9
16	Aisle 18	Location 35
17	Aisle 14	Location 22
18	Aisle 11	Location 32
19	Aisle 5	Location 42
20	Aisle 2	Location 39
21	Aisle 4	Location 10
22	Aisle 15	Location 17
23	Aisle 17	Location 8
Order 32	number of articles 6
0	Aisle 7	Location 20
1	Aisle 18	Location 35
2	Aisle 12	Location 18
3	Aisle 17	Location 5
4	Aisle 11	Location 14
5	Aisle 18	Location 28
Order 33	number of articles 13
0	Aisle 7	Location 21
1	Aisle 10	Location 9
2	Aisle 12	Location 20
3	Aisle 18	Location 18
4	Aisle 12	Location 21
5	Aisle 19	Location 32
6	Aisle 3	Location 44
7	Aisle 0	Location 21
8	Aisle 2	Location 12
9	Aisle 16	Location 41
10	Aisle 9	Location 35
11	Aisle 8	Location 2
12	Aisle 17	Location 4
Order 34	number of articles 16
0	Aisle 13	Location 35
1	Aisle 4	Location 1
2	Aisle 18	Location 35
3	Aisle 0	Location 41
4	Aisle 5	Location 2
5	Aisle 9	Location 5
6	Aisle 3	Location 43
7	Aisle 12	Location 38
8	Aisle 12	Location 37
9	Aisle 2	Location 4
10	Aisle 14	Location 32
11	Aisle 6	Location 30
12	Aisle 8	Location 41
13	Aisle 5	Location 22
14	Aisle 6	Location 27
15	Aisle 2	Location 12
Order 35	number of articles 18
0	Aisle 13	Location 26
1	Aisle 9	Location 40
2	Aisle 14	Location 14
3	Aisle 17	Location 43
4	Aisle 16	Location 39
5	Aisle 5	Location 24
6	Aisle 0	Location 43
7	Aisle 15	Location 7
8	Aisle 6	Location 38
9	Aisle 19	Location 22
10	Aisle 0	Location 23
11	Aisle 10	Location 6
12	Aisle 5	Location 29
13	Aisle 18	Location 36
14	Aisle 18	Location 34
15	Aisle 9	Location 9
16	Aisle 1	Location 39
17	Aisle 17	Location 25
Order 36	number of articles 11
0	Aisle 14	Location 37
1	Aisle 12	Location 26
2	Aisle 7	Location 12
3	Aisle 18	Location 8
4	Aisle 19	Location 38
5	Aisle 18	Location 11
6	Aisle 15	Location 36
7	Aisle 17	Location 20
8	Aisle 4	Location 28
9	Aisle 9	Location 7
10	Aisle 11	Location 7
Order 37	number of articles 23
0	Aisle 5	Location 20
1	Aisle 9	Location 36
2	Aisle 19	Location 21
3	Aisle 13	Location 30
4	Aisle 2	Location 3
5	Aisle 9	Location 8
6	Aisle 3	Location 6
7	Aisle 3	Location 28
8	Aisle 13	Location 6
9	Aisle 3	Location 1
10	Aisle 18	Location 25
11	Aisle 19	Location 16
12	Aisle 6	Location 19
13	Aisle 9	Location 35
14	Aisle 1	Location 20
15	Aisle 19	Location 27
16	Aisle 6	Location 35
17	Aisle 0	Location 6
18	Aisle 11	Location 11
19	Aisle 7	Location 29
20	Aisle 2	Location 31
21	Aisle 14	Location 38
22	Aisle 8	Location 0
Order 38	number of articles 12
0	Aisle 6	Location 41
1	Aisle 4	Location 21
2	Aisle 14	Location 17
3	Aisle 10	Location 12
4	Aisle 14	Location 27
5	Aisle 10	Location 38
6	Aisle 0	Location 5
7	Aisle 17	Location 27
8	Aisle 9	Location 37
9	Aisle 17	Location 19
10	Aisle 6	Location 9
11	Aisle 12	Location 36
Order 39	number of articles 8
0	Aisle 1	Location 11
1	Aisle 13	Location 22
2	Aisle 9	Location 22
3	Aisle 5	Location 14
4	Aisle 6	Location 22
5	Aisle 4	Location 37
6	Aisle 7	Location 44
7	Aisle 15	Location 21
