Order 0	number of articles 5
Order 12	number of articles 21
0	Aisle 19	Location 40
1	Aisle 1	Location 8
2	Aisle 0	Location 23
3	Aisle 5	Location 2
4	Aisle 1	Location 2
5	Aisle 5	Location 44
6	Aisle 19	Location 4
7	Aisle 14	Location 34
8	Aisle 2	Location 21
9	Aisle 9	Location 5
10	Aisle 11	Location 37
11	Aisle 15	Location 34
12	Aisle 14	Location 36
13	Aisle 17	Location 27
14	Aisle 19	Location 15
15	Aisle 5	Location 37
16	Aisle 7	Location 23
17	Aisle 10	Location 32
18	Aisle 14	Location 24
19	Aisle 0	Location 1
20	Aisle 7	Location 5
Order 13	number of articles 12
0	Aisle 1	Location 1
1	Aisle 6	Location 5
2	Aisle 19	Location 20
3	Aisle 10	Location 22
4	Aisle 10	Location 41
5	Aisle 8	Location 2
6	Aisle 4	Location 35
7	Aisle 12	Location 25
8	Aisle 1	Location 21
9	Aisle 0	Location 40
10	Aisle 19	Location 26
11	Aisle 18	Location 19
Order 14	number of articles 6
0	Aisle 4	Location 14
1	Aisle 3	Location 30
2	Aisle 2	Location 43
3	Aisle 1	Location 24
4	Aisle 18	Location 18
5	Aisle 7	Location 36
Order 15	number of articles 14
0	Aisle 13	Location 1
1	Aisle 4	Location 22
2	Aisle 17	Location 36
3	Aisle 9	Location 12
4	Aisle 17	Location 3
5	Aisle 18	Location 9
6	Aisle 17	Location 4
7	Aisle 15	Location 3
8	Aisle 10	Location 44
9	Aisle 10	Location 25
10	Aisle 18	Location 1
11	Aisle 6	Location 36
12	Aisle 0	Location 35
13	Aisle 16	Location 33
Order 16	number of articles 13
0	Aisle 14	Location 24
1	Aisle 1	Location 32
2	Aisle 19	Location 0
3	Aisle 9	Location 1
4	Aisle 4	Location 40
5	Aisle 8	Location 42
6	Aisle 17	Location 0
7	Aisle 1	Location 12
8	Aisle 12	Location 12
9	Aisle 13	Location 43
10	Aisle 15	Location 34
11	Aisle 6	Location 24
12	Aisle 17	Location 23
Order 17	number of articles 22
0	Aisle 6	Location 26
1	Aisle 7	Location 10
2	Aisle 15	Location 15
3	Aisle 16	Location 22
4	Aisle 6	Location 2
5	Aisle 16	Location 1
6	Aisle 3	Location 38
7	Aisle 3	Location 28
8	Aisle 2	Location 13
9	Aisle 16	Location 37
10	Aisle 7	Location 12
11	Aisle 3	Location 9
12	Aisle 12	Location 39
13	Aisle 12	Location 17
14	Aisle 15	Location 17
15	Aisle 15	Location 2
16	Aisle 17	Location 42
17	Aisle 10	Location 32
18	Aisle 3	Location 26
19	Aisle 13	Location 35
20	Aisle 6	Location 27
21	Aisle 13	Location 12
Order 18	number of articles 5
0	Aisle 12	Location 40
1	Aisle 4	Location 29
2	Aisle 4	Location 15
3	Aisle 17	Location 43
4	Aisle 11	Location 21
Order 19	number of articles 22
0	Aisle 4	Location 36
1	Aisle 11	Location 5
2	Aisle 18	Location 27
3	Aisle 12	Location 32
4	Aisle 11	Location 29
5	Aisle 17	Location 40
6	Aisle 6	Location 40
7	Aisle 9	Location 4
8	Aisle 7	Location 11
9	Aisle 14	Location 12
10	Aisle 11	Location 26
11	Aisle 4	Location 43
12	Aisle 6	Location 44
13	Aisle 15	Location 18
14	Aisle 5	Location 42
15	Aisle 4	Location 25
16	Aisle 5	Location 38
17	Aisle 0	Location 5
18	Aisle 1	Location 3
19	Aisle 9	Location 36
20	Aisle 6	Location 12
21	Aisle 1	Location 42
Order 20	number of articles 9
0	Aisle 3	Location 1
1	Aisle 10	Location 10
2	Aisle 16	Location 19
3	Aisle 11	Location 17
4	Aisle 10	Location 16
5	Aisle 18	Location 20
6	Aisle 7	Location 27
7	Aisle 3	Location 18
8	Aisle 4	Location 13
Order 21	number of articles 16
0	Aisle 5	Location 36
1	Aisle 6	Location 6
2	Aisle 0	Location 7
3	Aisle 16	Location 21
4	Aisle 1	Location 21
5	Aisle 16	Location 28
6	Aisle 11	Location 40
7	Aisle 1	Location 1
8	Aisle 0	Location 17
9	Aisle 17	Location 19
10	Aisle 5	Location 24
11	Aisle 7	Location 6
12	Aisle 10	Location 36
13	Aisle 8	Location 21
14	Aisle 10	Location 44
15	Aisle 3	Location 5
Order 22	number of articles 23
0	Aisle 9	Location 38
1	Aisle 0	Location 9
2	Aisle 2	Location 32
3	Aisle 9	Location 30
4	Aisle 9	Location 42
5	Aisle 3	Location 23
6	Aisle 14	Location 9
7	Aisle 16	Location 14
8	Aisle 16	Location 21
9	Aisle 2	Location 31
10	Aisle 19	Location 44
11	Aisle 11	Location 33
12	Aisle 0	Location 0
13	Aisle 5	Location 42
14	Aisle 16	Location 1
15	Aisle 8	Location 32
16	Aisle 18	Location 41
17	Aisle 16	Location 5
18	Aisle 1	Location 41
19	Aisle 15	Location 7
20	Aisle 12	Location 31
21	Aisle 6	Location 0
22	Aisle 13	Location 28
Order 23	number of articles 23
0	Aisle 15	Location 0
1	Aisle 19	Location 9
2	Aisle 4	Location 42
3	Aisle 0	Location 34
4	Aisle 4	Location 28
5	Aisle 10	Location 10
6	Aisle 3	Location 13
7	Aisle 6	Location 42
8	Aisle 1	Location 33
9	Aisle 0	Location 15
10	Aisle 6	Location 38
11	Aisle 10	Location 5
12	Aisle 18	Location 17
13	Aisle 6	Location 29
14	Aisle 17	Location 11
15	Aisle 5	Location 18
16	Aisle 5	Location 43
17	Aisle 17	Location 13
18	Aisle 14	Location 36
19	Aisle 10	Location 18
20	Aisle 2	Location 17
21	Aisle 4	Location 0
22	Aisle 8	Location 20
Order 24	number of articles 23
0	Aisle 16	Location 29
1	Aisle 19	Location 10
2	Aisle 18	Location 17
3	Aisle 10	Location 17
4	Aisle 4	Location 3
5	Aisle 15	Location 25
6	Aisle 6	Location 29
7	Aisle 9	Location 25
8	Aisle 12	Location 20
9	Aisle 6	Location 40
10	Aisle 7	Location 42
11	Aisle 9	Location 12
12	Aisle 4	Location 0
13	Aisle 4	Location 32
14	Aisle 10	Location 41
15	Aisle 11	Location 16
16	Aisle 15	Location 8
17	Aisle 10	Location 33
18	Aisle 1	Location 0
19	Aisle 3	Location 15
20	Aisle 2	Location 23
21	Aisle 4	Location 18
22	Aisle 11	Location 26
Order 25	number of articles 10
0	Aisle 3	Location 16
1	Aisle 9	Location 40
2	Aisle 3	Location 39
3	Aisle 9	Location 15
4	Aisle 8	Location 13
5	Aisle 19	Location 18
6	Aisle 14	Location 6
7	Aisle 6	Location 17
8	Aisle 18	Location 33
9	Aisle 14	Location 41
Order 26	number of articles 21
0	Aisle 4	Location 26
1	Aisle 14	Location 2
2	Aisle 14	Location 41
3	Aisle 5	Location 15
4	Aisle 8	Location 32
5	Aisle 4	Location 31
6	Aisle 2	Location 28
7	Aisle 19	Location 25
8	Aisle 16	Location 19
9	Aisle 9	Location 5
10	Aisle 15	Location 32
11	Aisle 8	Location 40
12	Aisle 1	Location 37
13	Aisle 18	Location 29
14	Aisle 19	Location 38
15	Aisle 17	Location 30
16	Aisle 2	Location 27
17	Aisle 13	Location 33
18	Aisle 4	Location 32
19	Aisle 5	Location 6
20	Aisle 8	Location 34
Order 27	number of articles 14
0	Aisle 4	Location 1
1	Aisle 19	Location 0
2	Aisle 8	Location 35
3	Aisle 0	Location 24
4	Aisle 8	Location 18
5	Aisle 18	Location 43
6	Aisle 13	Location 39
7	Aisle 10	Location 2
8	Aisle 12	Location 27
9	Aisle 13	Location 17
10	Aisle 8	Location 11
11	Aisle 19	Location 39
12	Aisle 0	Location 5
13	Aisle 0	Location 30
Order 28	number of articles 16
0	Aisle 19	Location 38
1	Aisle 18	Location 27
2	Aisle 6	Location 6
3	Aisle 9	Location 12
4	Aisle 14	Location 42
5	Aisle 15	Location 38
6	Aisle 11	Location 16
7	Aisle 2	Location 20
8	Aisle 3	Location 38
9	Aisle 4	Location 15
10	Aisle 18	Location 40
11	Aisle 10	Location 40
12	Aisle 8	Location 26
13	Aisle 4	Location 40
14	Aisle 3	Location 20
15	Aisle 16	Location 40
Order 29	number of articles 13
0	Aisle 4	Location 30
1	Aisle 2	Location 9
2	Aisle 14	Location 8
3	Aisle 17	Location 32
4	Aisle 17	Location 14
5	Aisle 8	Location 38
6	Aisle 4	Location 35
7	Aisle 11	Location 13
8	Aisle 4	Location 7
9	Aisle 12	Location 10
10	Aisle 11	Location 1
11	Aisle 3	Location 17
12	Aisle 5	Location 20
Order 30	number of articles 13
0	Aisle 9	Location 39
1	Aisle 15	Location 2
2	Aisle 18	Location 18
3	Aisle 17	Location 20
4	Aisle 18	Location 30
5	Aisle 19	Location 18
6	Aisle 0	Location 26
7	Aisle 12	Location 14
8	Aisle 2	Location 5
9	Aisle 18	Location 27
10	Aisle 3	Location 11
11	Aisle 12	Location 35
12	Aisle 16	Location 4
Order 31	number of articles 7
0	Aisle 4	Location 20
1	Aisle 2	Location 10
2	Aisle 7	Location 36
3	Aisle 1	Location 28
4	Aisle 14	Location 29
5	Aisle 8	Location 14
6	Aisle 1	Location 3
Order 32	number of articles 11
0	Aisle 3	Location 15
1	Aisle 11	Location 5
2	Aisle 0	Location 29
3	Aisle 16	Location 26
4	Aisle 9	Location 20
5	Aisle 7	Location 39
6	Aisle 9	Location 24
7	Aisle 19	Location 10
8	Aisle 0	Location 18
9	Aisle 15	Location 37
10	Aisle 0	Location 0
Order 33	number of articles 10
0	Aisle 13	Location 39
1	Aisle 10	Location 20
2	Aisle 11	Location 5
3	Aisle 17	Location 2
4	Aisle 4	Location 3
5	Aisle 18	Location 14
6	Aisle 16	Location 4
7	Aisle 1	Location 33
8	Aisle 10	Location 22
9	Aisle 15	Location 44
Order 34	number of articles 10
0	Aisle 18	Location 2
1	Aisle 17	Location 32
2	Aisle 13	Location 33
3	Aisle 8	Location 6
4	Aisle 15	Location 26
5	Aisle 8	Location 18
6	Aisle 19	Location 33
7	Aisle 17	Location 35
8	Aisle 14	Location 42
9	Aisle 12	Location 38
Order 35	number of articles 20
0	Aisle 7	Location 29
1	Aisle 5	Location 9
2	Aisle 3	Location 15
3	Aisle 13	Location 36
4	Aisle 1	Location 27
5	Aisle 6	Location 19
6	Aisle 13	Location 39
7	Aisle 19	Location 26
8	Aisle 17	Location 1
9	Aisle 6	Location 22
10	Aisle 18	Location 41
11	Aisle 8	Location 39
12	Aisle 4	Location 38
13	Aisle 12	Location 16
14	Aisle 18	Location 43
15	Aisle 16	Location 38
16	Aisle 13	Location 21
17	Aisle 6	Location 27
18	Aisle 1	Location 39
19	Aisle 1	Location 41
Order 36	number of articles 16
0	Aisle 4	Location 6
1	Aisle 0	Location 18
2	Aisle 6	Location 22
3	Aisle 0	Location 20
4	Aisle 17	Location 37
5	Aisle 15	Location 22
6	Aisle 5	Location 24
7	Aisle 10	Location 21
8	Aisle 11	Location 34
9	Aisle 14	Location 29
10	Aisle 11	Location 25
11	Aisle 6	Location 21
12	Aisle 7	Location 36
13	Aisle 3	Location 35
14	Aisle 0	Location 28
15	Aisle 13	Location 25
Order 37	number of articles 14
0	Aisle 0	Location 0
1	Aisle 9	Location 16
2	Aisle 2	Location 41
3	Aisle 2	Location 23
4	Aisle 7	Location 22
5	Aisle 16	Location 14
6	Aisle 15	Location 14
7	Aisle 11	Location 4
8	Aisle 2	Location 8
9	Aisle 12	Location 0
10	Aisle 7	Location 4
11	Aisle 4	Location 16
12	Aisle 3	Location 3
13	Aisle 8	Location 20
Order 38	number of articles 15
0	Aisle 8	Location 18
1	Aisle 2	Location 43
2	Aisle 16	Location 9
3	Aisle 0	Location 13
4	Aisle 8	Location 44
5	Aisle 12	Location 22
6	Aisle 8	Location 32
7	Aisle 4	Location 4
8	Aisle 2	Location 34
9	Aisle 9	Location 18
10	Aisle 19	Location 43
11	Aisle 9	Location 30
12	Aisle 11	Location 25
13	Aisle 2	Location 23
14	Aisle 14	Location 20
Order 39	number of articles 11
0	Aisle 3	Location 41
1	Aisle 10	Location 31
2	Aisle 2	Location 26
3	Aisle 1	Location 30
4	Aisle 6	Location 4
5	Aisle 7	Location 28
6	Aisle 6	Location 30
7	Aisle 0	Location 10
8	Aisle 11	Location 18
9	Aisle 5	Location 36
10	Aisle 0	Location 34
Order 40	number of articles 20
0	Aisle 14	Location 30
1	Aisle 4	Location 33
2	Aisle 3	Location 15
3	Aisle 0	Location 6
4	Aisle 7	Location 16
5	Aisle 12	Location 29
6	Aisle 14	Location 33
7	Aisle 4	Location 29
8	Aisle 18	Location 0
9	Aisle 11	Location 6
10	Aisle 11	Location 44
11	Aisle 11	Location 32
12	Aisle 16	Location 14
13	Aisle 12	Location 15
14	Aisle 13	Location 26
15	Aisle 7	Location 25
16	Aisle 4	Location 15
17	Aisle 3	Location 23
18	Aisle 6	Location 4
19	Aisle 8	Location 18
Order 41	number of articles 22
0	Aisle 17	Location 12
1	Aisle 2	Location 36
2	Aisle 4	Location 3
3	Aisle 6	Location 12
4	Aisle 9	Location 10
5	Aisle 3	Location 10
6	Aisle 14	Location 3
7	Aisle 0	Location 30
8	Aisle 16	Location 22
9	Aisle 10	Location 12
10	Aisle 13	Location 15
11	Aisle 15	Location 13
12	Aisle 7	Location 17
13	Aisle 6	Location 40
14	Aisle 14	Location 40
15	Aisle 13	Location 7
16	Aisle 3	Location 43
17	Aisle 19	Location 17
18	Aisle 1	Location 34
19	Aisle 5	Location 11
20	Aisle 16	Location 30
21	Aisle 1	Location 9
Order 42	number of articles 10
0	Aisle 9	Location 25
1	Aisle 16	Location 1
2	Aisle 5	Location 43
3	Aisle 8	Location 34
4	Aisle 19	Location 38
5	Aisle 11	Location 3
6	Aisle 5	Location 0
7	Aisle 19	Location 13
8	Aisle 18	Location 13
9	Aisle 8	Location 28
Order 43	number of articles 19
0	Aisle 15	Location 24
1	Aisle 7	Location 31
2	Aisle 8	Location 28
3	Aisle 3	Location 4
4	Aisle 3	Location 5
5	Aisle 1	Location 40
6	Aisle 18	Location 24
7	Aisle 17	Location 30
8	Aisle 15	Location 43
9	Aisle 2	Location 25
10	Aisle 13	Location 35
11	Aisle 8	Location 19
12	Aisle 2	Location 6
13	Aisle 11	Location 3
14	Aisle 6	Location 14
15	Aisle 4	Location 5
16	Aisle 1	Location 28
17	Aisle 4	Location 41
18	Aisle 11	Location 16
Order 44	number of articles 5
0	Aisle 10	Location 6
1	Aisle 12	Location 23
2	Aisle 14	Location 36
3	Aisle 4	Location 13
4	Aisle 17	Location 17
Order 45	number of articles 5
0	Aisle 3	Location 4
1	Aisle 2	Location 43
2	Aisle 17	Location 11
3	Aisle 8	Location 16
4	Aisle 1	Location 4
Order 46	number of articles 15
0	Aisle 18	Location 36
1	Aisle 19	Location 37
2	Aisle 11	Location 31
3	Aisle 10	Location 13
4	Aisle 5	Location 6
5	Aisle 17	Location 43
6	Aisle 4	Location 43
7	Aisle 15	Location 16
8	Aisle 4	Location 33
9	Aisle 3	Location 26
10	Aisle 14	Location 5
11	Aisle 6	Location 10
12	Aisle 10	Location 10
13	Aisle 9	Location 8
14	Aisle 2	Location 8
Order 47	number of articles 14
0	Aisle 13	Location 43
1	Aisle 14	Location 11
2	Aisle 18	Location 42
3	Aisle 8	Location 15
4	Aisle 2	Location 15
5	Aisle 7	Location 32
6	Aisle 4	Location 43
7	Aisle 9	Location 17
8	Aisle 2	Location 23
9	Aisle 3	Location 44
10	Aisle 0	Location 7
11	Aisle 8	Location 35
12	Aisle 19	Location 18
13	Aisle 18	Location 13
Order 48	number of articles 16
0	Aisle 2	Location 4
1	Aisle 10	Location 43
2	Aisle 18	Location 22
3	Aisle 14	Location 8
4	Aisle 18	Location 26
5	Aisle 16	Location 29
6	Aisle 2	Location 32
7	Aisle 15	Location 41
8	Aisle 11	Location 44
9	Aisle 14	Location 28
10	Aisle 7	Location 3
11	Aisle 13	Location 4
12	Aisle 5	Location 20
13	Aisle 0	Location 29
14	Aisle 8	Location 42
15	Aisle 18	Location 36
Order 49	number of articles 8
0	Aisle 19	Location 16
1	Aisle 18	Location 38
2	Aisle 16	Location 35
3	Aisle 18	Location 29
4	Aisle 4	Location 39
5	Aisle 9	Location 19
6	Aisle 12	Location 8
7	Aisle 1	Location 44
Order 50	number of articles 15
0	Aisle 7	Location 19
1	Aisle 0	Location 38
2	Aisle 4	Location 26
3	Aisle 11	Location 7
4	Aisle 4	Location 0
5	Aisle 0	Location 12
6	Aisle 13	Location 7
7	Aisle 8	Location 34
8	Aisle 6	Location 42
9	Aisle 7	Location 1
10	Aisle 19	Location 38
11	Aisle 7	Location 40
12	Aisle 14	Location 41
13	Aisle 5	Location 31
14	Aisle 5	Location 9
Order 51	number of articles 16
0	Aisle 0	Location 44
1	Aisle 10	Location 33
2	Aisle 2	Location 42
3	Aisle 0	Location 23
4	Aisle 9	Location 28
5	Aisle 6	Location 32
6	Aisle 11	Location 13
7	Aisle 5	Location 38
8	Aisle 5	Location 1
9	Aisle 13	Location 14
10	Aisle 17	Location 21
11	Aisle 16	Location 0
12	Aisle 8	Location 5
13	Aisle 14	Location 19
14	Aisle 5	Location 43
15	Aisle 15	Location 39
Order 52	number of articles 6
0	Aisle 14	Location 42
1	Aisle 4	Location 30
2	Aisle 12	Location 16
3	Aisle 16	Location 3
4	Aisle 8	Location 20
5	Aisle 11	Location 21
Order 53	number of articles 18
0	Aisle 5	Location 4
1	Aisle 9	Location 28
2	Aisle 13	Location 18
3	Aisle 6	Location 35
4	Aisle 19	Location 19
5	Aisle 17	Location 27
6	Aisle 2	Location 19
7	Aisle 19	Location 4
8	Aisle 4	Location 1
9	Aisle 4	Location 19
10	Aisle 16	Location 27
11	Aisle 17	Location 37
12	Aisle 3	Location 30
13	Aisle 2	Location 43
14	Aisle 15	Location 2
15	Aisle 7	Location 33
16	Aisle 1	Location 37
17	Aisle 8	Location 26
Order 54	number of articles 23
0	Aisle 8	Location 43
1	Aisle 2	Location 25
2	Aisle 13	Location 15
3	Aisle 9	Location 16
4	Aisle 2	Location 34
5	Aisle 11	Location 25
6	Aisle 13	Location 2
7	Aisle 1	Location 5
8	Aisle 11	Location 11
9	Aisle 15	Location 26
10	Aisle 7	Location 35
11	Aisle 18	Location 8
12	Aisle 12	Location 40
13	Aisle 14	Location 8
14	Aisle 14	Location 4
15	Aisle 13	Location 10
16	Aisle 16	Location 11
17	Aisle 6	Location 12
18	Aisle 8	Location 38
19	Aisle 2	Location 13
20	Aisle 10	Location 14
21	Aisle 18	Location 25
22	Aisle 8	Location 23
Order 55	number of articles 13
0	Aisle 15	Location 41
1	Aisle 12	Location 10
2	Aisle 15	Location 32
3	Aisle 1	Location 30
4	Aisle 3	Location 40
5	Aisle 10	Location 30
6	Aisle 6	Location 30
7	Aisle 11	Location 21
8	Aisle 14	Location 25
9	Aisle 13	Location 1
10	Aisle 15	Location 26
11	Aisle 15	Location 2
12	Aisle 15	Location 27
Order 56	number of articles 16
0	Aisle 18	Location 13
1	Aisle 14	Location 25
2	Aisle 19	Location 38
3	Aisle 9	Location 40
4	Aisle 2	Location 15
5	Aisle 16	Location 33
6	Aisle 2	Location 42
7	Aisle 12	Location 27
8	Aisle 5	Location 28
9	Aisle 14	Location 23
10	Aisle 8	Location 1
11	Aisle 13	Location 43
12	Aisle 11	Location 24
13	Aisle 7	Location 7
14	Aisle 9	Location 6
15	Aisle 15	Location 33
Order 57	number of articles 8
0	Aisle 7	Location 3
1	Aisle 4	Location 28
2	Aisle 9	Location 35
3	Aisle 6	Location 13
4	Aisle 0	Location 17
5	Aisle 14	Location 32
6	Aisle 14	Location 21
7	Aisle 10	Location 43
Order 58	number of articles 22
0	Aisle 6	Location 34
1	Aisle 18	Location 33
2	Aisle 12	Location 21
3	Aisle 5	Location 12
4	Aisle 19	Location 35
5	Aisle 3	Location 44
6	Aisle 7	Location 2
7	Aisle 16	Location 14
8	Aisle 0	Location 21
9	Aisle 15	Location 25
10	Aisle 6	Location 37
11	Aisle 14	Location 11
12	Aisle 16	Location 4
13	Aisle 1	Location 18
14	Aisle 7	Location 44
15	Aisle 2	Location 40
16	Aisle 15	Location 3
17	Aisle 17	Location 24
18	Aisle 4	Location 26
19	Aisle 10	Location 13
20	Aisle 15	Location 11
21	Aisle 12	Location 15
Order 59	number of articles 12
0	Aisle 15	Location 35
1	Aisle 9	Location 8
2	Aisle 12	Location 41
3	Aisle 11	Location 37
4	Aisle 14	Location 25
5	Aisle 18	Location 12
6	Aisle 16	Location 36
7	Aisle 7	Location 11
8	Aisle 14	Location 1
9	Aisle 7	Location 39
10	Aisle 15	Location 0
11	Aisle 17	Location 34
